month, format: day,hour,forecast,일최저기온,강수형태,6시간적설,풍향,강수확률,습도,일최고기온,하늘상태,6시간강수량,풍속,3시간기온
1, 10,2300.0,4.0,-11.0,0.0,0.0,323.0,20.0,70.0,-8.0,3.0,0.0,4.8,-8.0
1, 10,2300.0,7.0,-7.0,0.0,,318.0,20.0,70.0,-5.0,3.0,,5.9,-8.0
1, 10,2300.0,10.0,,0.0,0.0,321.0,20.0,70.0,4.0,3.0,0.0,6.4,-9.0
1, 10,2300.0,13.0,,0.0,,329.0,20.0,65.0,,3.0,,6.1,-9.0
1, 10,2300.0,16.0,,0.0,0.0,324.0,20.0,65.0,,3.0,0.0,6.5,-9.0
1, 10,2300.0,19.0,,0.0,,325.0,20.0,65.0,,3.0,,6.2,-9.0
1, 10,2300.0,22.0,,0.0,0.0,323.0,20.0,70.0,,3.0,0.0,5.6,-10.0
1, 10,2300.0,25.0,,0.0,,328.0,10.0,70.0,,2.0,,5.2,-10.0
1, 10,2300.0,28.0,,0.0,0.0,329.0,10.0,65.0,,2.0,0.0,4.8,-7.0
1, 10,2300.0,31.0,,0.0,,321.0,10.0,60.0,,2.0,,4.5,-5.0
1, 10,2300.0,34.0,,0.0,0.0,345.0,10.0,65.0,,2.0,0.0,3.5,-6.0
1, 10,2300.0,37.0,,0.0,,153.0,20.0,70.0,,3.0,,0.2,-7.0
1, 10,2300.0,40.0,,0.0,0.0,170.0,20.0,85.0,,3.0,0.0,3.5,-7.0
1, 10,2300.0,43.0,,0.0,,255.0,20.0,80.0,,3.0,,3.1,-7.0
1, 10,2300.0,46.0,,0.0,0.0,285.0,20.0,85.0,,3.0,0.0,6.5,-5.0
1, 10,2300.0,49.0,,0.0,,286.0,20.0,90.0,,3.0,,6.2,-3.0
1, 10,2300.0,52.0,,0.0,0.0,355.0,20.0,55.0,,3.0,0.0,3.7,3.0
1, 10,2300.0,55.0,,0.0,,353.0,10.0,55.0,,2.0,,3.1,4.0
1, 10,2300.0,58.0,,0.0,0.0,354.0,10.0,75.0,,2.0,0.0,3.6,-1.0
1, 10,2300.0,61.0,,0.0,,11.0,10.0,80.0,,2.0,,1.6,-2.0
1, 10,2300.0,64.0,,0.0,0.0,124.0,10.0,90.0,,2.0,0.0,0.4,-3.0
1, 11,200.0,4.0,-11.0,0.0,,318.0,20.0,70.0,-8.0,3.0,,5.9,-8.0
1, 11,200.0,7.0,-7.0,0.0,0.0,321.0,20.0,70.0,-5.0,3.0,0.0,6.4,-9.0
1, 11,200.0,10.0,,0.0,,329.0,20.0,65.0,4.0,3.0,,6.1,-9.0
1, 11,200.0,13.0,,0.0,0.0,324.0,20.0,65.0,,3.0,0.0,6.5,-9.0
1, 11,200.0,16.0,,0.0,,325.0,20.0,65.0,,3.0,,6.2,-9.0
1, 11,200.0,19.0,,0.0,0.0,323.0,20.0,70.0,,3.0,0.0,5.6,-10.0
1, 11,200.0,22.0,,0.0,,328.0,10.0,70.0,,2.0,,5.2,-10.0
1, 11,200.0,25.0,,0.0,0.0,329.0,10.0,65.0,,2.0,0.0,4.8,-7.0
1, 11,200.0,28.0,,0.0,,321.0,10.0,60.0,,2.0,,4.5,-5.0
1, 11,200.0,31.0,,0.0,0.0,345.0,10.0,65.0,,2.0,0.0,3.5,-6.0
1, 11,200.0,34.0,,0.0,,153.0,20.0,70.0,,3.0,,0.2,-7.0
1, 11,200.0,37.0,,0.0,0.0,170.0,20.0,85.0,,3.0,0.0,3.5,-7.0
1, 11,200.0,40.0,,0.0,,255.0,20.0,80.0,,3.0,,3.1,-7.0
1, 11,200.0,43.0,,0.0,0.0,285.0,20.0,85.0,,3.0,0.0,6.5,-5.0
1, 11,200.0,46.0,,0.0,,286.0,20.0,90.0,,3.0,,6.2,-3.0
1, 11,200.0,49.0,,0.0,0.0,355.0,20.0,55.0,,3.0,0.0,3.7,3.0
1, 11,200.0,52.0,,0.0,,353.0,10.0,55.0,,2.0,,3.1,4.0
1, 11,200.0,55.0,,0.0,0.0,354.0,10.0,75.0,,2.0,0.0,3.6,-1.0
1, 11,200.0,58.0,,0.0,,11.0,10.0,80.0,,2.0,,1.6,-2.0
1, 11,200.0,61.0,,0.0,0.0,124.0,10.0,90.0,,2.0,0.0,0.4,-3.0
1, 11,500.0,4.0,-11.0,0.0,0.0,321.0,20.0,70.0,-5.0,3.0,0.0,6.4,-9.0
1, 11,500.0,7.0,-7.0,0.0,,329.0,20.0,65.0,4.0,3.0,,6.1,-9.0
1, 11,500.0,10.0,,0.0,0.0,324.0,20.0,65.0,,3.0,0.0,6.5,-9.0
1, 11,500.0,13.0,,0.0,,325.0,20.0,65.0,,3.0,,6.2,-9.0
1, 11,500.0,16.0,,0.0,0.0,323.0,20.0,70.0,,3.0,0.0,5.6,-10.0
1, 11,500.0,19.0,,0.0,,328.0,10.0,70.0,,2.0,,5.2,-10.0
1, 11,500.0,22.0,,0.0,0.0,329.0,10.0,65.0,,2.0,0.0,4.8,-7.0
1, 11,500.0,25.0,,0.0,,321.0,10.0,60.0,,2.0,,4.5,-5.0
1, 11,500.0,28.0,,0.0,0.0,345.0,10.0,65.0,,2.0,0.0,3.5,-6.0
1, 11,500.0,31.0,,0.0,,153.0,20.0,70.0,,3.0,,0.2,-7.0
1, 11,500.0,34.0,,0.0,0.0,170.0,20.0,85.0,,3.0,0.0,3.5,-7.0
1, 11,500.0,37.0,,0.0,,255.0,20.0,80.0,,3.0,,3.1,-7.0
1, 11,500.0,40.0,,0.0,0.0,285.0,20.0,85.0,,3.0,0.0,6.5,-5.0
1, 11,500.0,43.0,,0.0,,286.0,20.0,90.0,,3.0,,6.2,-3.0
1, 11,500.0,46.0,,0.0,0.0,355.0,20.0,55.0,,3.0,0.0,3.7,3.0
1, 11,500.0,49.0,,0.0,,353.0,10.0,55.0,,2.0,,3.1,4.0
1, 11,500.0,52.0,,0.0,0.0,354.0,10.0,75.0,,2.0,0.0,3.6,-1.0
1, 11,500.0,55.0,,0.0,,11.0,10.0,80.0,,2.0,,1.6,-2.0
1, 11,500.0,58.0,,0.0,0.0,124.0,10.0,90.0,,2.0,0.0,0.4,-3.0
1, 11,800.0,4.0,-10.0,0.0,,329.0,20.0,65.0,-5.0,3.0,,6.3,-9.0
1, 11,800.0,7.0,-6.0,0.0,0.0,329.0,20.0,65.0,3.0,3.0,0.0,6.4,-9.0
1, 11,800.0,10.0,,0.0,,324.0,20.0,70.0,,3.0,,6.0,-10.0
1, 11,800.0,13.0,,0.0,0.0,323.0,20.0,70.0,,3.0,0.0,5.3,-10.0
1, 11,800.0,16.0,,0.0,,325.0,10.0,75.0,,2.0,,5.0,-10.0
1, 11,800.0,19.0,,0.0,0.0,328.0,10.0,65.0,,2.0,0.0,4.1,-7.0
1, 11,800.0,22.0,,0.0,,319.0,10.0,60.0,,2.0,,3.5,-5.0
1, 11,800.0,25.0,,0.0,0.0,342.0,10.0,70.0,,2.0,0.0,0.9,-6.0
1, 11,800.0,28.0,,0.0,,152.0,20.0,70.0,,3.0,,1.5,-7.0
1, 11,800.0,31.0,,0.0,0.0,124.0,20.0,75.0,,3.0,0.0,2.3,-6.0
1, 11,800.0,34.0,,0.0,,109.0,20.0,85.0,,3.0,,3.6,-5.0
1, 11,800.0,37.0,,0.0,0.0,97.0,20.0,90.0,,3.0,0.0,2.4,-5.0
1, 11,800.0,40.0,,0.0,,85.0,20.0,80.0,,3.0,,2.2,-3.0
1, 11,800.0,43.0,,0.0,0.0,24.0,20.0,60.0,,3.0,0.0,1.7,2.0
1, 11,800.0,46.0,,0.0,,346.0,10.0,60.0,,2.0,,3.0,3.0
1, 11,800.0,49.0,,0.0,0.0,353.0,10.0,80.0,,2.0,0.0,4.1,-1.0
1, 11,800.0,52.0,,0.0,,13.0,10.0,80.0,,2.0,,2.8,-2.0
1, 11,800.0,55.0,,0.0,0.0,72.0,10.0,90.0,,2.0,0.0,1.3,-4.0
1, 11,1100.0,4.0,-10.0,0.0,0.0,329.0,20.0,65.0,-5.0,3.0,0.0,6.4,-9.0
1, 11,1100.0,7.0,-6.0,0.0,,324.0,20.0,70.0,3.0,3.0,,6.0,-10.0
1, 11,1100.0,10.0,,0.0,0.0,323.0,20.0,70.0,,3.0,0.0,5.3,-10.0
1, 11,1100.0,13.0,,0.0,,325.0,10.0,75.0,,2.0,,5.0,-10.0
1, 11,1100.0,16.0,,0.0,0.0,328.0,10.0,65.0,,2.0,0.0,4.1,-7.0
1, 11,1100.0,19.0,,0.0,,319.0,10.0,60.0,,2.0,,3.5,-5.0
1, 11,1100.0,22.0,,0.0,0.0,342.0,10.0,70.0,,2.0,0.0,0.9,-6.0
1, 11,1100.0,25.0,,0.0,,152.0,20.0,70.0,,3.0,,1.5,-7.0
1, 11,1100.0,28.0,,0.0,0.0,124.0,20.0,75.0,,3.0,0.0,2.3,-6.0
1, 11,1100.0,31.0,,0.0,,109.0,20.0,85.0,,3.0,,3.6,-5.0
1, 11,1100.0,34.0,,0.0,0.0,97.0,20.0,90.0,,3.0,0.0,2.4,-5.0
1, 11,1100.0,37.0,,0.0,,85.0,20.0,80.0,,3.0,,2.2,-3.0
1, 11,1100.0,40.0,,0.0,0.0,24.0,20.0,60.0,,3.0,0.0,1.7,2.0
1, 11,1100.0,43.0,,0.0,,346.0,10.0,60.0,,2.0,,3.0,3.0
1, 11,1100.0,46.0,,0.0,0.0,353.0,10.0,80.0,,2.0,0.0,4.1,-1.0
1, 11,1100.0,49.0,,0.0,,13.0,10.0,80.0,,2.0,,2.8,-2.0
1, 11,1100.0,52.0,,0.0,0.0,72.0,10.0,90.0,,2.0,0.0,1.3,-4.0
1, 11,1400.0,4.0,-10.0,0.0,,324.0,20.0,70.0,-5.0,3.0,,6.0,-10.0
1, 11,1400.0,7.0,-6.0,0.0,0.0,323.0,20.0,70.0,3.0,3.0,0.0,5.3,-10.0
1, 11,1400.0,10.0,,0.0,,325.0,10.0,75.0,,2.0,,5.0,-10.0
1, 11,1400.0,13.0,,0.0,0.0,328.0,10.0,65.0,,2.0,0.0,4.1,-7.0
1, 11,1400.0,16.0,,0.0,,319.0,10.0,60.0,,2.0,,3.5,-5.0
1, 11,1400.0,19.0,,0.0,0.0,342.0,10.0,70.0,,2.0,0.0,0.9,-6.0
1, 11,1400.0,22.0,,0.0,,152.0,20.0,70.0,,3.0,,1.5,-7.0
1, 11,1400.0,25.0,,0.0,0.0,124.0,20.0,75.0,,3.0,0.0,2.3,-6.0
1, 11,1400.0,28.0,,0.0,,109.0,20.0,85.0,,3.0,,3.6,-5.0
1, 11,1400.0,31.0,,0.0,0.0,97.0,20.0,90.0,,3.0,0.0,2.4,-5.0
1, 11,1400.0,34.0,,0.0,,85.0,20.0,80.0,,3.0,,2.2,-3.0
1, 11,1400.0,37.0,,0.0,0.0,24.0,20.0,60.0,,3.0,0.0,1.7,2.0
1, 11,1400.0,40.0,,0.0,,346.0,10.0,60.0,,2.0,,3.0,3.0
1, 11,1400.0,43.0,,0.0,0.0,353.0,10.0,80.0,,2.0,0.0,4.1,-1.0
1, 11,1400.0,46.0,,0.0,,13.0,10.0,80.0,,2.0,,2.8,-2.0
1, 11,1400.0,49.0,,0.0,0.0,72.0,10.0,90.0,,2.0,0.0,1.3,-4.0
1, 11,1700.0,4.0,-10.0,0.0,0.0,323.0,20.0,70.0,-5.0,3.0,0.0,5.3,-10.0
1, 11,1700.0,7.0,-6.0,0.0,,325.0,10.0,75.0,3.0,2.0,,5.0,-10.0
1, 11,1700.0,10.0,,0.0,0.0,328.0,10.0,65.0,,2.0,0.0,4.1,-7.0
1, 11,1700.0,13.0,,0.0,,319.0,10.0,60.0,,2.0,,3.5,-5.0
1, 11,1700.0,16.0,,0.0,0.0,342.0,10.0,70.0,,2.0,0.0,0.9,-6.0
1, 11,1700.0,19.0,,0.0,,152.0,20.0,70.0,,3.0,,1.5,-7.0
1, 11,1700.0,22.0,,0.0,0.0,124.0,20.0,75.0,,3.0,0.0,2.3,-6.0
1, 11,1700.0,25.0,,0.0,,109.0,20.0,85.0,,3.0,,3.6,-5.0
1, 11,1700.0,28.0,,0.0,0.0,97.0,20.0,90.0,,3.0,0.0,2.4,-5.0
1, 11,1700.0,31.0,,0.0,,85.0,20.0,80.0,,3.0,,2.2,-3.0
1, 11,1700.0,34.0,,0.0,0.0,24.0,20.0,60.0,,3.0,0.0,1.7,2.0
1, 11,1700.0,37.0,,0.0,,346.0,10.0,60.0,,2.0,,3.0,3.0
1, 11,1700.0,40.0,,0.0,0.0,353.0,10.0,80.0,,2.0,0.0,4.1,-1.0
1, 11,1700.0,43.0,,0.0,,13.0,10.0,80.0,,2.0,,2.8,-2.0
1, 11,1700.0,46.0,,0.0,0.0,72.0,10.0,90.0,,2.0,0.0,1.3,-4.0
1, 11,2000.0,4.0,-5.0,0.0,,321.0,10.0,75.0,-6.0,2.0,,5.3,-10.0
1, 11,2000.0,7.0,-6.0,0.0,0.0,325.0,10.0,65.0,3.0,2.0,0.0,4.9,-7.0
1, 11,2000.0,10.0,,0.0,,327.0,10.0,65.0,5.0,2.0,,4.4,-6.0
1, 11,2000.0,13.0,,0.0,0.0,286.0,10.0,75.0,,2.0,0.0,1.8,-6.0
1, 11,2000.0,16.0,,0.0,,160.0,20.0,65.0,,3.0,,4.1,-6.0
1, 11,2000.0,19.0,,0.0,0.0,248.0,20.0,75.0,,3.0,0.0,3.1,-6.0
1, 11,2000.0,22.0,,0.0,,298.0,20.0,90.0,,3.0,,6.7,-5.0
1, 11,2000.0,25.0,,0.0,0.0,285.0,20.0,90.0,,3.0,0.0,5.3,-4.0
1, 11,2000.0,28.0,,0.0,,328.0,20.0,80.0,,3.0,,2.5,-2.0
1, 11,2000.0,31.0,,0.0,0.0,351.0,20.0,60.0,,3.0,0.0,2.0,3.0
1, 11,2000.0,34.0,,0.0,,4.0,10.0,60.0,,2.0,,2.6,3.0
1, 11,2000.0,37.0,,0.0,0.0,9.0,10.0,75.0,,2.0,0.0,3.1,0.0
1, 11,2000.0,40.0,,0.0,,47.0,10.0,80.0,,2.0,,1.8,-1.0
1, 11,2000.0,43.0,,0.0,0.0,118.0,10.0,90.0,,2.0,0.0,1.7,-4.0
1, 11,2000.0,46.0,,0.0,,135.0,0.0,100.0,,1.0,,2.0,-4.0
1, 11,2000.0,49.0,,0.0,0.0,148.0,0.0,95.0,,1.0,0.0,2.8,-5.0
1, 11,2000.0,52.0,,0.0,,142.0,10.0,90.0,,2.0,,3.1,-3.0
1, 11,2000.0,55.0,,0.0,0.0,154.0,10.0,70.0,,2.0,0.0,3.7,3.0
1, 11,2000.0,58.0,,0.0,,183.0,10.0,70.0,,2.0,,3.7,5.0
1, 11,2000.0,61.0,,0.0,0.0,167.0,20.0,75.0,,3.0,0.0,3.2,3.0
1, 11,2000.0,64.0,,0.0,,172.0,20.0,80.0,,3.0,,2.9,3.0
1, 11,2000.0,67.0,,0.0,0.0,192.0,20.0,85.0,,3.0,0.0,4.8,4.0
1, 11,2300.0,4.0,-5.0,0.0,0.0,325.0,10.0,65.0,-6.0,2.0,0.0,4.9,-7.0
1, 11,2300.0,7.0,-6.0,0.0,,327.0,10.0,65.0,3.0,2.0,,4.4,-6.0
1, 11,2300.0,10.0,,0.0,0.0,286.0,10.0,75.0,5.0,2.0,0.0,1.8,-6.0
1, 11,2300.0,13.0,,0.0,,160.0,20.0,65.0,,3.0,,4.1,-6.0
1, 11,2300.0,16.0,,0.0,0.0,248.0,20.0,75.0,,3.0,0.0,3.1,-6.0
1, 11,2300.0,19.0,,0.0,,298.0,20.0,90.0,,3.0,,6.7,-5.0
1, 11,2300.0,22.0,,0.0,0.0,285.0,20.0,90.0,,3.0,0.0,5.3,-4.0
1, 11,2300.0,25.0,,0.0,,328.0,20.0,80.0,,3.0,,2.5,-2.0
1, 11,2300.0,28.0,,0.0,0.0,351.0,20.0,60.0,,3.0,0.0,2.0,3.0
1, 11,2300.0,31.0,,0.0,,4.0,10.0,60.0,,2.0,,2.6,3.0
1, 11,2300.0,34.0,,0.0,0.0,9.0,10.0,75.0,,2.0,0.0,3.1,0.0
1, 11,2300.0,37.0,,0.0,,47.0,10.0,80.0,,2.0,,1.8,-1.0
1, 11,2300.0,40.0,,0.0,0.0,118.0,10.0,90.0,,2.0,0.0,1.7,-4.0
1, 11,2300.0,43.0,,0.0,,135.0,0.0,100.0,,1.0,,2.0,-4.0
1, 11,2300.0,46.0,,0.0,0.0,148.0,0.0,95.0,,1.0,0.0,2.8,-5.0
1, 11,2300.0,49.0,,0.0,,142.0,10.0,90.0,,2.0,,3.1,-3.0
1, 11,2300.0,52.0,,0.0,0.0,154.0,10.0,70.0,,2.0,0.0,3.7,3.0
1, 11,2300.0,55.0,,0.0,,183.0,10.0,70.0,,2.0,,3.7,5.0
1, 11,2300.0,58.0,,0.0,0.0,167.0,20.0,75.0,,3.0,0.0,3.2,3.0
1, 11,2300.0,61.0,,0.0,,172.0,20.0,80.0,,3.0,,2.9,3.0
1, 11,2300.0,64.0,,0.0,0.0,192.0,20.0,85.0,,3.0,0.0,4.8,4.0
1, 12,200.0,4.0,-5.0,0.0,,327.0,10.0,65.0,-6.0,2.0,,4.4,-6.0
1, 12,200.0,7.0,-6.0,0.0,0.0,286.0,10.0,75.0,3.0,2.0,0.0,1.8,-6.0
1, 12,200.0,10.0,,0.0,,160.0,20.0,65.0,5.0,3.0,,4.1,-6.0
1, 12,200.0,13.0,,0.0,0.0,248.0,20.0,75.0,,3.0,0.0,3.1,-6.0
1, 12,200.0,16.0,,0.0,,298.0,20.0,90.0,,3.0,,6.7,-5.0
1, 12,200.0,19.0,,0.0,0.0,285.0,20.0,90.0,,3.0,0.0,5.3,-4.0
1, 12,200.0,22.0,,0.0,,328.0,20.0,80.0,,3.0,,2.5,-2.0
1, 12,200.0,25.0,,0.0,0.0,351.0,20.0,60.0,,3.0,0.0,2.0,3.0
1, 12,200.0,28.0,,0.0,,4.0,10.0,60.0,,2.0,,2.6,3.0
1, 12,200.0,31.0,,0.0,0.0,9.0,10.0,75.0,,2.0,0.0,3.1,0.0
1, 12,200.0,34.0,,0.0,,47.0,10.0,80.0,,2.0,,1.8,-1.0
1, 12,200.0,37.0,,0.0,0.0,118.0,10.0,90.0,,2.0,0.0,1.7,-4.0
1, 12,200.0,40.0,,0.0,,135.0,0.0,100.0,,1.0,,2.0,-4.0
1, 12,200.0,43.0,,0.0,0.0,148.0,0.0,95.0,,1.0,0.0,2.8,-5.0
1, 12,200.0,46.0,,0.0,,142.0,10.0,90.0,,2.0,,3.1,-3.0
1, 12,200.0,49.0,,0.0,0.0,154.0,10.0,70.0,,2.0,0.0,3.7,3.0
1, 12,200.0,52.0,,0.0,,183.0,10.0,70.0,,2.0,,3.7,5.0
1, 12,200.0,55.0,,0.0,0.0,167.0,20.0,75.0,,3.0,0.0,3.2,3.0
1, 12,200.0,58.0,,0.0,,172.0,20.0,80.0,,3.0,,2.9,3.0
1, 12,200.0,61.0,,0.0,0.0,192.0,20.0,85.0,,3.0,0.0,4.8,4.0
1, 12,500.0,4.0,-5.0,0.0,0.0,286.0,10.0,75.0,3.0,2.0,0.0,1.8,-6.0
1, 12,500.0,7.0,-6.0,0.0,,160.0,20.0,65.0,5.0,3.0,,4.1,-6.0
1, 12,500.0,10.0,,0.0,0.0,248.0,20.0,75.0,,3.0,0.0,3.1,-6.0
1, 12,500.0,13.0,,0.0,,298.0,20.0,90.0,,3.0,,6.7,-5.0
1, 12,500.0,16.0,,0.0,0.0,285.0,20.0,90.0,,3.0,0.0,5.3,-4.0
1, 12,500.0,19.0,,0.0,,328.0,20.0,80.0,,3.0,,2.5,-2.0
1, 12,500.0,22.0,,0.0,0.0,351.0,20.0,60.0,,3.0,0.0,2.0,3.0
1, 12,500.0,25.0,,0.0,,4.0,10.0,60.0,,2.0,,2.6,3.0
1, 12,500.0,28.0,,0.0,0.0,9.0,10.0,75.0,,2.0,0.0,3.1,0.0
1, 12,500.0,31.0,,0.0,,47.0,10.0,80.0,,2.0,,1.8,-1.0
1, 12,500.0,34.0,,0.0,0.0,118.0,10.0,90.0,,2.0,0.0,1.7,-4.0
1, 12,500.0,37.0,,0.0,,135.0,0.0,100.0,,1.0,,2.0,-4.0
1, 12,500.0,40.0,,0.0,0.0,148.0,0.0,95.0,,1.0,0.0,2.8,-5.0
1, 12,500.0,43.0,,0.0,,142.0,10.0,90.0,,2.0,,3.1,-3.0
1, 12,500.0,46.0,,0.0,0.0,154.0,10.0,70.0,,2.0,0.0,3.7,3.0
1, 12,500.0,49.0,,0.0,,183.0,10.0,70.0,,2.0,,3.7,5.0
1, 12,500.0,52.0,,0.0,0.0,167.0,20.0,75.0,,3.0,0.0,3.2,3.0
1, 12,500.0,55.0,,0.0,,172.0,20.0,80.0,,3.0,,2.9,3.0
1, 12,500.0,58.0,,0.0,0.0,192.0,20.0,85.0,,3.0,0.0,4.8,4.0
1, 12,800.0,4.0,-6.0,0.0,,162.0,20.0,70.0,4.0,3.0,,0.3,-7.0
1, 12,800.0,7.0,-5.0,0.0,0.0,140.0,20.0,80.0,5.0,3.0,0.0,0.8,-6.0
1, 12,800.0,10.0,,3.0,,79.0,60.0,85.0,,4.0,,1.5,-5.0
1, 12,800.0,13.0,,0.0,1.0,103.0,20.0,80.0,,3.0,1.0,2.8,-3.0
1, 12,800.0,16.0,,0.0,,127.0,20.0,75.0,,3.0,,3.4,-2.0
1, 12,800.0,19.0,,0.0,0.0,126.0,20.0,55.0,,3.0,0.0,2.9,2.0
1, 12,800.0,22.0,,0.0,,270.0,10.0,65.0,,2.0,,3.7,3.0
1, 12,800.0,25.0,,0.0,0.0,293.0,10.0,80.0,,2.0,0.0,3.8,0.0
1, 12,800.0,28.0,,0.0,,288.0,10.0,80.0,,2.0,,2.5,-1.0
1, 12,800.0,31.0,,0.0,0.0,278.0,10.0,90.0,,2.0,0.0,0.7,-3.0
1, 12,800.0,34.0,,0.0,,178.0,0.0,95.0,,1.0,,2.3,-4.0
1, 12,800.0,37.0,,0.0,0.0,143.0,0.0,95.0,,1.0,0.0,2.5,-5.0
1, 12,800.0,40.0,,0.0,,147.0,10.0,90.0,,2.0,,3.5,-3.0
1, 12,800.0,43.0,,0.0,0.0,172.0,10.0,70.0,,2.0,0.0,2.8,3.0
1, 12,800.0,46.0,,0.0,,184.0,10.0,70.0,,2.0,,4.1,5.0
1, 12,800.0,49.0,,0.0,0.0,170.0,20.0,75.0,,3.0,0.0,3.5,3.0
1, 12,800.0,52.0,,0.0,,169.0,20.0,75.0,,3.0,,3.3,3.0
1, 12,800.0,55.0,,0.0,0.0,183.0,20.0,85.0,,3.0,0.0,4.0,3.0
1, 12,1100.0,4.0,-6.0,0.0,0.0,140.0,20.0,80.0,4.0,3.0,0.0,0.8,-6.0
1, 12,1100.0,7.0,-5.0,3.0,,79.0,60.0,85.0,5.0,4.0,,1.5,-5.0
1, 12,1100.0,10.0,,0.0,1.0,103.0,20.0,80.0,,3.0,1.0,2.8,-3.0
1, 12,1100.0,13.0,,0.0,,127.0,20.0,75.0,,3.0,,3.4,-2.0
1, 12,1100.0,16.0,,0.0,0.0,126.0,20.0,55.0,,3.0,0.0,2.9,2.0
1, 12,1100.0,19.0,,0.0,,270.0,10.0,65.0,,2.0,,3.7,3.0
1, 12,1100.0,22.0,,0.0,0.0,293.0,10.0,80.0,,2.0,0.0,3.8,0.0
1, 12,1100.0,25.0,,0.0,,288.0,10.0,80.0,,2.0,,2.5,-1.0
1, 12,1100.0,28.0,,0.0,0.0,278.0,10.0,90.0,,2.0,0.0,0.7,-3.0
1, 12,1100.0,31.0,,0.0,,178.0,0.0,95.0,,1.0,,2.3,-4.0
1, 12,1100.0,34.0,,0.0,0.0,143.0,0.0,95.0,,1.0,0.0,2.5,-5.0
1, 12,1100.0,37.0,,0.0,,147.0,10.0,90.0,,2.0,,3.5,-3.0
1, 12,1100.0,40.0,,0.0,0.0,172.0,10.0,70.0,,2.0,0.0,2.8,3.0
1, 12,1100.0,43.0,,0.0,,184.0,10.0,70.0,,2.0,,4.1,5.0
1, 12,1100.0,46.0,,0.0,0.0,170.0,20.0,75.0,,3.0,0.0,3.5,3.0
1, 12,1100.0,49.0,,0.0,,169.0,20.0,75.0,,3.0,,3.3,3.0
1, 12,1100.0,52.0,,0.0,0.0,183.0,20.0,85.0,,3.0,0.0,4.0,3.0
1, 12,1400.0,4.0,-6.0,3.0,,79.0,60.0,85.0,4.0,4.0,,1.5,-5.0
1, 12,1400.0,7.0,-5.0,0.0,1.0,103.0,20.0,80.0,5.0,3.0,1.0,2.8,-3.0
1, 12,1400.0,10.0,,0.0,,127.0,20.0,75.0,,3.0,,3.4,-2.0
1, 12,1400.0,13.0,,0.0,0.0,126.0,20.0,55.0,,3.0,0.0,2.9,2.0
1, 12,1400.0,16.0,,0.0,,270.0,10.0,65.0,,2.0,,3.7,3.0
1, 12,1400.0,19.0,,0.0,0.0,293.0,10.0,80.0,,2.0,0.0,3.8,0.0
1, 12,1400.0,22.0,,0.0,,288.0,10.0,80.0,,2.0,,2.5,-1.0
1, 12,1400.0,25.0,,0.0,0.0,278.0,10.0,90.0,,2.0,0.0,0.7,-3.0
1, 12,1400.0,28.0,,0.0,,178.0,0.0,95.0,,1.0,,2.3,-4.0
1, 12,1400.0,31.0,,0.0,0.0,143.0,0.0,95.0,,1.0,0.0,2.5,-5.0
1, 12,1400.0,34.0,,0.0,,147.0,10.0,90.0,,2.0,,3.5,-3.0
1, 12,1400.0,37.0,,0.0,0.0,172.0,10.0,70.0,,2.0,0.0,2.8,3.0
1, 12,1400.0,40.0,,0.0,,184.0,10.0,70.0,,2.0,,4.1,5.0
1, 12,1400.0,43.0,,0.0,0.0,170.0,20.0,75.0,,3.0,0.0,3.5,3.0
1, 12,1400.0,46.0,,0.0,,169.0,20.0,75.0,,3.0,,3.3,3.0
1, 12,1400.0,49.0,,0.0,0.0,183.0,20.0,85.0,,3.0,0.0,4.0,3.0
1, 12,1700.0,4.0,-6.0,0.0,0.0,103.0,20.0,80.0,4.0,3.0,0.0,2.8,-3.0
1, 12,1700.0,7.0,-5.0,0.0,,127.0,20.0,75.0,5.0,3.0,,3.4,-2.0
1, 12,1700.0,10.0,,0.0,0.0,126.0,20.0,55.0,,3.0,0.0,2.9,2.0
1, 12,1700.0,13.0,,0.0,,270.0,10.0,65.0,,2.0,,3.7,3.0
1, 12,1700.0,16.0,,0.0,0.0,293.0,10.0,80.0,,2.0,0.0,3.8,0.0
1, 12,1700.0,19.0,,0.0,,288.0,10.0,80.0,,2.0,,2.5,-1.0
1, 12,1700.0,22.0,,0.0,0.0,278.0,10.0,90.0,,2.0,0.0,0.7,-3.0
1, 12,1700.0,25.0,,0.0,,178.0,0.0,95.0,,1.0,,2.3,-4.0
1, 12,1700.0,28.0,,0.0,0.0,143.0,0.0,95.0,,1.0,0.0,2.5,-5.0
1, 12,1700.0,31.0,,0.0,,147.0,10.0,90.0,,2.0,,3.5,-3.0
1, 12,1700.0,34.0,,0.0,0.0,172.0,10.0,70.0,,2.0,0.0,2.8,3.0
1, 12,1700.0,37.0,,0.0,,184.0,10.0,70.0,,2.0,,4.1,5.0
1, 12,1700.0,40.0,,0.0,0.0,170.0,20.0,75.0,,3.0,0.0,3.5,3.0
1, 12,1700.0,43.0,,0.0,,169.0,20.0,75.0,,3.0,,3.3,3.0
1, 12,1700.0,46.0,,0.0,0.0,183.0,20.0,85.0,,3.0,0.0,4.0,3.0
1, 12,2000.0,4.0,-5.0,3.0,,113.0,60.0,80.0,4.0,4.0,,3.0,-2.0
1, 12,2000.0,7.0,1.0,0.0,1.0,120.0,20.0,60.0,5.0,3.0,1.0,2.2,2.0
