month, format: day,hour,forecast,풍속,하늘상태,3시간기온,6시간강수량,강수확률,6시간적설,강수형태,일최고기온,풍향,일최저기온,습도
7, 9,1400.0,46.0,80.0,4.0,20.0,,30.0,,0.0,,42.0,,80.0
7, 9,1400.0,49.0,85.0,3.0,20.0,0.0,20.0,0.0,0.0,,27.0,,85.0
7, 9,1700.0,4.0,95.0,4.0,21.0,70.0,90.0,0.0,1.0,25.0,57.0,21.0,95.0
7, 9,1700.0,7.0,95.0,4.0,22.0,,90.0,,1.0,26.0,78.0,21.0,95.0
7, 9,1700.0,10.0,95.0,4.0,22.0,70.0,90.0,0.0,1.0,,120.0,,95.0
7, 9,1700.0,13.0,90.0,4.0,24.0,,80.0,,1.0,,160.0,,90.0
7, 9,1700.0,16.0,90.0,4.0,23.0,70.0,70.0,0.0,1.0,,186.0,,90.0
7, 9,1700.0,19.0,95.0,4.0,22.0,,30.0,,0.0,,205.0,,95.0
7, 9,1700.0,22.0,95.0,4.0,22.0,0.0,30.0,0.0,0.0,,215.0,,95.0
7, 9,1700.0,25.0,95.0,4.0,22.0,,30.0,,0.0,,227.0,,95.0
7, 9,1700.0,28.0,95.0,4.0,22.0,0.0,30.0,0.0,0.0,,233.0,,95.0
7, 9,1700.0,31.0,85.0,4.0,23.0,,30.0,,0.0,,248.0,,85.0
7, 9,1700.0,34.0,75.0,4.0,24.0,0.0,30.0,0.0,0.0,,90.0,,75.0
7, 9,1700.0,37.0,70.0,3.0,24.0,,20.0,,0.0,,77.0,,70.0
7, 9,1700.0,40.0,75.0,4.0,22.0,0.0,30.0,0.0,0.0,,62.0,,75.0
7, 9,1700.0,43.0,80.0,4.0,20.0,,30.0,,0.0,,42.0,,80.0
7, 9,1700.0,46.0,85.0,3.0,20.0,0.0,20.0,0.0,0.0,,27.0,,85.0
7, 9,2000.0,4.0,95.0,4.0,21.0,,90.0,,1.0,25.0,156.0,22.0,95.0
7, 9,2000.0,7.0,95.0,4.0,21.0,70.0,90.0,0.0,1.0,25.0,169.0,19.0,95.0
7, 9,2000.0,10.0,90.0,4.0,24.0,,80.0,,1.0,24.0,193.0,,90.0
7, 9,2000.0,13.0,90.0,4.0,24.0,70.0,70.0,0.0,1.0,,208.0,,90.0
7, 9,2000.0,16.0,90.0,4.0,23.0,,60.0,,1.0,,217.0,,90.0
7, 9,2000.0,19.0,95.0,4.0,23.0,5.0,30.0,0.0,0.0,,221.0,,95.0
7, 9,2000.0,22.0,95.0,4.0,22.0,,30.0,,0.0,,231.0,,95.0
7, 9,2000.0,25.0,90.0,4.0,22.0,0.0,30.0,0.0,0.0,,233.0,,90.0
7, 9,2000.0,28.0,85.0,4.0,24.0,,30.0,,0.0,,239.0,,85.0
7, 9,2000.0,31.0,80.0,4.0,24.0,0.0,30.0,0.0,0.0,,188.0,,80.0
7, 9,2000.0,34.0,85.0,3.0,23.0,,20.0,,0.0,,129.0,,85.0
7, 9,2000.0,37.0,85.0,4.0,21.0,0.0,30.0,0.0,0.0,,74.0,,85.0
7, 9,2000.0,40.0,85.0,4.0,21.0,,30.0,,0.0,,57.0,,85.0
7, 9,2000.0,43.0,85.0,3.0,20.0,0.0,20.0,0.0,0.0,,41.0,,85.0
7, 9,2000.0,46.0,80.0,4.0,20.0,,30.0,,0.0,,35.0,,80.0
7, 9,2000.0,49.0,85.0,4.0,19.0,0.0,30.0,0.0,0.0,,35.0,,85.0
7, 9,2000.0,52.0,80.0,4.0,21.0,,30.0,,0.0,,40.0,,80.0
7, 9,2000.0,55.0,75.0,4.0,23.0,0.0,30.0,0.0,0.0,,53.0,,75.0
7, 9,2000.0,58.0,80.0,4.0,22.0,,30.0,,0.0,,62.0,,80.0
7, 9,2000.0,61.0,85.0,4.0,21.0,0.0,30.0,0.0,0.0,,56.0,,85.0
7, 9,2000.0,64.0,90.0,4.0,20.0,,30.0,,0.0,,45.0,,90.0
7, 9,2000.0,67.0,90.0,4.0,20.0,10.0,70.0,0.0,1.0,,41.0,,90.0
7, 9,2300.0,4.0,95.0,4.0,21.0,70.0,90.0,0.0,1.0,25.0,169.0,22.0,95.0
7, 9,2300.0,7.0,90.0,4.0,24.0,,80.0,,1.0,25.0,193.0,19.0,90.0
7, 9,2300.0,10.0,90.0,4.0,24.0,70.0,70.0,0.0,1.0,24.0,208.0,,90.0
7, 9,2300.0,13.0,90.0,4.0,23.0,,60.0,,1.0,,217.0,,90.0
7, 9,2300.0,16.0,95.0,4.0,23.0,5.0,30.0,0.0,0.0,,221.0,,95.0
7, 9,2300.0,19.0,95.0,4.0,22.0,,30.0,,0.0,,231.0,,95.0
7, 9,2300.0,22.0,90.0,4.0,22.0,0.0,30.0,0.0,0.0,,233.0,,90.0
7, 9,2300.0,25.0,85.0,4.0,24.0,,30.0,,0.0,,239.0,,85.0
7, 9,2300.0,28.0,80.0,4.0,24.0,0.0,30.0,0.0,0.0,,188.0,,80.0
7, 9,2300.0,31.0,85.0,3.0,23.0,,20.0,,0.0,,129.0,,85.0
7, 9,2300.0,34.0,85.0,4.0,21.0,0.0,30.0,0.0,0.0,,74.0,,85.0
7, 9,2300.0,37.0,85.0,4.0,21.0,,30.0,,0.0,,57.0,,85.0
7, 9,2300.0,40.0,85.0,3.0,20.0,0.0,20.0,0.0,0.0,,41.0,,85.0
7, 9,2300.0,43.0,80.0,4.0,20.0,,30.0,,0.0,,35.0,,80.0
7, 9,2300.0,46.0,85.0,4.0,19.0,0.0,30.0,0.0,0.0,,35.0,,85.0
7, 9,2300.0,49.0,80.0,4.0,21.0,,30.0,,0.0,,40.0,,80.0
7, 9,2300.0,52.0,75.0,4.0,23.0,0.0,30.0,0.0,0.0,,53.0,,75.0
7, 9,2300.0,55.0,80.0,4.0,22.0,,30.0,,0.0,,62.0,,80.0
7, 9,2300.0,58.0,85.0,4.0,21.0,0.0,30.0,0.0,0.0,,56.0,,85.0
7, 9,2300.0,61.0,90.0,4.0,20.0,,30.0,,0.0,,45.0,,90.0
7, 9,2300.0,64.0,90.0,4.0,20.0,10.0,70.0,0.0,1.0,,41.0,,90.0
8, 1,200.0,4.0,65.0,3.0,30.0,,20.0,,0.0,33.0,215.0,24.0,65.0
8, 1,200.0,7.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,32.0,219.0,25.0,75.0
8, 1,200.0,10.0,85.0,1.0,25.0,,0.0,,0.0,29.0,223.0,,85.0
8, 1,200.0,13.0,95.0,1.0,24.0,0.0,0.0,0.0,0.0,,225.0,,95.0
8, 1,200.0,16.0,95.0,1.0,25.0,,0.0,,0.0,,228.0,,95.0
8, 1,200.0,19.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,221.0,,95.0
8, 1,200.0,22.0,85.0,3.0,27.0,,20.0,,0.0,,219.0,,85.0
8, 1,200.0,25.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,,220.0,,70.0
8, 1,200.0,28.0,70.0,1.0,30.0,,0.0,,0.0,,217.0,,70.0
8, 1,200.0,31.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,218.0,,80.0
8, 1,200.0,34.0,85.0,1.0,26.0,,0.0,,0.0,,222.0,,85.0
8, 1,200.0,37.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,226.0,,90.0
8, 1,200.0,40.0,90.0,4.0,25.0,,30.0,,0.0,,225.0,,90.0
8, 1,200.0,43.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,222.0,,90.0
8, 1,200.0,46.0,85.0,4.0,27.0,,30.0,,0.0,,218.0,,85.0
8, 1,200.0,49.0,80.0,3.0,28.0,0.0,20.0,0.0,0.0,,216.0,,80.0
8, 1,200.0,52.0,75.0,4.0,28.0,,30.0,,0.0,,215.0,,75.0
8, 1,200.0,55.0,85.0,3.0,27.0,0.0,20.0,0.0,0.0,,217.0,,85.0
8, 1,200.0,58.0,90.0,1.0,26.0,,0.0,,0.0,,221.0,,90.0
8, 1,200.0,61.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,90.0
8, 1,500.0,4.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,32.0,219.0,24.0,75.0
8, 1,500.0,7.0,85.0,1.0,25.0,,0.0,,0.0,29.0,223.0,25.0,85.0
8, 1,500.0,10.0,95.0,1.0,24.0,0.0,0.0,0.0,0.0,,225.0,,95.0
8, 1,500.0,13.0,95.0,1.0,25.0,,0.0,,0.0,,228.0,,95.0
8, 1,500.0,16.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,221.0,,95.0
8, 1,500.0,19.0,85.0,3.0,27.0,,20.0,,0.0,,219.0,,85.0
8, 1,500.0,22.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,,220.0,,70.0
8, 1,500.0,25.0,70.0,1.0,30.0,,0.0,,0.0,,217.0,,70.0
8, 1,500.0,28.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,218.0,,80.0
8, 1,500.0,31.0,85.0,1.0,26.0,,0.0,,0.0,,222.0,,85.0
8, 1,500.0,34.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,226.0,,90.0
8, 1,500.0,37.0,90.0,4.0,25.0,,30.0,,0.0,,225.0,,90.0
8, 1,500.0,40.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,222.0,,90.0
8, 1,500.0,43.0,85.0,4.0,27.0,,30.0,,0.0,,218.0,,85.0
8, 1,500.0,46.0,80.0,3.0,28.0,0.0,20.0,0.0,0.0,,216.0,,80.0
8, 1,500.0,49.0,75.0,4.0,28.0,,30.0,,0.0,,215.0,,75.0
8, 1,500.0,52.0,85.0,3.0,27.0,0.0,20.0,0.0,0.0,,217.0,,85.0
8, 1,500.0,55.0,90.0,1.0,26.0,,0.0,,0.0,,221.0,,90.0
8, 1,500.0,58.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,90.0
8, 1,800.0,4.0,85.0,1.0,25.0,,0.0,,0.0,32.0,221.0,24.0,85.0
8, 1,800.0,7.0,90.0,1.0,24.0,0.0,0.0,0.0,0.0,29.0,229.0,25.0,90.0
8, 1,800.0,10.0,90.0,1.0,25.0,,0.0,,0.0,,230.0,,90.0
8, 1,800.0,13.0,90.0,3.0,25.0,0.0,20.0,0.0,0.0,,220.0,,90.0
8, 1,800.0,16.0,85.0,3.0,27.0,,20.0,,0.0,,219.0,,85.0
8, 1,800.0,19.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,,217.0,,70.0
8, 1,800.0,22.0,70.0,1.0,30.0,,0.0,,0.0,,217.0,,70.0
8, 1,800.0,25.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 1,800.0,28.0,90.0,1.0,26.0,,0.0,,0.0,,221.0,,90.0
8, 1,800.0,31.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,224.0,,90.0
8, 1,800.0,34.0,90.0,4.0,25.0,,30.0,,0.0,,227.0,,90.0
8, 1,800.0,37.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,226.0,,90.0
8, 1,800.0,40.0,85.0,4.0,27.0,,30.0,,0.0,,222.0,,85.0
8, 1,800.0,43.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,,219.0,,75.0
8, 1,800.0,46.0,75.0,4.0,28.0,,30.0,,0.0,,218.0,,75.0
8, 1,800.0,49.0,80.0,3.0,27.0,0.0,20.0,0.0,0.0,,218.0,,80.0
8, 1,800.0,52.0,85.0,1.0,26.0,,0.0,,0.0,,221.0,,85.0
8, 1,800.0,55.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,226.0,,90.0
8, 1,1100.0,4.0,90.0,1.0,24.0,0.0,0.0,0.0,0.0,32.0,229.0,24.0,90.0
8, 1,1100.0,7.0,90.0,1.0,25.0,,0.0,,0.0,29.0,230.0,25.0,90.0
8, 1,1100.0,10.0,90.0,3.0,25.0,0.0,20.0,0.0,0.0,,220.0,,90.0
8, 1,1100.0,13.0,85.0,3.0,27.0,,20.0,,0.0,,219.0,,85.0
8, 1,1100.0,16.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,,217.0,,70.0
8, 1,1100.0,19.0,70.0,1.0,30.0,,0.0,,0.0,,217.0,,70.0
8, 1,1100.0,22.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 1,1100.0,25.0,90.0,1.0,26.0,,0.0,,0.0,,221.0,,90.0
8, 1,1100.0,28.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,224.0,,90.0
8, 1,1100.0,31.0,90.0,4.0,25.0,,30.0,,0.0,,227.0,,90.0
8, 1,1100.0,34.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,226.0,,90.0
8, 1,1100.0,37.0,85.0,4.0,27.0,,30.0,,0.0,,222.0,,85.0
8, 1,1100.0,40.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,,219.0,,75.0
8, 1,1100.0,43.0,75.0,4.0,28.0,,30.0,,0.0,,218.0,,75.0
8, 1,1100.0,46.0,80.0,3.0,27.0,0.0,20.0,0.0,0.0,,218.0,,80.0
8, 1,1100.0,49.0,85.0,1.0,26.0,,0.0,,0.0,,221.0,,85.0
8, 1,1100.0,52.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,226.0,,90.0
8, 1,1400.0,4.0,90.0,1.0,25.0,,0.0,,0.0,32.0,230.0,24.0,90.0
8, 1,1400.0,7.0,90.0,3.0,25.0,0.0,20.0,0.0,0.0,29.0,220.0,25.0,90.0
8, 1,1400.0,10.0,85.0,3.0,27.0,,20.0,,0.0,,219.0,,85.0
8, 1,1400.0,13.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,,217.0,,70.0
8, 1,1400.0,16.0,70.0,1.0,30.0,,0.0,,0.0,,217.0,,70.0
8, 1,1400.0,19.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 1,1400.0,22.0,90.0,1.0,26.0,,0.0,,0.0,,221.0,,90.0
8, 1,1400.0,25.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,224.0,,90.0
8, 1,1400.0,28.0,90.0,4.0,25.0,,30.0,,0.0,,227.0,,90.0
8, 1,1400.0,31.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,226.0,,90.0
8, 1,1400.0,34.0,85.0,4.0,27.0,,30.0,,0.0,,222.0,,85.0
8, 1,1400.0,37.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,,219.0,,75.0
8, 1,1400.0,40.0,75.0,4.0,28.0,,30.0,,0.0,,218.0,,75.0
8, 1,1400.0,43.0,80.0,3.0,27.0,0.0,20.0,0.0,0.0,,218.0,,80.0
8, 1,1400.0,46.0,85.0,1.0,26.0,,0.0,,0.0,,221.0,,85.0
8, 1,1400.0,49.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,226.0,,90.0
8, 1,1700.0,4.0,90.0,3.0,25.0,0.0,20.0,0.0,0.0,32.0,220.0,24.0,90.0
8, 1,1700.0,7.0,85.0,3.0,27.0,,20.0,,0.0,29.0,219.0,25.0,85.0
8, 1,1700.0,10.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,,217.0,,70.0
8, 1,1700.0,13.0,70.0,1.0,30.0,,0.0,,0.0,,217.0,,70.0
8, 1,1700.0,16.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 1,1700.0,19.0,90.0,1.0,26.0,,0.0,,0.0,,221.0,,90.0
8, 1,1700.0,22.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,224.0,,90.0
8, 1,1700.0,25.0,90.0,4.0,25.0,,30.0,,0.0,,227.0,,90.0
8, 1,1700.0,28.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,226.0,,90.0
8, 1,1700.0,31.0,85.0,4.0,27.0,,30.0,,0.0,,222.0,,85.0
8, 1,1700.0,34.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,,219.0,,75.0
8, 1,1700.0,37.0,75.0,4.0,28.0,,30.0,,0.0,,218.0,,75.0
8, 1,1700.0,40.0,80.0,3.0,27.0,0.0,20.0,0.0,0.0,,218.0,,80.0
8, 1,1700.0,43.0,85.0,1.0,26.0,,0.0,,0.0,,221.0,,85.0
8, 1,1700.0,46.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,226.0,,90.0
8, 1,2000.0,4.0,85.0,3.0,27.0,,20.0,,0.0,32.0,218.0,25.0,85.0
8, 1,2000.0,7.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,29.0,213.0,24.0,70.0
8, 1,2000.0,10.0,70.0,1.0,30.0,,0.0,,0.0,31.0,217.0,,70.0
8, 1,2000.0,13.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,,218.0,,80.0
8, 1,2000.0,16.0,90.0,1.0,26.0,,0.0,,0.0,,222.0,,90.0
8, 1,2000.0,19.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,225.0,,90.0
8, 1,2000.0,22.0,90.0,4.0,25.0,,30.0,,0.0,,226.0,,90.0
8, 1,2000.0,25.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,224.0,,90.0
8, 1,2000.0,28.0,85.0,4.0,27.0,,30.0,,0.0,,220.0,,85.0
8, 1,2000.0,31.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,,219.0,,75.0
8, 1,2000.0,34.0,75.0,4.0,28.0,,30.0,,0.0,,218.0,,75.0
8, 1,2000.0,37.0,80.0,3.0,27.0,0.0,20.0,0.0,0.0,,220.0,,80.0
8, 1,2000.0,40.0,85.0,1.0,26.0,,0.0,,0.0,,223.0,,85.0
8, 1,2000.0,43.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,90.0
8, 1,2000.0,46.0,90.0,4.0,25.0,,30.0,,0.0,,225.0,,90.0
8, 1,2000.0,49.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,219.0,,90.0
8, 1,2000.0,52.0,85.0,4.0,27.0,,30.0,,0.0,,219.0,,85.0
8, 1,2000.0,55.0,80.0,4.0,29.0,0.0,30.0,0.0,0.0,,216.0,,80.0
8, 1,2000.0,58.0,75.0,4.0,29.0,,30.0,,0.0,,216.0,,75.0
8, 1,2000.0,61.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,218.0,,85.0
8, 1,2000.0,64.0,90.0,1.0,26.0,,0.0,,0.0,,224.0,,90.0
8, 1,2000.0,67.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,90.0
8, 1,2300.0,4.0,70.0,1.0,29.0,0.0,0.0,0.0,0.0,32.0,213.0,25.0,70.0
8, 1,2300.0,7.0,70.0,1.0,30.0,,0.0,,0.0,29.0,217.0,24.0,70.0
8, 1,2300.0,10.0,80.0,1.0,28.0,0.0,0.0,0.0,0.0,31.0,218.0,,80.0
8, 1,2300.0,13.0,90.0,1.0,26.0,,0.0,,0.0,,222.0,,90.0
8, 1,2300.0,16.0,90.0,1.0,25.0,0.0,0.0,0.0,0.0,,225.0,,90.0
8, 1,2300.0,19.0,90.0,4.0,25.0,,30.0,,0.0,,226.0,,90.0
8, 1,2300.0,22.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,224.0,,90.0
8, 1,2300.0,25.0,85.0,4.0,27.0,,30.0,,0.0,,220.0,,85.0
8, 1,2300.0,28.0,75.0,3.0,28.0,0.0,20.0,0.0,0.0,,219.0,,75.0
8, 1,2300.0,31.0,75.0,4.0,28.0,,30.0,,0.0,,218.0,,75.0
8, 1,2300.0,34.0,80.0,3.0,27.0,0.0,20.0,0.0,0.0,,220.0,,80.0
8, 1,2300.0,37.0,85.0,1.0,26.0,,0.0,,0.0,,223.0,,85.0
8, 1,2300.0,40.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,90.0
8, 1,2300.0,43.0,90.0,4.0,25.0,,30.0,,0.0,,225.0,,90.0
8, 1,2300.0,46.0,90.0,4.0,25.0,0.0,30.0,0.0,0.0,,219.0,,90.0
8, 1,2300.0,49.0,85.0,4.0,27.0,,30.0,,0.0,,219.0,,85.0
8, 1,2300.0,52.0,80.0,4.0,29.0,0.0,30.0,0.0,0.0,,216.0,,80.0
8, 1,2300.0,55.0,75.0,4.0,29.0,,30.0,,0.0,,216.0,,75.0
8, 1,2300.0,58.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,218.0,,85.0
8, 1,2300.0,61.0,90.0,1.0,26.0,,0.0,,0.0,,224.0,,90.0
8, 1,2300.0,64.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,90.0
8, 10,200.0,4.0,95.0,4.0,26.0,,80.0,,1.0,28.0,142.0,25.0,95.0
8, 10,200.0,7.0,90.0,4.0,26.0,40.0,80.0,0.0,1.0,32.0,279.0,25.0,90.0
8, 10,200.0,10.0,85.0,4.0,25.0,,80.0,,1.0,31.0,224.0,,85.0
8, 10,200.0,13.0,90.0,3.0,26.0,40.0,20.0,0.0,0.0,,217.0,,90.0
8, 10,200.0,16.0,90.0,4.0,26.0,,30.0,,0.0,,220.0,,90.0
8, 10,200.0,19.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,217.0,,95.0
8, 10,200.0,22.0,85.0,4.0,28.0,,30.0,,0.0,,219.0,,85.0
8, 10,200.0,25.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,,220.0,,75.0
8, 10,200.0,28.0,70.0,4.0,30.0,,30.0,,0.0,,212.0,,70.0
8, 10,200.0,31.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,220.0,,80.0
8, 10,200.0,34.0,90.0,4.0,26.0,,30.0,,0.0,,220.0,,90.0
8, 10,200.0,37.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,212.0,,90.0
8, 10,200.0,40.0,90.0,4.0,25.0,,30.0,,0.0,,214.0,,90.0
8, 10,200.0,43.0,95.0,4.0,25.0,0.0,30.0,0.0,0.0,,187.0,,95.0
8, 10,200.0,46.0,90.0,4.0,27.0,,30.0,,0.0,,220.0,,90.0
8, 10,200.0,49.0,80.0,4.0,29.0,0.0,30.0,0.0,0.0,,217.0,,80.0
8, 10,200.0,52.0,80.0,4.0,29.0,,30.0,,0.0,,224.0,,80.0
8, 10,200.0,55.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,223.0,,85.0
8, 10,200.0,58.0,90.0,4.0,26.0,,30.0,,0.0,,218.0,,90.0
8, 10,200.0,61.0,90.0,4.0,27.0,0.0,30.0,0.0,0.0,,216.0,,90.0
8, 10,500.0,4.0,90.0,4.0,26.0,40.0,80.0,0.0,1.0,32.0,279.0,25.0,90.0
8, 10,500.0,7.0,85.0,4.0,25.0,,80.0,,1.0,31.0,224.0,25.0,85.0
8, 10,500.0,10.0,90.0,3.0,26.0,40.0,20.0,0.0,0.0,,217.0,,90.0
8, 10,500.0,13.0,90.0,4.0,26.0,,30.0,,0.0,,220.0,,90.0
8, 10,500.0,16.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,217.0,,95.0
8, 10,500.0,19.0,85.0,4.0,28.0,,30.0,,0.0,,219.0,,85.0
8, 10,500.0,22.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,,220.0,,75.0
8, 10,500.0,25.0,70.0,4.0,30.0,,30.0,,0.0,,212.0,,70.0
8, 10,500.0,28.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,220.0,,80.0
8, 10,500.0,31.0,90.0,4.0,26.0,,30.0,,0.0,,220.0,,90.0
8, 10,500.0,34.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,212.0,,90.0
8, 10,500.0,37.0,90.0,4.0,25.0,,30.0,,0.0,,214.0,,90.0
8, 10,500.0,40.0,95.0,4.0,25.0,0.0,30.0,0.0,0.0,,187.0,,95.0
8, 10,500.0,43.0,90.0,4.0,27.0,,30.0,,0.0,,220.0,,90.0
8, 10,500.0,46.0,80.0,4.0,29.0,0.0,30.0,0.0,0.0,,217.0,,80.0
8, 10,500.0,49.0,80.0,4.0,29.0,,30.0,,0.0,,224.0,,80.0
8, 10,500.0,52.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,223.0,,85.0
8, 10,500.0,55.0,90.0,4.0,26.0,,30.0,,0.0,,218.0,,90.0
8, 10,500.0,58.0,90.0,4.0,27.0,0.0,30.0,0.0,0.0,,216.0,,90.0
8, 10,800.0,4.0,90.0,4.0,26.0,,80.0,,1.0,32.0,223.0,25.0,90.0
8, 10,800.0,7.0,90.0,3.0,26.0,40.0,20.0,0.0,0.0,32.0,216.0,25.0,90.0
8, 10,800.0,10.0,90.0,4.0,26.0,,30.0,,0.0,,213.0,,90.0
8, 10,800.0,13.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,210.0,,95.0
8, 10,800.0,16.0,85.0,4.0,28.0,,30.0,,0.0,,211.0,,85.0
8, 10,800.0,19.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,,211.0,,75.0
8, 10,800.0,22.0,70.0,4.0,30.0,,30.0,,0.0,,214.0,,70.0
8, 10,800.0,25.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,216.0,,80.0
8, 10,800.0,28.0,85.0,4.0,26.0,,30.0,,0.0,,221.0,,85.0
8, 10,800.0,31.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,221.0,,90.0
8, 10,800.0,34.0,90.0,4.0,26.0,,30.0,,0.0,,221.0,,90.0
8, 10,800.0,37.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,220.0,,95.0
8, 10,800.0,40.0,85.0,3.0,27.0,,20.0,,0.0,,222.0,,85.0
8, 10,800.0,43.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 10,800.0,46.0,75.0,3.0,30.0,,20.0,,0.0,,220.0,,75.0
8, 10,800.0,49.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,221.0,,85.0
8, 10,800.0,52.0,85.0,3.0,26.0,,20.0,,0.0,,224.0,,85.0
8, 10,800.0,55.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,227.0,,90.0
8, 10,1100.0,4.0,90.0,3.0,26.0,0.0,20.0,0.0,0.0,32.0,216.0,25.0,90.0
8, 10,1100.0,7.0,90.0,4.0,26.0,,30.0,,0.0,32.0,213.0,25.0,90.0
8, 10,1100.0,10.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,210.0,,95.0
8, 10,1100.0,13.0,85.0,4.0,28.0,,30.0,,0.0,,211.0,,85.0
8, 10,1100.0,16.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,,211.0,,75.0
8, 10,1100.0,19.0,70.0,4.0,30.0,,30.0,,0.0,,214.0,,70.0
8, 10,1100.0,22.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,216.0,,80.0
8, 10,1100.0,25.0,85.0,4.0,26.0,,30.0,,0.0,,221.0,,85.0
8, 10,1100.0,28.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,221.0,,90.0
8, 10,1100.0,31.0,90.0,4.0,26.0,,30.0,,0.0,,221.0,,90.0
8, 10,1100.0,34.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,220.0,,95.0
8, 10,1100.0,37.0,85.0,3.0,27.0,,20.0,,0.0,,222.0,,85.0
8, 10,1100.0,40.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 10,1100.0,43.0,75.0,3.0,30.0,,20.0,,0.0,,220.0,,75.0
8, 10,1100.0,46.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,221.0,,85.0
8, 10,1100.0,49.0,85.0,3.0,26.0,,20.0,,0.0,,224.0,,85.0
8, 10,1100.0,52.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,227.0,,90.0
