month, format: day,hour,forecast,3시간기온,습도,강수형태,강수확률,일최저기온,일최고기온,하늘상태,풍속,풍향,6시간적설,6시간강수량
6, 9,800.0,52.0,18.0,75.0,,10.0,,,2.0,3.2,292.0,,
6, 9,800.0,55.0,17.0,75.0,,10.0,,,2.0,1.1,68.0,0.0,0.0
6, 9,1100.0,4.0,18.0,95.0,,10.0,17.0,24.0,2.0,3.5,225.0,0.0,0.0
6, 9,1100.0,7.0,18.0,95.0,,20.0,14.0,24.0,3.0,2.5,238.0,,
6, 9,1100.0,10.0,17.0,95.0,,20.0,,,3.0,3.1,211.0,0.0,0.0
6, 9,1100.0,13.0,20.0,75.0,,10.0,,,2.0,2.5,238.0,,
6, 9,1100.0,16.0,22.0,45.0,,20.0,,,3.0,2.5,275.0,0.0,0.0
6, 9,1100.0,19.0,23.0,40.0,,20.0,,,3.0,1.7,267.0,,
6, 9,1100.0,22.0,21.0,45.0,,20.0,,,3.0,2.6,254.0,0.0,0.0
6, 9,1100.0,25.0,16.0,65.0,,20.0,,,3.0,2.8,325.0,,
6, 9,1100.0,28.0,15.0,75.0,,20.0,,,3.0,3.0,345.0,0.0,0.0
6, 9,1100.0,31.0,14.0,80.0,,10.0,,,2.0,3.1,331.0,,
6, 9,1100.0,34.0,15.0,80.0,,10.0,,,2.0,2.5,358.0,0.0,0.0
6, 9,1100.0,37.0,19.0,65.0,,10.0,,,2.0,2.5,349.0,,
6, 9,1100.0,40.0,23.0,55.0,,10.0,,,2.0,1.4,321.0,0.0,0.0
6, 9,1100.0,43.0,24.0,50.0,,10.0,,,2.0,2.4,275.0,,
6, 9,1100.0,46.0,22.0,60.0,,10.0,,,2.0,3.9,305.0,0.0,0.0
6, 9,1100.0,49.0,18.0,75.0,,10.0,,,2.0,3.2,292.0,,
6, 9,1100.0,52.0,17.0,75.0,,10.0,,,2.0,1.1,68.0,0.0,0.0
6, 9,1400.0,4.0,18.0,95.0,,20.0,17.0,24.0,3.0,2.5,238.0,,
6, 9,1400.0,7.0,17.0,95.0,,20.0,14.0,24.0,3.0,3.1,211.0,0.0,0.0
6, 9,1400.0,10.0,20.0,75.0,,10.0,,,2.0,2.5,238.0,,
6, 9,1400.0,13.0,22.0,45.0,,20.0,,,3.0,2.5,275.0,0.0,0.0
6, 9,1400.0,16.0,23.0,40.0,,20.0,,,3.0,1.7,267.0,,
6, 9,1400.0,19.0,21.0,45.0,,20.0,,,3.0,2.6,254.0,0.0,0.0
6, 9,1400.0,22.0,16.0,65.0,,20.0,,,3.0,2.8,325.0,,
6, 9,1400.0,25.0,15.0,75.0,,20.0,,,3.0,3.0,345.0,0.0,0.0
6, 9,1400.0,28.0,14.0,80.0,,10.0,,,2.0,3.1,331.0,,
6, 9,1400.0,31.0,15.0,80.0,,10.0,,,2.0,2.5,358.0,0.0,0.0
6, 9,1400.0,34.0,19.0,65.0,,10.0,,,2.0,2.5,349.0,,
6, 9,1400.0,37.0,23.0,55.0,,10.0,,,2.0,1.4,321.0,0.0,0.0
6, 9,1400.0,40.0,24.0,50.0,,10.0,,,2.0,2.4,275.0,,
6, 9,1400.0,43.0,22.0,60.0,,10.0,,,2.0,3.9,305.0,0.0,0.0
6, 9,1400.0,46.0,18.0,75.0,,10.0,,,2.0,3.2,292.0,,
6, 9,1400.0,49.0,17.0,75.0,,10.0,,,2.0,1.1,68.0,0.0,0.0
6, 9,1700.0,4.0,17.0,95.0,,20.0,17.0,24.0,3.0,3.1,211.0,0.0,0.0
6, 9,1700.0,7.0,20.0,75.0,,10.0,14.0,24.0,2.0,2.5,238.0,,
6, 9,1700.0,10.0,22.0,45.0,,20.0,,,3.0,2.5,275.0,0.0,0.0
6, 9,1700.0,13.0,23.0,40.0,,20.0,,,3.0,1.7,267.0,,
6, 9,1700.0,16.0,21.0,45.0,,20.0,,,3.0,2.6,254.0,0.0,0.0
6, 9,1700.0,19.0,16.0,65.0,,20.0,,,3.0,2.8,325.0,,
6, 9,1700.0,22.0,15.0,75.0,,20.0,,,3.0,3.0,345.0,0.0,0.0
6, 9,1700.0,25.0,14.0,80.0,,10.0,,,2.0,3.1,331.0,,
6, 9,1700.0,28.0,15.0,80.0,,10.0,,,2.0,2.5,358.0,0.0,0.0
6, 9,1700.0,31.0,19.0,65.0,,10.0,,,2.0,2.5,349.0,,
6, 9,1700.0,34.0,23.0,55.0,,10.0,,,2.0,1.4,321.0,0.0,0.0
6, 9,1700.0,37.0,24.0,50.0,,10.0,,,2.0,2.4,275.0,,
6, 9,1700.0,40.0,22.0,60.0,,10.0,,,2.0,3.9,305.0,0.0,0.0
6, 9,1700.0,43.0,18.0,75.0,,10.0,,,2.0,3.2,292.0,,
6, 9,1700.0,46.0,17.0,75.0,,10.0,,,2.0,1.1,68.0,0.0,0.0
6, 9,2000.0,4.0,20.0,81.0,,20.0,14.0,23.0,3.0,1.7,277.0,,
6, 9,2000.0,7.0,22.0,42.0,,20.0,15.0,24.0,3.0,1.6,305.0,0.0,0.0
6, 9,2000.0,10.0,23.0,46.0,,20.0,,23.0,3.0,1.7,332.0,,
6, 9,2000.0,13.0,21.0,45.0,,20.0,,,3.0,1.5,344.0,0.0,0.0
6, 9,2000.0,16.0,16.0,73.0,,10.0,,,2.0,2.8,328.0,,
6, 9,2000.0,19.0,16.0,76.0,,10.0,,,2.0,3.6,337.0,0.0,0.0
6, 9,2000.0,22.0,15.0,80.0,,10.0,,,2.0,3.0,4.0,,
6, 9,2000.0,25.0,15.0,77.0,,10.0,,,2.0,2.6,349.0,0.0,0.0
6, 9,2000.0,28.0,19.0,64.0,,10.0,,,2.0,2.8,341.0,,
6, 9,2000.0,31.0,22.0,58.0,,10.0,,,2.0,1.8,338.0,0.0,0.0
6, 9,2000.0,34.0,23.0,52.0,,10.0,,,2.0,1.6,310.0,,
6, 9,2000.0,37.0,22.0,60.0,,10.0,,,2.0,3.8,292.0,0.0,0.0
6, 9,2000.0,40.0,18.0,71.0,,10.0,,,2.0,2.3,319.0,,
6, 9,2000.0,43.0,17.0,76.0,,10.0,,,2.0,2.6,115.0,0.0,0.0
6, 9,2000.0,46.0,16.0,78.0,,10.0,,,2.0,2.4,81.0,,
6, 9,2000.0,49.0,15.0,81.0,,10.0,,,2.0,2.2,90.0,0.0,0.0
6, 9,2000.0,52.0,20.0,72.0,,10.0,,,2.0,2.2,95.0,,
6, 9,2000.0,55.0,22.0,61.0,,10.0,,,2.0,2.1,98.0,0.0,0.0
6, 9,2000.0,58.0,22.0,57.0,,20.0,,,3.0,3.5,5.0,,
6, 9,2000.0,61.0,21.0,65.0,,20.0,,,3.0,3.2,336.0,0.0,0.0
6, 9,2000.0,64.0,17.0,72.0,,20.0,,,3.0,3.4,343.0,,
6, 9,2000.0,67.0,16.0,80.0,,20.0,,,3.0,2.4,2.0,0.0,0.0
6, 9,2300.0,4.0,22.0,42.0,,20.0,14.0,23.0,3.0,1.6,305.0,0.0,0.0
6, 9,2300.0,7.0,23.0,46.0,,20.0,15.0,24.0,3.0,1.7,332.0,,
6, 9,2300.0,10.0,21.0,45.0,,20.0,,23.0,3.0,1.5,344.0,0.0,0.0
6, 9,2300.0,13.0,16.0,73.0,,10.0,,,2.0,2.8,328.0,,
6, 9,2300.0,16.0,16.0,76.0,,10.0,,,2.0,3.6,337.0,0.0,0.0
6, 9,2300.0,19.0,15.0,80.0,,10.0,,,2.0,3.0,4.0,,
6, 9,2300.0,22.0,15.0,77.0,,10.0,,,2.0,2.6,349.0,0.0,0.0
6, 9,2300.0,25.0,19.0,64.0,,10.0,,,2.0,2.8,341.0,,
6, 9,2300.0,28.0,22.0,58.0,,10.0,,,2.0,1.8,338.0,0.0,0.0
6, 9,2300.0,31.0,23.0,52.0,,10.0,,,2.0,1.6,310.0,,
6, 9,2300.0,34.0,22.0,60.0,,10.0,,,2.0,3.8,292.0,0.0,0.0
6, 9,2300.0,37.0,18.0,71.0,,10.0,,,2.0,2.3,319.0,,
6, 9,2300.0,40.0,17.0,76.0,,10.0,,,2.0,2.6,115.0,0.0,0.0
6, 9,2300.0,43.0,16.0,78.0,,10.0,,,2.0,2.4,81.0,,
6, 9,2300.0,46.0,15.0,81.0,,10.0,,,2.0,2.2,90.0,0.0,0.0
6, 9,2300.0,49.0,20.0,72.0,,10.0,,,2.0,2.2,95.0,,
6, 9,2300.0,52.0,22.0,61.0,,10.0,,,2.0,2.1,98.0,0.0,0.0
6, 9,2300.0,55.0,22.0,57.0,,20.0,,,3.0,3.5,5.0,,
6, 9,2300.0,58.0,21.0,65.0,,20.0,,,3.0,3.2,336.0,0.0,0.0
6, 9,2300.0,61.0,17.0,72.0,,20.0,,,3.0,3.4,343.0,,
6, 9,2300.0,64.0,16.0,80.0,,20.0,,,3.0,2.4,2.0,0.0,0.0
7, 1,200.0,4.0,24.0,90.0,0.0,30.0,23.0,25.0,4.0,2.1,229.0,,
7, 1,200.0,7.0,23.0,95.0,0.0,30.0,23.0,26.0,4.0,1.3,162.0,0.0,0.0
7, 1,200.0,10.0,22.0,95.0,0.0,30.0,,26.0,4.0,3.1,140.0,,
7, 1,200.0,13.0,23.0,90.0,0.0,30.0,,,4.0,1.3,176.0,0.0,0.0
7, 1,200.0,16.0,23.0,95.0,1.0,60.0,,,4.0,3.4,197.0,,
7, 1,200.0,19.0,23.0,95.0,1.0,60.0,,,4.0,3.4,199.0,0.0,5.0
7, 1,200.0,22.0,24.0,95.0,1.0,70.0,,,4.0,1.9,174.0,,
7, 1,200.0,25.0,25.0,95.0,1.0,70.0,,,4.0,2.6,157.0,0.0,10.0
7, 1,200.0,28.0,25.0,95.0,1.0,70.0,,,4.0,4.9,201.0,,
7, 1,200.0,31.0,24.0,95.0,1.0,70.0,,,4.0,6.1,214.0,0.0,20.0
7, 1,200.0,34.0,23.0,95.0,1.0,80.0,,,4.0,3.5,219.0,,
7, 1,200.0,37.0,24.0,95.0,1.0,80.0,,,4.0,2.7,172.0,0.0,10.0
7, 1,200.0,40.0,24.0,95.0,1.0,80.0,,,4.0,3.8,200.0,,
7, 1,200.0,43.0,24.0,95.0,1.0,80.0,,,4.0,3.9,203.0,0.0,5.0
7, 1,200.0,46.0,24.0,100.0,1.0,80.0,,,4.0,5.5,207.0,,
7, 1,200.0,49.0,25.0,95.0,1.0,80.0,,,4.0,3.2,244.0,0.0,5.0
7, 1,200.0,52.0,25.0,95.0,1.0,80.0,,,4.0,3.5,239.0,,
7, 1,200.0,55.0,25.0,95.0,1.0,80.0,,,4.0,3.3,230.0,0.0,5.0
7, 1,200.0,58.0,23.0,95.0,1.0,80.0,,,4.0,2.9,207.0,,
7, 1,200.0,61.0,23.0,95.0,1.0,80.0,,,4.0,2.4,210.0,0.0,5.0
7, 1,500.0,4.0,23.0,95.0,1.0,60.0,23.0,26.0,4.0,1.3,162.0,0.0,5.0
7, 1,500.0,7.0,22.0,95.0,1.0,60.0,23.0,26.0,4.0,3.1,140.0,,
7, 1,500.0,10.0,23.0,90.0,0.0,30.0,,,4.0,1.3,176.0,0.0,5.0
7, 1,500.0,13.0,23.0,95.0,1.0,60.0,,,4.0,3.4,197.0,,
7, 1,500.0,16.0,23.0,95.0,1.0,60.0,,,4.0,3.4,199.0,0.0,5.0
7, 1,500.0,19.0,24.0,95.0,1.0,70.0,,,4.0,1.9,174.0,,
7, 1,500.0,22.0,25.0,95.0,1.0,70.0,,,4.0,2.6,157.0,0.0,10.0
7, 1,500.0,25.0,25.0,95.0,1.0,70.0,,,4.0,4.9,201.0,,
7, 1,500.0,28.0,24.0,95.0,1.0,70.0,,,4.0,6.1,214.0,0.0,20.0
7, 1,500.0,31.0,23.0,95.0,1.0,80.0,,,4.0,3.5,219.0,,
7, 1,500.0,34.0,24.0,95.0,1.0,80.0,,,4.0,2.7,172.0,0.0,10.0
7, 1,500.0,37.0,24.0,95.0,1.0,80.0,,,4.0,3.8,200.0,,
7, 1,500.0,40.0,24.0,95.0,1.0,80.0,,,4.0,3.9,203.0,0.0,5.0
7, 1,500.0,43.0,24.0,100.0,1.0,80.0,,,4.0,5.5,207.0,,
7, 1,500.0,46.0,25.0,95.0,1.0,80.0,,,4.0,3.2,244.0,0.0,10.0
7, 1,500.0,49.0,25.0,95.0,1.0,80.0,,,4.0,3.5,239.0,,
7, 1,500.0,52.0,25.0,95.0,1.0,80.0,,,4.0,3.3,230.0,0.0,10.0
7, 1,500.0,55.0,23.0,95.0,1.0,80.0,,,4.0,2.9,207.0,,
7, 1,500.0,58.0,23.0,95.0,1.0,80.0,,,4.0,2.4,210.0,0.0,5.0
7, 1,800.0,4.0,23.0,95.0,1.0,60.0,23.0,26.0,4.0,1.1,214.0,,
7, 1,800.0,7.0,23.0,95.0,1.0,60.0,24.0,26.0,4.0,2.3,185.0,0.0,5.0
7, 1,800.0,10.0,23.0,95.0,1.0,60.0,,,4.0,4.4,198.0,,
7, 1,800.0,13.0,23.0,95.0,1.0,60.0,,,4.0,3.4,197.0,0.0,5.0
7, 1,800.0,16.0,24.0,100.0,1.0,70.0,,,4.0,4.7,195.0,,
7, 1,800.0,19.0,25.0,95.0,1.0,70.0,,,4.0,4.5,186.0,0.0,10.0
7, 1,800.0,22.0,25.0,95.0,1.0,70.0,,,4.0,6.6,195.0,,
7, 1,800.0,25.0,24.0,100.0,1.0,70.0,,,4.0,6.5,199.0,0.0,20.0
7, 1,800.0,28.0,24.0,95.0,1.0,80.0,,,4.0,5.7,204.0,,
7, 1,800.0,31.0,24.0,95.0,1.0,80.0,,,4.0,5.1,209.0,0.0,10.0
7, 1,800.0,34.0,24.0,95.0,1.0,80.0,,,4.0,4.2,207.0,,
7, 1,800.0,37.0,24.0,95.0,1.0,80.0,,,4.0,4.3,204.0,0.0,10.0
7, 1,800.0,40.0,24.0,100.0,1.0,80.0,,,4.0,4.8,203.0,,
7, 1,800.0,43.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,0.0,10.0
7, 1,800.0,46.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,,
7, 1,800.0,49.0,24.0,95.0,1.0,80.0,,,4.0,4.6,229.0,0.0,10.0
7, 1,800.0,52.0,23.0,95.0,1.0,80.0,,,4.0,4.0,217.0,,
7, 1,800.0,55.0,24.0,95.0,1.0,80.0,,,4.0,2.9,209.0,0.0,5.0
7, 1,1100.0,4.0,23.0,95.0,1.0,60.0,23.0,26.0,4.0,2.3,185.0,0.0,5.0
7, 1,1100.0,7.0,23.0,95.0,1.0,60.0,24.0,26.0,4.0,4.4,198.0,,
7, 1,1100.0,10.0,23.0,95.0,1.0,60.0,,,4.0,3.4,197.0,0.0,5.0
7, 1,1100.0,13.0,24.0,100.0,1.0,70.0,,,4.0,4.7,195.0,,
7, 1,1100.0,16.0,25.0,95.0,1.0,70.0,,,4.0,4.5,186.0,0.0,10.0
7, 1,1100.0,19.0,25.0,95.0,1.0,70.0,,,4.0,6.6,195.0,,
7, 1,1100.0,22.0,24.0,100.0,1.0,70.0,,,4.0,6.5,199.0,0.0,20.0
7, 1,1100.0,25.0,24.0,95.0,1.0,80.0,,,4.0,5.7,204.0,,
7, 1,1100.0,28.0,24.0,95.0,1.0,80.0,,,4.0,5.1,209.0,0.0,10.0
7, 1,1100.0,31.0,24.0,95.0,1.0,80.0,,,4.0,4.2,207.0,,
7, 1,1100.0,34.0,24.0,95.0,1.0,80.0,,,4.0,4.3,204.0,0.0,10.0
7, 1,1100.0,37.0,24.0,100.0,1.0,80.0,,,4.0,4.8,203.0,,
7, 1,1100.0,40.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,0.0,10.0
7, 1,1100.0,43.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,,
7, 1,1100.0,46.0,24.0,95.0,1.0,80.0,,,4.0,4.6,229.0,0.0,10.0
7, 1,1100.0,49.0,23.0,95.0,1.0,80.0,,,4.0,4.0,217.0,,
7, 1,1100.0,52.0,24.0,95.0,1.0,80.0,,,4.0,2.9,209.0,0.0,5.0
7, 1,1400.0,4.0,23.0,95.0,1.0,60.0,23.0,26.0,4.0,4.4,198.0,,
7, 1,1400.0,7.0,23.0,95.0,1.0,60.0,24.0,26.0,4.0,3.4,197.0,0.0,5.0
7, 1,1400.0,10.0,24.0,100.0,1.0,70.0,,,4.0,4.7,195.0,,
7, 1,1400.0,13.0,25.0,95.0,1.0,70.0,,,4.0,4.5,186.0,0.0,10.0
7, 1,1400.0,16.0,25.0,95.0,1.0,70.0,,,4.0,6.6,195.0,,
7, 1,1400.0,19.0,24.0,100.0,1.0,70.0,,,4.0,6.5,199.0,0.0,20.0
7, 1,1400.0,22.0,24.0,95.0,1.0,80.0,,,4.0,5.7,204.0,,
7, 1,1400.0,25.0,24.0,95.0,1.0,80.0,,,4.0,5.1,209.0,0.0,10.0
7, 1,1400.0,28.0,24.0,95.0,1.0,80.0,,,4.0,4.2,207.0,,
7, 1,1400.0,31.0,24.0,95.0,1.0,80.0,,,4.0,4.3,204.0,0.0,10.0
7, 1,1400.0,34.0,24.0,100.0,1.0,80.0,,,4.0,4.8,203.0,,
7, 1,1400.0,37.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,0.0,10.0
7, 1,1400.0,40.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,,
7, 1,1400.0,43.0,24.0,95.0,1.0,80.0,,,4.0,4.6,229.0,0.0,10.0
7, 1,1400.0,46.0,23.0,95.0,1.0,80.0,,,4.0,4.0,217.0,,
7, 1,1400.0,49.0,24.0,95.0,1.0,80.0,,,4.0,2.9,209.0,0.0,5.0
7, 1,1700.0,4.0,23.0,95.0,1.0,60.0,23.0,26.0,4.0,3.4,197.0,0.0,5.0
7, 1,1700.0,7.0,24.0,100.0,1.0,70.0,24.0,26.0,4.0,4.7,195.0,,
7, 1,1700.0,10.0,25.0,95.0,1.0,70.0,,,4.0,4.5,186.0,0.0,10.0
7, 1,1700.0,13.0,25.0,95.0,1.0,70.0,,,4.0,6.6,195.0,,
7, 1,1700.0,16.0,24.0,100.0,1.0,70.0,,,4.0,6.5,199.0,0.0,20.0
7, 1,1700.0,19.0,24.0,95.0,1.0,80.0,,,4.0,5.7,204.0,,
7, 1,1700.0,22.0,24.0,95.0,1.0,80.0,,,4.0,5.1,209.0,0.0,10.0
7, 1,1700.0,25.0,24.0,95.0,1.0,80.0,,,4.0,4.2,207.0,,
7, 1,1700.0,28.0,24.0,95.0,1.0,80.0,,,4.0,4.3,204.0,0.0,10.0
7, 1,1700.0,31.0,24.0,100.0,1.0,80.0,,,4.0,4.8,203.0,,
7, 1,1700.0,34.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,0.0,10.0
7, 1,1700.0,37.0,25.0,95.0,1.0,80.0,,,4.0,4.5,213.0,,
7, 1,1700.0,40.0,24.0,95.0,1.0,80.0,,,4.0,4.6,229.0,0.0,10.0
7, 1,1700.0,43.0,23.0,95.0,1.0,80.0,,,4.0,4.0,217.0,,
7, 1,1700.0,46.0,24.0,95.0,1.0,80.0,,,4.0,2.9,209.0,0.0,5.0
7, 1,2000.0,4.0,24.0,100.0,1.0,70.0,23.0,26.0,4.0,1.5,122.0,,
7, 1,2000.0,7.0,25.0,95.0,1.0,70.0,23.0,26.0,4.0,2.9,115.0,0.0,10.0
7, 1,2000.0,10.0,25.0,95.0,1.0,70.0,,27.0,4.0,6.2,200.0,,
7, 1,2000.0,13.0,24.0,95.0,1.0,70.0,,,4.0,6.3,205.0,0.0,20.0
7, 1,2000.0,16.0,23.0,95.0,1.0,80.0,,,4.0,4.5,208.0,,
7, 1,2000.0,19.0,23.0,95.0,1.0,80.0,,,4.0,3.7,209.0,0.0,10.0
7, 1,2000.0,22.0,24.0,95.0,1.0,80.0,,,4.0,2.6,187.0,,
7, 1,2000.0,25.0,23.0,95.0,1.0,80.0,,,4.0,2.2,183.0,0.0,10.0
7, 1,2000.0,28.0,24.0,100.0,1.0,80.0,,,4.0,5.4,202.0,,
7, 1,2000.0,31.0,25.0,100.0,1.0,80.0,,,4.0,3.8,212.0,0.0,10.0
7, 1,2000.0,34.0,25.0,95.0,1.0,80.0,,,4.0,4.1,208.0,,
7, 1,2000.0,37.0,25.0,95.0,1.0,80.0,,,4.0,4.5,204.0,0.0,10.0
7, 1,2000.0,40.0,24.0,95.0,1.0,80.0,,,4.0,3.8,208.0,,
7, 1,2000.0,43.0,24.0,95.0,1.0,80.0,,,4.0,4.6,202.0,0.0,5.0
7, 1,2000.0,46.0,23.0,95.0,1.0,70.0,,,4.0,3.3,201.0,,
7, 1,2000.0,49.0,23.0,95.0,1.0,70.0,,,4.0,2.7,208.0,0.0,10.0
7, 1,2000.0,52.0,24.0,100.0,1.0,70.0,,,4.0,2.6,219.0,,
7, 1,2000.0,55.0,26.0,90.0,1.0,70.0,,,4.0,4.3,203.0,0.0,20.0
7, 1,2000.0,58.0,25.0,90.0,1.0,70.0,,,4.0,4.1,202.0,,
7, 1,2000.0,61.0,25.0,90.0,1.0,70.0,,,4.0,3.9,197.0,0.0,20.0
7, 1,2000.0,64.0,23.0,95.0,1.0,70.0,,,4.0,4.8,207.0,,
7, 1,2000.0,67.0,23.0,95.0,1.0,70.0,,,4.0,2.8,198.0,0.0,10.0
7, 1,2300.0,4.0,25.0,95.0,1.0,70.0,23.0,26.0,4.0,2.9,115.0,0.0,10.0
7, 1,2300.0,7.0,25.0,95.0,1.0,70.0,23.0,26.0,4.0,6.2,200.0,,
7, 1,2300.0,10.0,24.0,95.0,1.0,70.0,,27.0,4.0,6.3,205.0,0.0,20.0
7, 1,2300.0,13.0,23.0,95.0,1.0,80.0,,,4.0,4.5,208.0,,
7, 1,2300.0,16.0,23.0,95.0,1.0,80.0,,,4.0,3.7,209.0,0.0,10.0
7, 1,2300.0,19.0,24.0,95.0,1.0,80.0,,,4.0,2.6,187.0,,
7, 1,2300.0,22.0,23.0,95.0,1.0,80.0,,,4.0,2.2,183.0,0.0,10.0
7, 1,2300.0,25.0,24.0,100.0,1.0,80.0,,,4.0,5.4,202.0,,
7, 1,2300.0,28.0,25.0,100.0,1.0,80.0,,,4.0,3.8,212.0,0.0,10.0
7, 1,2300.0,31.0,25.0,95.0,1.0,80.0,,,4.0,4.1,208.0,,
7, 1,2300.0,34.0,25.0,95.0,1.0,80.0,,,4.0,4.5,204.0,0.0,10.0
7, 1,2300.0,37.0,24.0,95.0,1.0,80.0,,,4.0,3.8,208.0,,
7, 1,2300.0,40.0,24.0,95.0,1.0,80.0,,,4.0,4.6,202.0,0.0,5.0
7, 1,2300.0,43.0,23.0,95.0,1.0,70.0,,,4.0,3.3,201.0,,
7, 1,2300.0,46.0,23.0,95.0,1.0,70.0,,,4.0,2.7,208.0,0.0,10.0
7, 1,2300.0,49.0,24.0,100.0,1.0,70.0,,,4.0,2.6,219.0,,
7, 1,2300.0,52.0,26.0,90.0,1.0,70.0,,,4.0,4.3,203.0,0.0,20.0
7, 1,2300.0,55.0,25.0,90.0,1.0,70.0,,,4.0,4.1,202.0,,
7, 1,2300.0,58.0,25.0,90.0,1.0,70.0,,,4.0,3.9,197.0,0.0,20.0
7, 1,2300.0,61.0,23.0,95.0,1.0,70.0,,,4.0,4.8,207.0,,
7, 1,2300.0,64.0,23.0,95.0,1.0,70.0,,,4.0,2.8,198.0,0.0,10.0
7, 10,200.0,4.0,26.0,95.0,1.0,80.0,23.0,27.0,4.0,6.2,220.0,,
7, 10,200.0,7.0,25.0,95.0,1.0,70.0,24.0,29.0,4.0,4.5,226.0,0.0,20.0
7, 10,200.0,10.0,25.0,95.0,1.0,80.0,,30.0,4.0,4.0,198.0,,
7, 10,200.0,13.0,24.0,95.0,1.0,80.0,,,4.0,1.3,176.0,0.0,20.0
7, 10,200.0,16.0,24.0,90.0,1.0,70.0,,,4.0,0.8,23.0,,
7, 10,200.0,19.0,23.0,95.0,0.0,30.0,,,4.0,2.8,341.0,0.0,10.0
7, 10,200.0,22.0,25.0,95.0,0.0,30.0,,,4.0,1.1,319.0,,
7, 10,200.0,25.0,28.0,80.0,0.0,30.0,,,4.0,1.3,247.0,0.0,0.0
7, 10,200.0,28.0,28.0,85.0,0.0,20.0,,,3.0,3.3,232.0,,
7, 10,200.0,31.0,27.0,85.0,0.0,20.0,,,3.0,4.3,231.0,0.0,0.0
7, 10,200.0,34.0,25.0,95.0,0.0,20.0,,,3.0,3.4,210.0,,
7, 10,200.0,37.0,25.0,95.0,0.0,20.0,,,3.0,2.2,212.0,0.0,0.0
7, 10,200.0,40.0,24.0,95.0,0.0,20.0,,,3.0,1.7,204.0,,
7, 10,200.0,43.0,24.0,95.0,0.0,20.0,,,3.0,1.5,203.0,0.0,0.0
7, 10,200.0,46.0,26.0,90.0,0.0,20.0,,,3.0,1.0,241.0,,
7, 10,200.0,49.0,29.0,75.0,0.0,20.0,,,3.0,2.8,272.0,0.0,0.0
7, 10,200.0,52.0,29.0,75.0,0.0,20.0,,,3.0,3.5,270.0,,
7, 10,200.0,55.0,28.0,80.0,0.0,10.0,,,2.0,3.1,264.0,0.0,0.0
7, 10,200.0,58.0,24.0,90.0,0.0,10.0,,,2.0,1.4,270.0,,
7, 10,200.0,61.0,24.0,90.0,0.0,10.0,,,2.0,1.0,90.0,0.0,0.0
7, 10,500.0,4.0,25.0,95.0,1.0,70.0,23.0,29.0,4.0,4.5,226.0,0.0,20.0
7, 10,500.0,7.0,25.0,95.0,1.0,80.0,24.0,30.0,4.0,3.2,198.0,,
7, 10,500.0,10.0,24.0,95.0,1.0,80.0,,,4.0,1.3,176.0,0.0,20.0
7, 10,500.0,13.0,24.0,90.0,1.0,70.0,,,4.0,0.8,23.0,,
7, 10,500.0,16.0,23.0,95.0,0.0,30.0,,,4.0,2.8,341.0,0.0,10.0
7, 10,500.0,19.0,25.0,95.0,0.0,30.0,,,4.0,1.1,319.0,,
7, 10,500.0,22.0,28.0,80.0,0.0,30.0,,,4.0,1.3,247.0,0.0,0.0
7, 10,500.0,25.0,28.0,85.0,0.0,20.0,,,3.0,3.3,232.0,,
7, 10,500.0,28.0,27.0,85.0,0.0,20.0,,,3.0,4.3,231.0,0.0,0.0
7, 10,500.0,31.0,25.0,95.0,0.0,20.0,,,3.0,3.4,210.0,,
7, 10,500.0,34.0,25.0,95.0,0.0,20.0,,,3.0,2.2,212.0,0.0,0.0
7, 10,500.0,37.0,24.0,95.0,0.0,20.0,,,3.0,1.7,204.0,,
7, 10,500.0,40.0,24.0,95.0,0.0,20.0,,,3.0,1.5,203.0,0.0,0.0
7, 10,500.0,43.0,26.0,90.0,0.0,20.0,,,3.0,1.0,241.0,,
7, 10,500.0,46.0,29.0,75.0,0.0,20.0,,,3.0,2.8,272.0,0.0,0.0
7, 10,500.0,49.0,29.0,75.0,0.0,10.0,,,2.0,3.5,270.0,,
7, 10,500.0,52.0,28.0,80.0,0.0,10.0,,,2.0,3.1,264.0,0.0,0.0
7, 10,500.0,55.0,24.0,90.0,0.0,10.0,,,2.0,1.4,270.0,,
7, 10,500.0,58.0,24.0,90.0,0.0,10.0,,,2.0,1.0,90.0,0.0,0.0
7, 10,800.0,4.0,24.0,95.0,1.0,80.0,23.0,30.0,4.0,6.4,193.0,,
7, 10,800.0,7.0,24.0,95.0,1.0,80.0,23.0,31.0,4.0,5.2,210.0,0.0,40.0
7, 10,800.0,10.0,24.0,90.0,1.0,70.0,,,4.0,3.9,301.0,,
7, 10,800.0,13.0,23.0,95.0,0.0,30.0,,,4.0,1.7,270.0,0.0,5.0
7, 10,800.0,16.0,25.0,95.0,0.0,30.0,,,4.0,1.6,255.0,,
7, 10,800.0,19.0,29.0,80.0,0.0,30.0,,,4.0,2.2,238.0,0.0,0.0
7, 10,800.0,22.0,29.0,80.0,0.0,20.0,,,3.0,3.2,248.0,,
