month, format: day,hour,forecast,습도,일최고기온,풍향,3시간기온,하늘상태,풍속,6시간적설,일최저기온,강수확률,6시간강수량,강수형태
3, 24,800.0,10.0,0.0,,353.0,4.2,3.0,1.0,,,20.0,,0.0
3, 24,800.0,13.0,0.0,,344.0,4.1,3.0,0.9,0.0,,20.0,0.0,0.0
3, 24,800.0,16.0,0.0,,38.0,6.5,3.0,1.3,,,20.0,,0.0
3, 24,800.0,19.0,0.0,,98.0,8.2,3.0,3.3,0.0,,20.0,0.0,0.0
3, 24,800.0,22.0,0.0,,119.0,8.8,4.0,2.0,,,30.0,,0.0
3, 24,800.0,25.0,1.0,,128.0,6.6,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,800.0,28.0,1.0,,132.0,6.6,4.0,2.0,,,60.0,,1.0
3, 24,800.0,31.0,1.0,,266.0,6.4,4.0,0.3,0.0,,60.0,5.0,1.0
3, 24,800.0,34.0,0.0,,290.0,5.0,4.0,0.3,,,30.0,,0.0
3, 24,800.0,37.0,0.0,,17.0,4.6,4.0,0.6,0.0,,30.0,0.0,0.0
3, 24,800.0,40.0,0.0,,75.0,5.3,3.0,1.5,,,20.0,,0.0
3, 24,800.0,43.0,0.0,,68.0,6.3,3.0,2.1,0.0,,20.0,0.0,0.0
3, 24,800.0,46.0,1.0,,62.0,8.3,4.0,2.7,,,60.0,,1.0
3, 24,800.0,49.0,1.0,,43.0,7.9,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,800.0,52.0,0.0,,34.0,7.7,4.0,2.7,,,30.0,,0.0
3, 24,800.0,55.0,0.0,,29.0,6.9,4.0,2.0,0.0,,30.0,0.0,0.0
3, 24,1100.0,4.0,0.0,9.7,21.0,5.6,3.0,1.3,0.0,3.1,20.0,0.0,0.0
3, 24,1100.0,7.0,0.0,9.3,353.0,4.2,3.0,1.0,,4.0,20.0,,0.0
3, 24,1100.0,10.0,0.0,,344.0,4.1,3.0,0.9,0.0,,20.0,0.0,0.0
3, 24,1100.0,13.0,0.0,,38.0,6.5,3.0,1.3,,,20.0,,0.0
3, 24,1100.0,16.0,0.0,,98.0,8.2,3.0,3.3,0.0,,20.0,0.0,0.0
3, 24,1100.0,19.0,0.0,,119.0,8.8,4.0,2.0,,,30.0,,0.0
3, 24,1100.0,22.0,1.0,,128.0,6.6,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,1100.0,25.0,1.0,,132.0,6.6,4.0,2.0,,,60.0,,1.0
3, 24,1100.0,28.0,1.0,,266.0,6.4,4.0,0.3,0.0,,60.0,5.0,1.0
3, 24,1100.0,31.0,0.0,,290.0,5.0,4.0,0.3,,,30.0,,0.0
3, 24,1100.0,34.0,0.0,,17.0,4.6,4.0,0.6,0.0,,30.0,0.0,0.0
3, 24,1100.0,37.0,0.0,,75.0,5.3,3.0,1.5,,,20.0,,0.0
3, 24,1100.0,40.0,0.0,,68.0,6.3,3.0,2.1,0.0,,20.0,0.0,0.0
3, 24,1100.0,43.0,1.0,,62.0,8.3,4.0,2.7,,,60.0,,1.0
3, 24,1100.0,46.0,1.0,,43.0,7.9,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,1100.0,49.0,0.0,,34.0,7.7,4.0,2.7,,,30.0,,0.0
3, 24,1100.0,52.0,0.0,,29.0,6.9,4.0,2.0,0.0,,30.0,0.0,0.0
3, 24,1400.0,4.0,0.0,9.7,353.0,4.2,3.0,1.0,,3.1,20.0,,0.0
3, 24,1400.0,7.0,0.0,9.3,344.0,4.1,3.0,0.9,0.0,4.0,20.0,0.0,0.0
3, 24,1400.0,10.0,0.0,,38.0,6.5,3.0,1.3,,,20.0,,0.0
3, 24,1400.0,13.0,0.0,,98.0,8.2,3.0,3.3,0.0,,20.0,0.0,0.0
3, 24,1400.0,16.0,0.0,,119.0,8.8,4.0,2.0,,,30.0,,0.0
3, 24,1400.0,19.0,1.0,,128.0,6.6,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,1400.0,22.0,1.0,,132.0,6.6,4.0,2.0,,,60.0,,1.0
3, 24,1400.0,25.0,1.0,,266.0,6.4,4.0,0.3,0.0,,60.0,5.0,1.0
3, 24,1400.0,28.0,0.0,,290.0,5.0,4.0,0.3,,,30.0,,0.0
3, 24,1400.0,31.0,0.0,,17.0,4.6,4.0,0.6,0.0,,30.0,0.0,0.0
3, 24,1400.0,34.0,0.0,,75.0,5.3,3.0,1.5,,,20.0,,0.0
3, 24,1400.0,37.0,0.0,,68.0,6.3,3.0,2.1,0.0,,20.0,0.0,0.0
3, 24,1400.0,40.0,1.0,,62.0,8.3,4.0,2.7,,,60.0,,1.0
3, 24,1400.0,43.0,1.0,,43.0,7.9,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,1400.0,46.0,0.0,,34.0,7.7,4.0,2.7,,,30.0,,0.0
3, 24,1400.0,49.0,0.0,,29.0,6.9,4.0,2.0,0.0,,30.0,0.0,0.0
3, 24,1700.0,4.0,0.0,9.7,344.0,4.2,3.0,0.9,0.0,3.2,20.0,0.0,0.0
3, 24,1700.0,7.0,0.0,9.3,38.0,6.5,3.0,1.3,,4.1,20.0,,0.0
3, 24,1700.0,10.0,0.0,,98.0,8.2,3.0,3.3,0.0,,20.0,0.0,0.0
3, 24,1700.0,13.0,0.0,,119.0,8.8,4.0,2.0,,,30.0,,0.0
3, 24,1700.0,16.0,1.0,,128.0,6.6,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,1700.0,19.0,1.0,,132.0,6.6,4.0,2.0,,,60.0,,1.0
3, 24,1700.0,22.0,1.0,,266.0,6.4,4.0,0.3,0.0,,60.0,5.0,1.0
3, 24,1700.0,25.0,0.0,,290.0,5.0,4.0,0.3,,,30.0,,0.0
3, 24,1700.0,28.0,0.0,,17.0,4.6,4.0,0.6,0.0,,30.0,0.0,0.0
3, 24,1700.0,31.0,0.0,,75.0,5.3,3.0,1.5,,,20.0,,0.0
3, 24,1700.0,34.0,0.0,,68.0,6.3,3.0,2.1,0.0,,20.0,0.0,0.0
3, 24,1700.0,37.0,1.0,,62.0,8.3,4.0,2.7,,,60.0,,1.0
3, 24,1700.0,40.0,1.0,,43.0,7.9,4.0,2.7,0.0,,60.0,5.0,1.0
3, 24,1700.0,43.0,0.0,,34.0,7.7,4.0,2.7,,,30.0,,0.0
3, 24,1700.0,46.0,0.0,,29.0,6.9,4.0,2.0,0.0,,30.0,0.0,0.0
3, 24,2000.0,4.0,0.0,10.0,38.0,6.5,3.0,1.0,,4.5,20.0,,0.0
3, 24,2000.0,7.0,0.0,9.4,98.0,8.2,4.0,2.0,0.0,4.3,30.0,0.0,0.0
3, 24,2000.0,10.0,0.0,15.0,133.0,9.0,4.0,2.0,,,30.0,,0.0
3, 24,2000.0,13.0,1.0,,158.0,7.2,4.0,3.3,0.0,,60.0,5.0,1.0
3, 24,2000.0,16.0,1.0,,194.0,6.6,4.0,2.0,,,60.0,,1.0
3, 24,2000.0,19.0,1.0,,263.0,5.6,4.0,0.9,0.0,,59.0,5.0,1.0
3, 24,2000.0,22.0,0.0,,284.0,4.6,4.0,0.7,,,30.0,,0.0
3, 24,2000.0,25.0,0.0,,315.0,4.5,4.0,0.5,0.0,,30.0,0.0,0.0
3, 24,2000.0,28.0,0.0,,17.0,5.4,3.0,1.0,,,20.0,,0.0
3, 24,2000.0,31.0,1.0,,50.0,8.3,4.0,2.0,0.0,,60.0,1.0,1.0
3, 24,2000.0,34.0,1.0,,29.0,8.5,4.0,2.6,,,60.0,,1.0
3, 24,2000.0,37.0,1.0,,338.0,7.3,4.0,3.4,0.0,,60.0,5.0,1.0
3, 24,2000.0,40.0,0.0,,320.0,7.2,4.0,2.6,,,29.0,,0.0
3, 24,2000.0,43.0,0.0,,314.0,6.4,4.0,2.6,0.0,,30.0,0.0,0.0
3, 24,2000.0,46.0,0.0,,322.0,5.5,4.0,1.9,,,30.0,,0.0
3, 24,2000.0,49.0,0.0,,328.0,6.0,3.0,2.3,0.0,,20.0,0.0,0.0
3, 24,2000.0,52.0,0.0,,337.0,7.7,3.0,2.0,,,20.0,,0.0
3, 24,2000.0,55.0,0.0,,349.0,12.1,3.0,2.1,0.0,,20.0,0.0,0.0
3, 24,2000.0,58.0,0.0,,21.0,14.0,2.0,4.0,,,10.0,,0.0
3, 24,2000.0,61.0,0.0,,72.0,11.8,2.0,3.5,0.0,,10.0,0.0,0.0
3, 24,2000.0,64.0,0.0,,168.0,9.1,1.0,1.3,,,0.0,,0.0
3, 24,2000.0,67.0,0.0,,285.0,8.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 24,2300.0,4.0,0.0,10.0,98.0,8.2,4.0,2.0,0.0,4.5,30.0,0.0,0.0
3, 24,2300.0,7.0,0.0,9.4,133.0,9.0,4.0,2.0,,4.3,30.0,,0.0
3, 24,2300.0,10.0,1.0,15.0,158.0,7.2,4.0,3.3,0.0,,60.0,5.0,1.0
3, 24,2300.0,13.0,1.0,,194.0,6.6,4.0,2.0,,,60.0,,1.0
3, 24,2300.0,16.0,1.0,,263.0,5.6,4.0,0.9,0.0,,59.0,5.0,1.0
3, 24,2300.0,19.0,0.0,,284.0,4.6,4.0,0.7,,,30.0,,0.0
3, 24,2300.0,22.0,0.0,,315.0,4.5,4.0,0.5,0.0,,30.0,0.0,0.0
3, 24,2300.0,25.0,0.0,,17.0,5.4,3.0,1.0,,,20.0,,0.0
3, 24,2300.0,28.0,1.0,,50.0,8.3,4.0,2.0,0.0,,60.0,1.0,1.0
3, 24,2300.0,31.0,1.0,,29.0,8.5,4.0,2.6,,,60.0,,1.0
3, 24,2300.0,34.0,1.0,,338.0,7.3,4.0,3.4,0.0,,60.0,5.0,1.0
3, 24,2300.0,37.0,0.0,,320.0,7.2,4.0,2.6,,,29.0,,0.0
3, 24,2300.0,40.0,0.0,,314.0,6.4,4.0,2.6,0.0,,30.0,0.0,0.0
3, 24,2300.0,43.0,0.0,,322.0,5.5,4.0,1.9,,,30.0,,0.0
3, 24,2300.0,46.0,0.0,,328.0,5.3,3.0,2.3,0.0,,20.0,0.0,0.0
3, 24,2300.0,49.0,0.0,,337.0,7.7,3.0,2.0,,,20.0,,0.0
3, 24,2300.0,52.0,0.0,,349.0,12.1,3.0,2.1,0.0,,20.0,0.0,0.0
3, 24,2300.0,55.0,0.0,,21.0,14.0,2.0,4.0,,,10.0,,0.0
3, 24,2300.0,58.0,0.0,,72.0,11.8,2.0,3.5,0.0,,10.0,0.0,0.0
3, 24,2300.0,61.0,0.0,,168.0,9.1,1.0,1.3,,,0.0,,0.0
3, 24,2300.0,64.0,0.0,,285.0,8.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 25,200.0,4.0,0.0,10.6,133.0,10.4,4.0,2.0,,4.5,30.0,,0.0
3, 25,200.0,7.0,1.0,9.4,158.0,7.2,4.0,3.3,0.0,4.3,60.0,5.0,1.0
3, 25,200.0,10.0,1.0,15.0,194.0,6.6,4.0,2.0,,,60.0,,1.0
3, 25,200.0,13.0,1.0,,266.0,5.6,4.0,0.9,0.0,,59.0,5.0,1.0
3, 25,200.0,16.0,0.0,,287.0,4.6,4.0,0.7,,,30.0,,0.0
3, 25,200.0,19.0,0.0,,324.0,4.5,4.0,0.6,0.0,,30.0,0.0,0.0
3, 25,200.0,22.0,0.0,,18.0,5.4,3.0,1.1,,,20.0,,0.0
3, 25,200.0,25.0,1.0,,49.0,8.3,4.0,2.0,0.0,,60.0,1.0,1.0
3, 25,200.0,28.0,1.0,,29.0,8.5,4.0,2.6,,,60.0,,1.0
3, 25,200.0,31.0,1.0,,338.0,7.3,4.0,3.3,0.0,,60.0,5.0,1.0
3, 25,200.0,34.0,0.0,,320.0,7.2,4.0,2.7,,,29.0,,0.0
3, 25,200.0,37.0,0.0,,314.0,6.4,4.0,2.7,0.0,,30.0,0.0,0.0
3, 25,200.0,40.0,0.0,,322.0,5.5,4.0,2.0,,,30.0,,0.0
3, 25,200.0,43.0,0.0,,328.0,5.3,3.0,2.3,0.0,,20.0,0.0,0.0
3, 25,200.0,46.0,0.0,,337.0,7.7,3.0,2.0,,,20.0,,0.0
3, 25,200.0,49.0,0.0,,349.0,12.1,3.0,3.3,0.0,,20.0,0.0,0.0
3, 25,200.0,52.0,0.0,,21.0,14.0,2.0,3.9,,,10.0,,0.0
3, 25,200.0,55.0,0.0,,69.0,11.8,2.0,3.2,0.0,,10.0,0.0,0.0
3, 25,200.0,58.0,0.0,,176.0,9.1,1.0,1.2,,,0.0,,0.0
3, 25,200.0,61.0,0.0,,285.0,8.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 25,500.0,4.0,1.0,9.4,158.0,7.2,4.0,3.3,0.0,4.5,60.0,5.0,1.0
3, 25,500.0,7.0,1.0,15.0,194.0,6.6,4.0,2.0,,4.3,60.0,,1.0
3, 25,500.0,10.0,1.0,,266.0,5.6,4.0,0.9,0.0,,59.0,5.0,1.0
3, 25,500.0,13.0,0.0,,287.0,4.6,4.0,0.7,,,30.0,,0.0
3, 25,500.0,16.0,0.0,,324.0,4.5,4.0,0.6,0.0,,30.0,0.0,0.0
3, 25,500.0,19.0,0.0,,18.0,5.4,3.0,1.1,,,20.0,,0.0
3, 25,500.0,22.0,1.0,,49.0,8.3,4.0,2.0,0.0,,60.0,1.0,1.0
3, 25,500.0,25.0,1.0,,29.0,8.5,4.0,2.6,,,60.0,,1.0
3, 25,500.0,28.0,1.0,,338.0,7.3,4.0,3.3,0.0,,60.0,5.0,1.0
3, 25,500.0,31.0,0.0,,320.0,7.2,4.0,2.7,,,29.0,,0.0
3, 25,500.0,34.0,0.0,,314.0,6.4,4.0,2.7,0.0,,30.0,0.0,0.0
3, 25,500.0,37.0,0.0,,322.0,5.5,4.0,2.0,,,30.0,,0.0
3, 25,500.0,40.0,0.0,,328.0,5.3,3.0,2.3,0.0,,20.0,0.0,0.0
3, 25,500.0,43.0,0.0,,337.0,7.7,3.0,2.0,,,20.0,,0.0
3, 25,500.0,46.0,0.0,,349.0,12.1,3.0,3.3,0.0,,20.0,0.0,0.0
3, 25,500.0,49.0,0.0,,21.0,14.0,2.0,3.9,,,10.0,,0.0
3, 25,500.0,52.0,0.0,,69.0,11.8,2.0,3.2,0.0,,10.0,0.0,0.0
3, 25,500.0,55.0,0.0,,176.0,9.1,1.0,1.2,,,0.0,,0.0
3, 25,500.0,58.0,0.0,,285.0,8.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 25,800.0,4.0,1.0,10.0,143.0,7.6,4.0,2.0,,4.4,60.0,,1.0
3, 25,800.0,7.0,1.0,13.7,291.0,6.6,4.0,0.4,0.0,4.2,60.0,5.0,1.0
3, 25,800.0,10.0,0.0,,313.0,4.9,4.0,0.8,,,30.0,,0.0
3, 25,800.0,13.0,0.0,,326.0,4.7,4.0,1.0,0.0,,30.0,0.0,0.0
3, 25,800.0,16.0,1.0,,315.0,6.5,4.0,0.9,,,61.0,,1.0
3, 25,800.0,19.0,1.0,,129.0,8.9,4.0,1.0,0.0,,60.0,5.0,1.0
3, 25,800.0,22.0,1.0,,138.0,9.0,4.0,2.1,,,60.0,,1.0
3, 25,800.0,25.0,0.0,,121.0,7.6,4.0,2.8,0.0,,29.0,5.0,0.0
3, 25,800.0,28.0,0.0,,79.0,7.7,4.0,2.1,,,29.0,,0.0
3, 25,800.0,31.0,1.0,,51.0,6.3,4.0,2.0,0.0,,59.0,1.0,1.0
3, 25,800.0,34.0,0.0,,5.0,5.2,4.0,2.3,,,30.0,,0.0
3, 25,800.0,37.0,0.0,,5.0,5.3,4.0,2.0,0.0,,30.0,0.0,0.0
3, 25,800.0,40.0,0.0,,355.0,5.6,3.0,1.7,,,20.0,,0.0
3, 25,800.0,43.0,0.0,,356.0,8.5,3.0,3.3,0.0,,20.0,0.0,0.0
3, 25,800.0,46.0,0.0,,19.0,12.7,3.0,2.6,,,20.0,,0.0
3, 25,800.0,49.0,0.0,,27.0,10.3,3.0,2.8,0.0,,20.0,0.0,0.0
3, 25,800.0,52.0,0.0,,347.0,9.2,2.0,1.9,,,10.0,,0.0
3, 25,800.0,55.0,0.0,,303.0,8.3,2.0,1.0,0.0,,10.0,0.0,0.0
3, 25,1100.0,4.0,1.0,10.0,291.0,6.6,4.0,0.4,0.0,4.4,60.0,5.0,1.0
3, 25,1100.0,7.0,0.0,13.7,313.0,4.9,4.0,0.8,,4.2,30.0,,0.0
3, 25,1100.0,10.0,0.0,,326.0,4.7,4.0,1.0,0.0,,30.0,0.0,0.0
3, 25,1100.0,13.0,1.0,,315.0,6.5,4.0,0.9,,,61.0,,1.0
3, 25,1100.0,16.0,1.0,,129.0,8.9,4.0,1.0,0.0,,60.0,5.0,1.0
3, 25,1100.0,19.0,1.0,,138.0,9.0,4.0,2.1,,,60.0,,1.0
3, 25,1100.0,22.0,0.0,,121.0,7.6,4.0,2.8,0.0,,29.0,5.0,0.0
3, 25,1100.0,25.0,0.0,,79.0,7.7,4.0,2.1,,,29.0,,0.0
3, 25,1100.0,28.0,1.0,,51.0,6.3,4.0,2.0,0.0,,59.0,1.0,1.0
3, 25,1100.0,31.0,0.0,,5.0,5.2,4.0,2.3,,,30.0,,0.0
3, 25,1100.0,34.0,0.0,,5.0,5.3,4.0,2.0,0.0,,30.0,0.0,0.0
3, 25,1100.0,37.0,0.0,,355.0,5.6,3.0,1.7,,,20.0,,0.0
3, 25,1100.0,40.0,0.0,,356.0,8.5,3.0,3.3,0.0,,20.0,0.0,0.0
3, 25,1100.0,43.0,0.0,,19.0,12.7,3.0,2.6,,,20.0,,0.0
3, 25,1100.0,46.0,0.0,,27.0,10.3,3.0,2.8,0.0,,20.0,0.0,0.0
3, 25,1100.0,49.0,0.0,,347.0,9.2,2.0,1.9,,,10.0,,0.0
3, 25,1100.0,52.0,0.0,,303.0,8.3,2.0,1.0,0.0,,10.0,0.0,0.0
3, 25,1400.0,4.0,0.0,10.0,313.0,4.6,4.0,0.8,,4.4,29.0,,0.0
3, 25,1400.0,7.0,0.0,13.7,326.0,4.4,4.0,1.0,0.0,4.2,30.0,0.0,0.0
3, 25,1400.0,10.0,1.0,,315.0,6.5,4.0,0.9,,,61.0,,1.0
3, 25,1400.0,13.0,1.0,,129.0,8.9,4.0,1.0,0.0,,60.0,5.0,1.0
3, 25,1400.0,16.0,1.0,,138.0,9.0,4.0,2.1,,,60.0,,1.0
3, 25,1400.0,19.0,0.0,,121.0,7.6,4.0,2.8,0.0,,29.0,5.0,0.0
3, 25,1400.0,22.0,0.0,,79.0,7.7,4.0,2.1,,,29.0,,0.0
3, 25,1400.0,25.0,1.0,,51.0,6.3,4.0,2.0,0.0,,59.0,1.0,1.0
3, 25,1400.0,28.0,0.0,,5.0,5.2,4.0,2.3,,,30.0,,0.0
3, 25,1400.0,31.0,0.0,,5.0,5.3,4.0,2.0,0.0,,30.0,0.0,0.0
3, 25,1400.0,34.0,0.0,,355.0,5.6,3.0,1.7,,,20.0,,0.0
3, 25,1400.0,37.0,0.0,,356.0,8.5,3.0,3.3,0.0,,20.0,0.0,0.0
3, 25,1400.0,40.0,0.0,,19.0,12.7,3.0,2.6,,,20.0,,0.0
3, 25,1400.0,43.0,0.0,,27.0,10.3,3.0,2.8,0.0,,20.0,0.0,0.0
3, 25,1400.0,46.0,0.0,,347.0,9.2,2.0,1.9,,,10.0,,0.0
3, 25,1400.0,49.0,0.0,,303.0,8.3,2.0,1.0,0.0,,10.0,0.0,0.0
3, 25,1700.0,4.0,0.0,10.0,326.0,4.4,4.0,1.0,0.0,4.4,30.0,0.0,0.0
3, 25,1700.0,7.0,1.0,13.7,315.0,6.5,4.0,0.9,,4.2,60.0,,1.0
3, 25,1700.0,10.0,1.0,,129.0,8.9,4.0,1.0,0.0,,60.0,5.0,1.0
3, 25,1700.0,13.0,1.0,,138.0,9.0,4.0,2.1,,,60.0,,1.0
3, 25,1700.0,16.0,0.0,,121.0,7.6,4.0,2.8,0.0,,29.0,5.0,0.0
3, 25,1700.0,19.0,0.0,,79.0,7.7,4.0,2.1,,,29.0,,0.0
3, 25,1700.0,22.0,1.0,,51.0,6.3,4.0,2.0,0.0,,59.0,1.0,1.0
3, 25,1700.0,25.0,0.0,,5.0,5.2,4.0,2.3,,,30.0,,0.0
3, 25,1700.0,28.0,0.0,,5.0,5.3,4.0,2.0,0.0,,30.0,0.0,0.0
3, 25,1700.0,31.0,0.0,,355.0,5.6,3.0,1.7,,,20.0,,0.0
3, 25,1700.0,34.0,0.0,,356.0,8.5,3.0,3.3,0.0,,20.0,0.0,0.0
3, 25,1700.0,37.0,0.0,,19.0,12.7,3.0,2.6,,,20.0,,0.0
3, 25,1700.0,40.0,0.0,,27.0,10.3,3.0,2.8,0.0,,20.0,0.0,0.0
3, 25,1700.0,43.0,0.0,,347.0,9.2,2.0,1.9,,,10.0,,0.0
3, 25,1700.0,46.0,0.0,,303.0,8.3,2.0,1.0,0.0,,10.0,0.0,0.0
3, 25,2000.0,4.0,0.0,10.4,307.0,7.5,4.0,1.0,,4.3,30.0,,0.0
3, 25,2000.0,7.0,1.0,15.0,156.0,10.0,4.0,1.0,0.0,5.0,60.0,5.0,1.0
3, 25,2000.0,10.0,1.0,18.0,152.0,9.3,4.0,2.0,,,60.0,,1.0
3, 25,2000.0,13.0,1.0,,149.0,8.2,4.0,2.7,0.0,,58.0,5.0,1.0
3, 25,2000.0,16.0,0.0,,340.0,7.5,4.0,0.4,,,29.0,,0.0
3, 25,2000.0,19.0,1.0,,332.0,6.2,4.0,1.0,0.0,,58.0,1.0,1.0
3, 25,2000.0,22.0,0.0,,350.0,5.4,4.0,0.9,,,30.0,,0.0
3, 25,2000.0,25.0,0.0,,331.0,4.7,4.0,1.0,0.0,,30.0,0.0,0.0
3, 25,2000.0,28.0,0.0,,334.0,8.3,3.0,1.0,,,20.0,,0.0
3, 25,2000.0,31.0,0.0,,19.0,13.1,3.0,1.6,0.0,,20.0,0.0,0.0
3, 25,2000.0,34.0,0.0,,29.0,14.4,3.0,1.1,,,20.0,,0.0
3, 25,2000.0,37.0,0.0,,157.0,11.9,2.0,2.7,0.0,,10.0,0.0,0.0
3, 25,2000.0,40.0,0.0,,214.0,10.9,2.0,1.9,,,9.0,,0.0
3, 25,2000.0,43.0,0.0,,311.0,8.8,1.0,1.7,0.0,,0.0,0.0,0.0
3, 25,2000.0,46.0,0.0,,305.0,6.4,1.0,1.6,,,0.0,,0.0
3, 25,2000.0,49.0,0.0,,302.0,5.3,1.0,0.9,0.0,,0.0,0.0,0.0
3, 25,2000.0,52.0,0.0,,307.0,11.3,1.0,1.0,,,0.0,,0.0
3, 25,2000.0,55.0,0.0,,304.0,16.5,1.0,2.3,0.0,,0.0,0.0,0.0
3, 25,2000.0,58.0,0.0,,293.0,16.700001,1.0,2.9,,,0.0,,0.0
3, 25,2000.0,61.0,0.0,,274.0,16.299999,1.0,2.6,0.0,,0.0,0.0,0.0
3, 25,2000.0,64.0,0.0,,227.0,12.8,1.0,3.0,,,0.0,,0.0
3, 25,2000.0,67.0,0.0,,246.0,10.4,1.0,2.0,0.0,,0.0,0.0,0.0
3, 25,2300.0,4.0,1.0,10.4,156.0,10.0,4.0,1.0,0.0,4.3,60.0,5.0,1.0
3, 25,2300.0,7.0,1.0,15.0,152.0,9.3,4.0,2.0,,5.0,60.0,,1.0
3, 25,2300.0,10.0,1.0,18.0,149.0,8.2,4.0,2.7,0.0,,58.0,5.0,1.0
3, 25,2300.0,13.0,0.0,,340.0,7.5,4.0,0.4,,,29.0,,0.0
3, 25,2300.0,16.0,1.0,,332.0,6.2,4.0,1.0,0.0,,58.0,1.0,1.0
3, 25,2300.0,19.0,0.0,,350.0,5.4,4.0,0.9,,,30.0,,0.0
3, 25,2300.0,22.0,0.0,,331.0,4.7,4.0,1.0,0.0,,30.0,0.0,0.0
3, 25,2300.0,25.0,0.0,,334.0,8.3,3.0,1.0,,,20.0,,0.0
3, 25,2300.0,28.0,0.0,,19.0,13.1,3.0,1.6,0.0,,20.0,0.0,0.0
3, 25,2300.0,31.0,0.0,,29.0,14.4,3.0,1.1,,,20.0,,0.0
3, 25,2300.0,34.0,0.0,,157.0,11.9,2.0,2.7,0.0,,10.0,0.0,0.0
3, 25,2300.0,37.0,0.0,,214.0,10.9,2.0,1.9,,,9.0,,0.0
3, 25,2300.0,40.0,0.0,,311.0,8.8,1.0,1.7,0.0,,0.0,0.0,0.0
3, 25,2300.0,43.0,0.0,,305.0,6.4,1.0,1.6,,,0.0,,0.0
3, 25,2300.0,46.0,0.0,,302.0,5.3,1.0,0.9,0.0,,0.0,0.0,0.0
3, 25,2300.0,49.0,0.0,,307.0,11.3,1.0,1.0,,,0.0,,0.0
3, 25,2300.0,52.0,0.0,,304.0,16.5,1.0,2.3,0.0,,0.0,0.0,0.0
3, 25,2300.0,55.0,0.0,,293.0,16.700001,1.0,2.9,,,0.0,,0.0
3, 25,2300.0,58.0,0.0,,274.0,16.299999,1.0,2.6,0.0,,0.0,0.0,0.0
3, 25,2300.0,61.0,0.0,,227.0,12.8,1.0,3.0,,,0.0,,0.0
3, 25,2300.0,64.0,0.0,,246.0,10.4,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,200.0,4.0,1.0,12.0,147.0,12.0,4.0,2.0,,4.3,60.0,,1.0
3, 26,200.0,7.0,1.0,15.0,150.0,8.3,4.0,2.7,0.0,5.0,58.0,5.0,1.0
3, 26,200.0,10.0,0.0,18.0,87.0,7.5,4.0,1.1,,,29.0,,0.0
3, 26,200.0,13.0,1.0,,85.0,6.2,4.0,1.1,0.0,,58.0,1.0,1.0
3, 26,200.0,16.0,0.0,,334.0,5.4,4.0,1.0,,,30.0,,0.0
3, 26,200.0,19.0,0.0,,319.0,4.7,4.0,1.0,0.0,,30.0,0.0,0.0
3, 26,200.0,22.0,0.0,,331.0,8.3,3.0,1.0,,,20.0,,0.0
3, 26,200.0,25.0,0.0,,10.0,13.1,3.0,1.7,0.0,,20.0,0.0,0.0
3, 26,200.0,28.0,0.0,,270.0,14.4,3.0,1.9,,,20.0,,0.0
3, 26,200.0,31.0,0.0,,314.0,11.9,2.0,3.0,0.0,,10.0,0.0,0.0
3, 26,200.0,34.0,0.0,,314.0,10.9,2.0,2.1,,,9.0,,0.0
3, 26,200.0,37.0,0.0,,310.0,8.8,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,200.0,40.0,0.0,,306.0,6.4,1.0,1.6,,,0.0,,0.0
3, 26,200.0,43.0,0.0,,271.0,5.3,1.0,0.9,0.0,,0.0,0.0,0.0
3, 26,200.0,46.0,0.0,,308.0,11.3,1.0,1.0,,,0.0,,0.0
3, 26,200.0,49.0,0.0,,305.0,16.5,1.0,2.3,0.0,,0.0,0.0,0.0
3, 26,200.0,52.0,0.0,,225.0,16.700001,1.0,3.0,,,0.0,,0.0
3, 26,200.0,55.0,0.0,,275.0,16.299999,1.0,2.7,0.0,,0.0,0.0,0.0
3, 26,200.0,58.0,0.0,,228.0,12.8,1.0,3.0,,,0.0,,0.0
3, 26,200.0,61.0,0.0,,249.0,10.4,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,500.0,4.0,1.0,15.0,150.0,6.9,4.0,2.7,0.0,4.3,58.0,5.0,1.0
3, 26,500.0,7.0,0.0,18.0,87.0,6.9,4.0,1.1,,5.0,29.0,,0.0
3, 26,500.0,10.0,1.0,,85.0,6.2,4.0,1.1,0.0,,58.0,1.0,1.0
3, 26,500.0,13.0,0.0,,334.0,5.4,4.0,1.0,,,30.0,,0.0
3, 26,500.0,16.0,0.0,,319.0,4.7,4.0,1.0,0.0,,30.0,0.0,0.0
3, 26,500.0,19.0,0.0,,331.0,8.3,3.0,1.0,,,20.0,,0.0
