month, format: day,hour,forecast,6시간강수량,6시간적설,일최고기온,강수확률,습도,하늘상태,강수형태,풍속,풍향,3시간기온,일최저기온
2, 5,1400.0,31.0,,0.0,,30.0,85.0,4.0,0.0,4.6,311.0,3.0,
2, 5,1400.0,34.0,,,,0.0,75.0,1.0,0.0,4.2,322.0,7.0,
2, 5,1400.0,37.0,,0.0,,0.0,35.0,1.0,0.0,4.4,325.0,12.0,
2, 5,1400.0,40.0,,,,0.0,25.0,1.0,0.0,5.0,307.0,14.0,
2, 5,1400.0,43.0,,0.0,,0.0,30.0,1.0,0.0,3.0,298.0,10.0,
2, 5,1400.0,46.0,,,,0.0,25.0,1.0,0.0,3.7,296.0,7.0,
2, 5,1400.0,49.0,,0.0,,30.0,25.0,4.0,0.0,4.7,314.0,3.0,
2, 5,1700.0,4.0,0.0,0.0,16.0,0.0,75.0,1.0,0.0,2.4,277.0,1.0,0.0
2, 5,1700.0,7.0,3.0,,14.0,0.0,60.0,1.0,0.0,2.1,265.0,5.0,3.0
2, 5,1700.0,10.0,,0.0,,0.0,35.0,1.0,0.0,3.8,238.0,14.0,
2, 5,1700.0,13.0,,,,0.0,35.0,1.0,0.0,4.1,259.0,16.0,
2, 5,1700.0,16.0,,0.0,,0.0,60.0,1.0,0.0,1.7,237.0,11.0,
2, 5,1700.0,19.0,,,,0.0,75.0,1.0,0.0,2.4,277.0,7.0,
2, 5,1700.0,22.0,,0.0,,0.0,80.0,1.0,0.0,2.1,281.0,5.0,
2, 5,1700.0,25.0,,,,0.0,85.0,1.0,0.0,3.1,306.0,4.0,
2, 5,1700.0,28.0,,0.0,,30.0,85.0,4.0,0.0,4.6,311.0,3.0,
2, 5,1700.0,31.0,,,,0.0,75.0,1.0,0.0,4.2,322.0,7.0,
2, 5,1700.0,34.0,,0.0,,0.0,35.0,1.0,0.0,4.4,325.0,12.0,
2, 5,1700.0,37.0,,,,0.0,25.0,1.0,0.0,5.0,307.0,14.0,
2, 5,1700.0,40.0,,0.0,,0.0,30.0,1.0,0.0,3.0,298.0,10.0,
2, 5,1700.0,43.0,,,,0.0,25.0,1.0,0.0,3.7,296.0,7.0,
2, 5,1700.0,46.0,,0.0,,30.0,25.0,4.0,0.0,4.7,314.0,3.0,
2, 5,2000.0,4.0,3.0,,16.0,0.0,50.0,1.0,0.0,2.2,265.0,5.0,3.0
2, 5,2000.0,7.0,-1.0,0.0,14.0,0.0,35.0,1.0,0.0,3.0,236.0,14.0,-1.0
2, 5,2000.0,10.0,,,7.0,0.0,35.0,1.0,0.0,3.9,264.0,16.0,
2, 5,2000.0,13.0,,0.0,,0.0,55.0,1.0,0.0,1.5,233.0,11.0,
2, 5,2000.0,16.0,,,,0.0,70.0,1.0,0.0,2.7,243.0,8.0,
2, 5,2000.0,19.0,,0.0,,0.0,75.0,1.0,0.0,3.8,256.0,6.0,
2, 5,2000.0,22.0,,,,0.0,80.0,1.0,0.0,3.4,291.0,4.0,
2, 5,2000.0,25.0,,0.0,,20.0,85.0,3.0,0.0,3.6,316.0,4.0,
2, 5,2000.0,28.0,,,,0.0,70.0,1.0,0.0,4.3,324.0,7.0,
2, 5,2000.0,31.0,,0.0,,0.0,40.0,1.0,0.0,4.1,326.0,12.0,
2, 5,2000.0,34.0,,,,0.0,30.0,1.0,0.0,4.8,306.0,14.0,
2, 5,2000.0,37.0,,0.0,,0.0,35.0,1.0,0.0,2.8,300.0,10.0,
2, 5,2000.0,40.0,,,,0.0,25.0,1.0,0.0,3.8,299.0,7.0,
2, 5,2000.0,43.0,,0.0,,0.0,25.0,1.0,0.0,4.9,314.0,3.0,
2, 5,2000.0,46.0,,,,0.0,30.0,1.0,0.0,5.4,315.0,1.0,
2, 5,2000.0,49.0,,0.0,,0.0,35.0,1.0,0.0,4.6,318.0,-1.0,
2, 5,2000.0,52.0,,,,0.0,30.0,1.0,0.0,5.7,316.0,0.0,
2, 5,2000.0,55.0,,0.0,,0.0,20.0,1.0,0.0,6.2,314.0,5.0,
2, 5,2000.0,58.0,,,,0.0,15.0,1.0,0.0,6.1,315.0,6.0,
2, 5,2000.0,61.0,,0.0,,0.0,20.0,1.0,0.0,3.5,310.0,3.0,
2, 5,2000.0,64.0,,,,0.0,25.0,1.0,0.0,4.8,304.0,1.0,
2, 5,2000.0,67.0,,0.0,,0.0,30.0,1.0,0.0,5.5,305.0,-1.0,
2, 5,2300.0,4.0,3.0,0.0,16.0,0.0,35.0,1.0,0.0,3.0,236.0,14.0,3.0
2, 5,2300.0,7.0,-1.0,,14.0,0.0,35.0,1.0,0.0,3.9,264.0,16.0,-1.0
2, 5,2300.0,10.0,,0.0,7.0,0.0,55.0,1.0,0.0,1.5,233.0,11.0,
2, 5,2300.0,13.0,,,,0.0,70.0,1.0,0.0,2.7,243.0,8.0,
2, 5,2300.0,16.0,,0.0,,0.0,75.0,1.0,0.0,3.8,256.0,6.0,
2, 5,2300.0,19.0,,,,0.0,80.0,1.0,0.0,3.4,291.0,4.0,
2, 5,2300.0,22.0,,0.0,,20.0,85.0,3.0,0.0,3.6,316.0,4.0,
2, 5,2300.0,25.0,,,,0.0,70.0,1.0,0.0,4.3,324.0,7.0,
2, 5,2300.0,28.0,,0.0,,0.0,40.0,1.0,0.0,4.1,326.0,12.0,
2, 5,2300.0,31.0,,,,0.0,30.0,1.0,0.0,4.8,306.0,14.0,
2, 5,2300.0,34.0,,0.0,,0.0,35.0,1.0,0.0,2.8,300.0,10.0,
2, 5,2300.0,37.0,,,,0.0,25.0,1.0,0.0,3.8,299.0,7.0,
2, 5,2300.0,40.0,,0.0,,0.0,25.0,1.0,0.0,4.9,314.0,3.0,
2, 5,2300.0,43.0,,,,0.0,30.0,1.0,0.0,5.4,315.0,1.0,
2, 5,2300.0,46.0,,0.0,,0.0,35.0,1.0,0.0,4.6,318.0,-1.0,
2, 5,2300.0,49.0,,,,0.0,30.0,1.0,0.0,5.7,316.0,0.0,
2, 5,2300.0,52.0,,0.0,,0.0,20.0,1.0,0.0,6.2,314.0,5.0,
2, 5,2300.0,55.0,,,,0.0,15.0,1.0,0.0,6.1,315.0,6.0,
2, 5,2300.0,58.0,,0.0,,0.0,20.0,1.0,0.0,3.5,310.0,3.0,
2, 5,2300.0,61.0,,,,0.0,25.0,1.0,0.0,4.8,304.0,1.0,
2, 5,2300.0,64.0,,0.0,,0.0,30.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,200.0,4.0,3.0,,16.0,0.0,35.0,1.0,0.0,3.9,264.0,16.0,3.0
2, 6,200.0,7.0,-1.0,0.0,14.0,0.0,55.0,1.0,0.0,1.5,233.0,11.0,-1.0
2, 6,200.0,10.0,,,7.0,0.0,70.0,1.0,0.0,2.7,243.0,8.0,
2, 6,200.0,13.0,,0.0,,0.0,75.0,1.0,0.0,3.8,256.0,6.0,
2, 6,200.0,16.0,,,,0.0,80.0,1.0,0.0,3.4,291.0,4.0,
2, 6,200.0,19.0,,0.0,,20.0,85.0,3.0,0.0,3.6,316.0,4.0,
2, 6,200.0,22.0,,,,0.0,70.0,1.0,0.0,4.3,324.0,7.0,
2, 6,200.0,25.0,,0.0,,0.0,40.0,1.0,0.0,4.1,326.0,12.0,
2, 6,200.0,28.0,,,,0.0,30.0,1.0,0.0,4.8,306.0,14.0,
2, 6,200.0,31.0,,0.0,,0.0,35.0,1.0,0.0,2.8,300.0,10.0,
2, 6,200.0,34.0,,,,0.0,25.0,1.0,0.0,3.8,299.0,7.0,
2, 6,200.0,37.0,,0.0,,0.0,25.0,1.0,0.0,4.9,314.0,3.0,
2, 6,200.0,40.0,,,,0.0,30.0,1.0,0.0,5.4,315.0,1.0,
2, 6,200.0,43.0,,0.0,,0.0,35.0,1.0,0.0,4.6,318.0,-1.0,
2, 6,200.0,46.0,,,,0.0,30.0,1.0,0.0,5.7,316.0,0.0,
2, 6,200.0,49.0,,0.0,,0.0,20.0,1.0,0.0,6.2,314.0,5.0,
2, 6,200.0,52.0,,,,0.0,15.0,1.0,0.0,6.1,315.0,6.0,
2, 6,200.0,55.0,,0.0,,0.0,20.0,1.0,0.0,3.5,310.0,3.0,
2, 6,200.0,58.0,,,,0.0,25.0,1.0,0.0,4.8,304.0,1.0,
2, 6,200.0,61.0,,0.0,,0.0,30.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,500.0,4.0,3.0,0.0,14.0,0.0,55.0,1.0,0.0,1.5,233.0,11.0,3.0
2, 6,500.0,7.0,-1.0,,7.0,0.0,70.0,1.0,0.0,2.7,243.0,8.0,-1.0
2, 6,500.0,10.0,,0.0,,0.0,75.0,1.0,0.0,3.8,256.0,6.0,
2, 6,500.0,13.0,,,,0.0,80.0,1.0,0.0,3.4,291.0,4.0,
2, 6,500.0,16.0,,0.0,,20.0,85.0,3.0,0.0,3.6,316.0,4.0,
2, 6,500.0,19.0,,,,0.0,70.0,1.0,0.0,4.3,324.0,7.0,
2, 6,500.0,22.0,,0.0,,0.0,40.0,1.0,0.0,4.1,326.0,12.0,
2, 6,500.0,25.0,,,,0.0,30.0,1.0,0.0,4.8,306.0,14.0,
2, 6,500.0,28.0,,0.0,,0.0,35.0,1.0,0.0,2.8,300.0,10.0,
2, 6,500.0,31.0,,,,0.0,25.0,1.0,0.0,3.8,299.0,7.0,
2, 6,500.0,34.0,,0.0,,0.0,25.0,1.0,0.0,4.9,314.0,3.0,
2, 6,500.0,37.0,,,,0.0,30.0,1.0,0.0,5.4,315.0,1.0,
2, 6,500.0,40.0,,0.0,,0.0,35.0,1.0,0.0,4.6,318.0,-1.0,
2, 6,500.0,43.0,,,,0.0,30.0,1.0,0.0,5.7,316.0,0.0,
2, 6,500.0,46.0,,0.0,,0.0,20.0,1.0,0.0,6.2,314.0,5.0,
2, 6,500.0,49.0,,,,0.0,15.0,1.0,0.0,6.1,315.0,6.0,
2, 6,500.0,52.0,,0.0,,0.0,20.0,1.0,0.0,3.5,310.0,3.0,
2, 6,500.0,55.0,,,,0.0,25.0,1.0,0.0,4.8,304.0,1.0,
2, 6,500.0,58.0,,0.0,,0.0,30.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,800.0,4.0,4.0,,15.0,0.0,70.0,1.0,0.0,2.3,255.0,7.0,4.0
2, 6,800.0,7.0,-2.0,0.0,6.0,0.0,75.0,1.0,0.0,3.6,247.0,5.0,-2.0
2, 6,800.0,10.0,,,,10.0,85.0,1.0,0.0,3.3,286.0,4.0,
2, 6,800.0,13.0,,0.0,,20.0,80.0,3.0,0.0,3.4,307.0,4.0,
2, 6,800.0,16.0,,,,10.0,70.0,1.0,0.0,3.7,322.0,7.0,
2, 6,800.0,19.0,,0.0,,0.0,40.0,1.0,0.0,3.1,349.0,13.0,
2, 6,800.0,22.0,,,,0.0,30.0,1.0,0.0,2.3,317.0,15.0,
2, 6,800.0,25.0,,0.0,,10.0,35.0,1.0,0.0,2.3,319.0,11.0,
2, 6,800.0,28.0,,,,10.0,30.0,3.0,0.0,3.3,305.0,7.0,
2, 6,800.0,31.0,,0.0,,30.0,25.0,4.0,0.0,4.8,310.0,4.0,
2, 6,800.0,34.0,,,,20.0,30.0,3.0,0.0,5.7,315.0,1.0,
2, 6,800.0,37.0,,0.0,,10.0,30.0,3.0,0.0,5.3,321.0,-1.0,
2, 6,800.0,40.0,,,,0.0,30.0,1.0,0.0,5.9,318.0,0.0,
2, 6,800.0,43.0,,0.0,,0.0,20.0,1.0,0.0,6.4,316.0,4.0,
2, 6,800.0,46.0,,,,0.0,15.0,1.0,0.0,6.1,316.0,6.0,
2, 6,800.0,49.0,,0.0,,0.0,20.0,1.0,0.0,3.7,311.0,3.0,
2, 6,800.0,52.0,,,,0.0,25.0,1.0,0.0,4.6,303.0,0.0,
2, 6,800.0,55.0,,0.0,,0.0,35.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,1100.0,4.0,4.0,0.0,15.0,0.0,75.0,1.0,0.0,3.6,247.0,5.0,4.0
2, 6,1100.0,7.0,-2.0,,6.0,10.0,85.0,1.0,0.0,3.3,286.0,4.0,-2.0
2, 6,1100.0,10.0,,0.0,,20.0,80.0,3.0,0.0,3.4,307.0,4.0,
2, 6,1100.0,13.0,,,,10.0,70.0,1.0,0.0,3.7,322.0,7.0,
2, 6,1100.0,16.0,,0.0,,0.0,40.0,1.0,0.0,3.1,349.0,13.0,
2, 6,1100.0,19.0,,,,0.0,30.0,1.0,0.0,2.3,317.0,15.0,
2, 6,1100.0,22.0,,0.0,,10.0,35.0,1.0,0.0,2.3,319.0,11.0,
2, 6,1100.0,25.0,,,,10.0,30.0,3.0,0.0,3.3,305.0,7.0,
2, 6,1100.0,28.0,,0.0,,30.0,25.0,4.0,0.0,4.8,310.0,4.0,
2, 6,1100.0,31.0,,,,20.0,30.0,3.0,0.0,5.7,315.0,1.0,
2, 6,1100.0,34.0,,0.0,,10.0,30.0,3.0,0.0,5.3,321.0,-1.0,
2, 6,1100.0,37.0,,,,0.0,30.0,1.0,0.0,5.9,318.0,0.0,
2, 6,1100.0,40.0,,0.0,,0.0,20.0,1.0,0.0,6.4,316.0,4.0,
2, 6,1100.0,43.0,,,,0.0,15.0,1.0,0.0,6.1,316.0,6.0,
2, 6,1100.0,46.0,,0.0,,0.0,20.0,1.0,0.0,3.7,311.0,3.0,
2, 6,1100.0,49.0,,,,0.0,25.0,1.0,0.0,4.6,303.0,0.0,
2, 6,1100.0,52.0,,0.0,,0.0,35.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,1400.0,4.0,4.0,,15.0,10.0,85.0,1.0,0.0,3.3,286.0,4.0,4.0
2, 6,1400.0,7.0,-2.0,0.0,6.0,20.0,80.0,3.0,0.0,3.4,307.0,4.0,-2.0
2, 6,1400.0,10.0,,,,10.0,70.0,1.0,0.0,3.7,322.0,7.0,
2, 6,1400.0,13.0,,0.0,,0.0,40.0,1.0,0.0,3.1,349.0,13.0,
2, 6,1400.0,16.0,,,,0.0,30.0,1.0,0.0,2.3,317.0,15.0,
2, 6,1400.0,19.0,,0.0,,10.0,35.0,1.0,0.0,2.3,319.0,11.0,
2, 6,1400.0,22.0,,,,10.0,30.0,3.0,0.0,3.3,305.0,7.0,
2, 6,1400.0,25.0,,0.0,,30.0,25.0,4.0,0.0,4.8,310.0,4.0,
2, 6,1400.0,28.0,,,,20.0,30.0,3.0,0.0,5.7,315.0,1.0,
2, 6,1400.0,31.0,,0.0,,10.0,30.0,3.0,0.0,5.3,321.0,-1.0,
2, 6,1400.0,34.0,,,,0.0,30.0,1.0,0.0,5.9,318.0,0.0,
2, 6,1400.0,37.0,,0.0,,0.0,20.0,1.0,0.0,6.4,316.0,4.0,
2, 6,1400.0,40.0,,,,0.0,15.0,1.0,0.0,6.1,316.0,6.0,
2, 6,1400.0,43.0,,0.0,,0.0,20.0,1.0,0.0,3.7,311.0,3.0,
2, 6,1400.0,46.0,,,,0.0,25.0,1.0,0.0,4.6,303.0,0.0,
2, 6,1400.0,49.0,,0.0,,0.0,35.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,1700.0,4.0,4.0,0.0,15.0,20.0,80.0,3.0,0.0,3.4,307.0,4.0,4.0
2, 6,1700.0,7.0,-2.0,,6.0,10.0,70.0,1.0,0.0,3.7,322.0,7.0,-2.0
2, 6,1700.0,10.0,,0.0,,0.0,40.0,1.0,0.0,3.1,349.0,13.0,
2, 6,1700.0,13.0,,,,0.0,30.0,1.0,0.0,2.3,317.0,15.0,
2, 6,1700.0,16.0,,0.0,,10.0,35.0,1.0,0.0,2.3,319.0,11.0,
2, 6,1700.0,19.0,,,,10.0,30.0,3.0,0.0,3.3,305.0,7.0,
2, 6,1700.0,22.0,,0.0,,30.0,25.0,4.0,0.0,4.8,310.0,4.0,
2, 6,1700.0,25.0,,,,20.0,30.0,3.0,0.0,5.7,315.0,1.0,
2, 6,1700.0,28.0,,0.0,,10.0,30.0,3.0,0.0,5.3,321.0,-1.0,
2, 6,1700.0,31.0,,,,0.0,30.0,1.0,0.0,5.9,318.0,0.0,
2, 6,1700.0,34.0,,0.0,,0.0,20.0,1.0,0.0,6.4,316.0,4.0,
2, 6,1700.0,37.0,,,,0.0,15.0,1.0,0.0,6.1,316.0,6.0,
2, 6,1700.0,40.0,,0.0,,0.0,20.0,1.0,0.0,3.7,311.0,3.0,
2, 6,1700.0,43.0,,,,0.0,25.0,1.0,0.0,4.6,303.0,0.0,
2, 6,1700.0,46.0,,0.0,,0.0,35.0,1.0,0.0,5.5,305.0,-1.0,
2, 6,2000.0,4.0,-2.0,,15.0,10.0,70.0,1.0,0.0,3.9,314.0,7.0,-2.0
2, 6,2000.0,7.0,-2.0,0.0,6.0,0.0,40.0,1.0,0.0,3.2,325.0,13.0,-2.0
2, 6,2000.0,10.0,,,9.0,0.0,30.0,1.0,0.0,3.7,304.0,15.0,
2, 6,2000.0,13.0,,0.0,,0.0,35.0,1.0,0.0,2.4,315.0,11.0,
2, 6,2000.0,16.0,,,,10.0,35.0,3.0,0.0,3.5,297.0,8.0,
2, 6,2000.0,19.0,,0.0,,30.0,25.0,4.0,0.0,5.4,306.0,4.0,
2, 6,2000.0,22.0,,,,30.0,30.0,4.0,0.0,5.7,312.0,1.0,
2, 6,2000.0,25.0,,0.0,,10.0,35.0,3.0,0.0,5.4,318.0,-1.0,
2, 6,2000.0,28.0,,,,0.0,30.0,1.0,0.0,6.3,316.0,0.0,
2, 6,2000.0,31.0,,0.0,,0.0,20.0,1.0,0.0,6.6,316.0,4.0,
2, 6,2000.0,34.0,,,,0.0,15.0,1.0,0.0,6.2,316.0,6.0,
2, 6,2000.0,37.0,,0.0,,0.0,20.0,1.0,0.0,3.8,311.0,3.0,
2, 6,2000.0,40.0,,,,0.0,25.0,1.0,0.0,5.1,305.0,0.0,
2, 6,2000.0,43.0,,0.0,,0.0,35.0,1.0,0.0,5.8,308.0,-1.0,
2, 6,2000.0,46.0,,,,0.0,40.0,1.0,0.0,5.7,306.0,-1.0,
2, 6,2000.0,49.0,,0.0,,0.0,35.0,1.0,0.0,5.5,302.0,-2.0,
2, 6,2000.0,52.0,,,,0.0,30.0,1.0,0.0,5.9,304.0,0.0,
2, 6,2000.0,55.0,,0.0,,0.0,25.0,1.0,0.0,5.8,302.0,6.0,
2, 6,2000.0,58.0,,,,0.0,25.0,1.0,0.0,3.8,295.0,8.0,
2, 6,2000.0,61.0,,0.0,,0.0,50.0,1.0,0.0,1.7,287.0,4.0,
2, 6,2000.0,64.0,,,,0.0,65.0,1.0,0.0,2.1,284.0,0.0,
2, 6,2000.0,67.0,,0.0,,0.0,65.0,1.0,0.0,2.3,285.0,0.0,
2, 6,2300.0,4.0,-2.0,0.0,15.0,0.0,40.0,1.0,0.0,3.2,325.0,13.0,-2.0
2, 6,2300.0,7.0,-2.0,,6.0,0.0,30.0,1.0,0.0,3.7,304.0,15.0,-2.0
2, 6,2300.0,10.0,,0.0,9.0,0.0,35.0,1.0,0.0,2.4,315.0,11.0,
2, 6,2300.0,13.0,,,,10.0,35.0,3.0,0.0,3.5,297.0,8.0,
2, 6,2300.0,16.0,,0.0,,30.0,25.0,4.0,0.0,5.4,306.0,4.0,
2, 6,2300.0,19.0,,,,30.0,30.0,4.0,0.0,5.7,312.0,1.0,
2, 6,2300.0,22.0,,0.0,,10.0,35.0,3.0,0.0,5.4,318.0,-1.0,
2, 6,2300.0,25.0,,,,0.0,30.0,1.0,0.0,6.3,316.0,0.0,
2, 6,2300.0,28.0,,0.0,,0.0,20.0,1.0,0.0,6.6,316.0,4.0,
2, 6,2300.0,31.0,,,,0.0,15.0,1.0,0.0,6.2,316.0,6.0,
2, 6,2300.0,34.0,,0.0,,0.0,20.0,1.0,0.0,3.8,311.0,3.0,
2, 6,2300.0,37.0,,,,0.0,25.0,1.0,0.0,5.1,305.0,0.0,
2, 6,2300.0,40.0,,0.0,,0.0,35.0,1.0,0.0,5.8,308.0,-1.0,
2, 6,2300.0,43.0,,,,0.0,40.0,1.0,0.0,5.7,306.0,-1.0,
2, 6,2300.0,46.0,,0.0,,0.0,35.0,1.0,0.0,5.5,302.0,-2.0,
2, 6,2300.0,49.0,,,,0.0,30.0,1.0,0.0,5.9,304.0,0.0,
2, 6,2300.0,52.0,,0.0,,0.0,25.0,1.0,0.0,5.8,302.0,6.0,
2, 6,2300.0,55.0,,,,0.0,25.0,1.0,0.0,3.8,295.0,8.0,
2, 6,2300.0,58.0,,0.0,,0.0,50.0,1.0,0.0,1.7,287.0,4.0,
2, 6,2300.0,61.0,,,,0.0,65.0,1.0,0.0,2.1,284.0,0.0,
2, 6,2300.0,64.0,,0.0,,0.0,65.0,1.0,0.0,2.3,285.0,0.0,
2, 7,200.0,4.0,-2.0,,15.0,0.0,30.0,1.0,0.0,3.7,304.0,15.0,-2.0
2, 7,200.0,7.0,-2.0,0.0,6.0,0.0,35.0,1.0,0.0,2.4,315.0,11.0,-2.0
2, 7,200.0,10.0,,,9.0,10.0,35.0,3.0,0.0,3.5,297.0,8.0,
2, 7,200.0,13.0,,0.0,,30.0,25.0,4.0,0.0,5.4,306.0,4.0,
2, 7,200.0,16.0,,,,30.0,30.0,4.0,0.0,5.7,312.0,1.0,
2, 7,200.0,19.0,,0.0,,10.0,35.0,3.0,0.0,5.4,318.0,-1.0,
2, 7,200.0,22.0,,,,0.0,30.0,1.0,0.0,6.3,316.0,0.0,
2, 7,200.0,25.0,,0.0,,0.0,20.0,1.0,0.0,6.6,316.0,4.0,
2, 7,200.0,28.0,,,,0.0,15.0,1.0,0.0,6.2,316.0,6.0,
2, 7,200.0,31.0,,0.0,,0.0,20.0,1.0,0.0,3.8,311.0,3.0,
2, 7,200.0,34.0,,,,0.0,25.0,1.0,0.0,5.1,305.0,0.0,
2, 7,200.0,37.0,,0.0,,0.0,35.0,1.0,0.0,5.8,308.0,-1.0,
2, 7,200.0,40.0,,,,0.0,40.0,1.0,0.0,5.7,306.0,-1.0,
2, 7,200.0,43.0,,0.0,,0.0,35.0,1.0,0.0,5.5,302.0,-2.0,
2, 7,200.0,46.0,,,,0.0,30.0,1.0,0.0,5.9,304.0,0.0,
2, 7,200.0,49.0,,0.0,,0.0,25.0,1.0,0.0,5.8,302.0,6.0,
2, 7,200.0,52.0,,,,0.0,25.0,1.0,0.0,3.8,295.0,8.0,
2, 7,200.0,55.0,,0.0,,0.0,50.0,1.0,0.0,1.7,287.0,4.0,
2, 7,200.0,58.0,,,,0.0,65.0,1.0,0.0,2.1,284.0,0.0,
2, 7,200.0,61.0,,0.0,,0.0,65.0,1.0,0.0,2.3,285.0,0.0,
2, 7,500.0,4.0,-2.0,0.0,6.0,0.0,35.0,1.0,0.0,2.4,315.0,11.0,-2.0
2, 7,500.0,7.0,-2.0,,9.0,10.0,35.0,3.0,0.0,3.5,297.0,8.0,-2.0
2, 7,500.0,10.0,,0.0,,30.0,25.0,4.0,0.0,5.4,306.0,4.0,
2, 7,500.0,13.0,,,,30.0,30.0,4.0,0.0,5.7,312.0,1.0,
2, 7,500.0,16.0,,0.0,,10.0,35.0,3.0,0.0,5.4,318.0,-1.0,
2, 7,500.0,19.0,,,,0.0,30.0,1.0,0.0,6.3,316.0,0.0,
2, 7,500.0,22.0,,0.0,,0.0,20.0,1.0,0.0,6.6,316.0,4.0,
2, 7,500.0,25.0,,,,0.0,15.0,1.0,0.0,6.2,316.0,6.0,
2, 7,500.0,28.0,,0.0,,0.0,20.0,1.0,0.0,3.8,311.0,3.0,
2, 7,500.0,31.0,,,,0.0,25.0,1.0,0.0,5.1,305.0,0.0,
2, 7,500.0,34.0,,0.0,,0.0,35.0,1.0,0.0,5.8,308.0,-1.0,
2, 7,500.0,37.0,,,,0.0,40.0,1.0,0.0,5.7,306.0,-1.0,
2, 7,500.0,40.0,,0.0,,0.0,35.0,1.0,0.0,5.5,302.0,-2.0,
2, 7,500.0,43.0,,,,0.0,30.0,1.0,0.0,5.9,304.0,0.0,
2, 7,500.0,46.0,,0.0,,0.0,25.0,1.0,0.0,5.8,302.0,6.0,
2, 7,500.0,49.0,,,,0.0,25.0,1.0,0.0,3.8,295.0,8.0,
2, 7,500.0,52.0,,0.0,,0.0,50.0,1.0,0.0,1.7,287.0,4.0,
2, 7,500.0,55.0,,,,0.0,65.0,1.0,0.0,2.1,284.0,0.0,
2, 7,500.0,58.0,,0.0,,0.0,65.0,1.0,0.0,2.3,285.0,0.0,
2, 7,800.0,4.0,-2.0,,6.0,10.0,35.0,3.0,0.0,4.1,307.0,8.0,-2.0
2, 7,800.0,7.0,-3.0,0.0,9.0,30.0,25.0,4.0,0.0,5.3,308.0,5.0,-3.0
2, 7,800.0,10.0,,,,30.0,30.0,4.0,0.0,5.7,311.0,1.0,
2, 7,800.0,13.0,,0.0,,10.0,35.0,3.0,0.0,5.7,316.0,-1.0,
2, 7,800.0,16.0,,,,0.0,30.0,1.0,0.0,6.6,317.0,0.0,
2, 7,800.0,19.0,,0.0,,0.0,20.0,1.0,0.0,6.9,315.0,4.0,
2, 7,800.0,22.0,,,,0.0,15.0,1.0,0.0,6.6,316.0,5.0,
2, 7,800.0,25.0,,0.0,,0.0,20.0,1.0,0.0,4.0,312.0,2.0,
2, 7,800.0,28.0,,,,0.0,25.0,1.0,0.0,4.7,304.0,0.0,
2, 7,800.0,31.0,,0.0,,0.0,30.0,1.0,0.0,5.3,307.0,-1.0,
2, 7,800.0,34.0,,,,0.0,35.0,1.0,0.0,5.5,305.0,-2.0,
2, 7,800.0,37.0,,0.0,,0.0,35.0,1.0,0.0,5.6,303.0,-2.0,
2, 7,800.0,40.0,,,,0.0,35.0,1.0,0.0,6.1,301.0,0.0,
2, 7,800.0,43.0,,0.0,,0.0,25.0,1.0,0.0,6.0,306.0,6.0,
2, 7,800.0,46.0,,,,0.0,25.0,1.0,0.0,4.8,300.0,8.0,
2, 7,800.0,49.0,,0.0,,0.0,40.0,1.0,0.0,1.8,286.0,3.0,
2, 7,800.0,52.0,,,,0.0,55.0,1.0,0.0,2.4,279.0,0.0,
2, 7,800.0,55.0,,0.0,,0.0,55.0,1.0,0.0,3.3,282.0,0.0,
2, 7,1100.0,4.0,-2.0,0.0,6.0,20.0,25.0,3.0,0.0,5.3,308.0,5.0,-2.0
2, 7,1100.0,7.0,-3.0,,9.0,30.0,30.0,4.0,0.0,5.7,311.0,1.0,-3.0
2, 7,1100.0,10.0,,0.0,,10.0,35.0,3.0,0.0,5.7,316.0,-1.0,
2, 7,1100.0,13.0,,,,0.0,30.0,1.0,0.0,6.6,317.0,0.0,
2, 7,1100.0,16.0,,0.0,,0.0,20.0,1.0,0.0,6.9,315.0,4.0,
2, 7,1100.0,19.0,,,,0.0,15.0,1.0,0.0,6.6,316.0,5.0,
2, 7,1100.0,22.0,,0.0,,0.0,20.0,1.0,0.0,4.0,312.0,2.0,
2, 7,1100.0,25.0,,,,0.0,25.0,1.0,0.0,4.7,304.0,0.0,
2, 7,1100.0,28.0,,0.0,,0.0,30.0,1.0,0.0,5.3,307.0,-1.0,
2, 7,1100.0,31.0,,,,0.0,35.0,1.0,0.0,5.5,305.0,-2.0,
2, 7,1100.0,34.0,,0.0,,0.0,35.0,1.0,0.0,5.6,303.0,-2.0,
2, 7,1100.0,37.0,,,,0.0,35.0,1.0,0.0,6.1,301.0,0.0,
2, 7,1100.0,40.0,,0.0,,0.0,25.0,1.0,0.0,6.0,306.0,6.0,
2, 7,1100.0,43.0,,,,0.0,25.0,1.0,0.0,4.8,300.0,8.0,
2, 7,1100.0,46.0,,0.0,,0.0,40.0,1.0,0.0,1.8,286.0,3.0,
2, 7,1100.0,49.0,,,,0.0,55.0,1.0,0.0,2.4,279.0,0.0,
2, 7,1100.0,52.0,,0.0,,0.0,55.0,1.0,0.0,3.3,282.0,0.0,
