month, format: day,hour,forecast,3시간기온,6시간적설,풍향,풍속,강수형태,습도,6시간강수량,하늘상태,일최고기온,일최저기온,강수확률
10, 5,1100.0,40.0,22.700001,0.0,29.0,1.7,0.0,51.0,0.0,1.0,,,0.0
10, 5,1100.0,43.0,23.200001,,344.0,2.5,0.0,46.0,,2.0,,,10.0
10, 5,1100.0,46.0,20.1,0.0,344.0,2.9,0.0,62.0,0.0,2.0,,,10.0
10, 5,1100.0,49.0,17.9,,335.0,1.9,0.0,80.0,,3.0,,,20.0
10, 5,1100.0,52.0,17.0,0.0,351.0,1.3,0.0,89.0,0.0,3.0,,,20.0
10, 5,1400.0,4.0,10.0,,359.0,0.8,0.0,84.0,,1.0,24.200001,10.2,0.0
10, 5,1400.0,7.0,13.1,0.0,3.0,0.4,0.0,89.0,0.0,1.0,23.9,12.9,0.0
10, 5,1400.0,10.0,19.0,,358.0,1.1,0.0,69.0,,1.0,,,0.0
10, 5,1400.0,13.0,22.5,0.0,31.0,2.1,0.0,41.0,0.0,1.0,,,0.0
10, 5,1400.0,16.0,23.1,,320.0,2.1,0.0,33.0,,1.0,,,0.0
10, 5,1400.0,19.0,19.799999,0.0,327.0,2.8,0.0,53.0,0.0,1.0,,,0.0
10, 5,1400.0,22.0,16.5,,336.0,1.5,0.0,74.0,,1.0,,,0.0
10, 5,1400.0,25.0,15.3,0.0,328.0,1.1,0.0,79.0,0.0,1.0,,,0.0
10, 5,1400.0,28.0,13.3,,357.0,1.2,0.0,89.0,,1.0,,,0.0
10, 5,1400.0,31.0,12.8,0.0,360.0,1.1,0.0,90.0,0.0,1.0,,,0.0
10, 5,1400.0,34.0,18.9,,8.0,1.0,0.0,75.0,,1.0,,,0.0
10, 5,1400.0,37.0,22.299999,0.0,42.0,2.0,0.0,50.0,0.0,1.0,,,0.0
10, 5,1400.0,40.0,22.9,,347.0,2.4,0.0,47.0,,2.0,,,10.0
10, 5,1400.0,43.0,19.9,0.0,337.0,3.0,0.0,62.0,0.0,2.0,,,10.0
10, 5,1400.0,46.0,17.6,,330.0,1.8,0.0,79.0,,3.0,,,20.0
10, 5,1400.0,49.0,16.700001,0.0,343.0,1.3,0.0,89.0,0.0,3.0,,,20.0
10, 5,1700.0,4.0,13.2,0.0,3.0,0.4,0.0,89.0,0.0,1.0,24.200001,10.2,0.0
10, 5,1700.0,7.0,19.0,,358.0,1.1,0.0,69.0,,1.0,23.9,12.8,0.0
10, 5,1700.0,10.0,22.5,0.0,31.0,2.1,0.0,41.0,0.0,1.0,,,0.0
10, 5,1700.0,13.0,23.1,,320.0,2.1,0.0,33.0,,1.0,,,0.0
10, 5,1700.0,16.0,19.799999,0.0,327.0,2.8,0.0,53.0,0.0,1.0,,,0.0
10, 5,1700.0,19.0,16.5,,336.0,1.5,0.0,74.0,,1.0,,,0.0
10, 5,1700.0,22.0,15.3,0.0,328.0,1.1,0.0,79.0,0.0,1.0,,,0.0
10, 5,1700.0,25.0,13.3,,357.0,1.2,0.0,89.0,,1.0,,,0.0
10, 5,1700.0,28.0,12.8,0.0,360.0,1.1,0.0,90.0,0.0,1.0,,,0.0
10, 5,1700.0,31.0,18.9,,8.0,1.0,0.0,75.0,,1.0,,,0.0
10, 5,1700.0,34.0,22.299999,0.0,42.0,2.0,0.0,50.0,0.0,1.0,,,0.0
10, 5,1700.0,37.0,22.9,,347.0,2.4,0.0,47.0,,2.0,,,10.0
10, 5,1700.0,40.0,19.9,0.0,337.0,3.0,0.0,62.0,0.0,2.0,,,10.0
10, 5,1700.0,43.0,17.6,,330.0,1.8,0.0,79.0,,3.0,,,20.0
10, 5,1700.0,46.0,16.700001,0.0,343.0,1.3,0.0,89.0,0.0,3.0,,,20.0
10, 5,2000.0,4.0,18.700001,,357.0,1.4,0.0,70.0,,1.0,24.200001,13.0,0.0
10, 5,2000.0,7.0,22.5,0.0,35.0,2.2,0.0,34.0,0.0,1.0,24.0,15.2,0.0
10, 5,2000.0,10.0,23.1,,320.0,2.2,0.0,29.0,,1.0,23.5,,0.0
10, 5,2000.0,13.0,19.0,0.0,326.0,2.2,0.0,44.0,0.0,1.0,,,0.0
10, 5,2000.0,16.0,15.2,,336.0,1.3,0.0,80.0,,1.0,,,0.0
10, 5,2000.0,19.0,13.9,0.0,328.0,1.1,0.0,90.0,0.0,1.0,,,0.0
10, 5,2000.0,22.0,13.6,,357.0,1.2,0.0,95.0,,1.0,,,0.0
10, 5,2000.0,25.0,13.3,0.0,358.0,1.1,0.0,96.0,0.0,1.0,,,0.0
10, 5,2000.0,28.0,17.799999,,8.0,0.9,0.0,70.0,,1.0,,,0.0
10, 5,2000.0,31.0,22.1,0.0,38.0,2.0,0.0,34.0,0.0,1.0,,,0.0
10, 5,2000.0,34.0,22.799999,,348.0,3.3,0.0,29.0,,2.0,,,10.0
10, 5,2000.0,37.0,19.799999,0.0,337.0,2.2,0.0,59.0,0.0,2.0,,,10.0
10, 5,2000.0,40.0,17.6,,329.0,1.3,0.0,79.0,,3.0,,,20.0
10, 5,2000.0,43.0,17.1,0.0,343.0,1.3,0.0,90.0,0.0,3.0,,,20.0
10, 5,2000.0,46.0,15.6,,3.0,1.0,0.0,95.0,,3.0,,,20.0
10, 5,2000.0,49.0,16.200001,0.0,354.0,1.0,0.0,95.0,0.0,3.0,,,20.0
10, 5,2000.0,52.0,20.0,,342.0,1.0,0.0,69.0,,3.0,,,20.0
10, 5,2000.0,55.0,22.5,0.0,326.0,2.3,0.0,45.0,0.0,2.0,,,10.0
10, 5,2000.0,58.0,22.4,,306.0,3.1,0.0,40.0,,2.0,,,10.0
10, 5,2000.0,61.0,19.0,0.0,284.0,2.3,0.0,70.0,0.0,3.0,,,20.0
10, 5,2000.0,64.0,16.6,,295.0,2.1,0.0,85.0,,3.0,,,20.0
10, 5,2000.0,67.0,14.4,0.0,271.0,2.1,1.0,95.0,5.0,4.0,,,62.0
10, 5,2300.0,4.0,22.5,0.0,35.0,2.2,0.0,34.0,0.0,1.0,24.200001,13.0,0.0
10, 5,2300.0,7.0,23.1,,320.0,2.2,0.0,29.0,,1.0,24.0,15.2,0.0
10, 5,2300.0,10.0,19.0,0.0,326.0,2.2,0.0,44.0,0.0,1.0,23.4,,0.0
10, 5,2300.0,13.0,15.2,,336.0,1.3,0.0,80.0,,1.0,,,0.0
10, 5,2300.0,16.0,13.9,0.0,328.0,1.1,0.0,90.0,0.0,1.0,,,0.0
10, 5,2300.0,19.0,13.6,,357.0,1.2,0.0,95.0,,1.0,,,0.0
10, 5,2300.0,22.0,13.3,0.0,358.0,1.1,0.0,96.0,0.0,1.0,,,0.0
10, 5,2300.0,25.0,17.799999,,8.0,0.9,0.0,70.0,,1.0,,,0.0
10, 5,2300.0,28.0,22.1,0.0,38.0,2.0,0.0,34.0,0.0,1.0,,,0.0
10, 5,2300.0,31.0,22.799999,,348.0,3.3,0.0,29.0,,2.0,,,10.0
10, 5,2300.0,34.0,19.799999,0.0,337.0,2.2,0.0,59.0,0.0,2.0,,,10.0
10, 5,2300.0,37.0,17.6,,329.0,1.3,0.0,79.0,,3.0,,,20.0
10, 5,2300.0,40.0,17.1,0.0,343.0,1.3,0.0,90.0,0.0,3.0,,,20.0
10, 5,2300.0,43.0,15.6,,3.0,1.0,0.0,95.0,,3.0,,,20.0
10, 5,2300.0,46.0,16.200001,0.0,354.0,1.0,0.0,95.0,0.0,3.0,,,20.0
10, 5,2300.0,49.0,20.0,,342.0,1.0,0.0,69.0,,3.0,,,20.0
10, 5,2300.0,52.0,22.5,0.0,326.0,2.3,0.0,45.0,0.0,2.0,,,10.0
10, 5,2300.0,55.0,22.4,,306.0,3.1,0.0,40.0,,2.0,,,10.0
10, 5,2300.0,58.0,19.0,0.0,284.0,2.3,0.0,70.0,0.0,3.0,,,20.0
10, 5,2300.0,61.0,16.6,,295.0,2.1,0.0,85.0,,3.0,,,20.0
10, 5,2300.0,64.0,14.4,0.0,271.0,2.1,1.0,95.0,5.0,4.0,,,62.0
10, 6,200.0,4.0,23.1,,320.0,2.2,0.0,29.0,,1.0,24.200001,13.0,0.0
10, 6,200.0,7.0,19.0,0.0,326.0,2.2,0.0,44.0,0.0,1.0,24.0,15.2,0.0
10, 6,200.0,10.0,15.2,,336.0,1.3,0.0,80.0,,1.0,23.4,,0.0
10, 6,200.0,13.0,13.9,0.0,328.0,1.1,0.0,90.0,0.0,1.0,,,0.0
10, 6,200.0,16.0,13.6,,357.0,1.2,0.0,95.0,,1.0,,,0.0
10, 6,200.0,19.0,13.3,0.0,358.0,1.1,0.0,96.0,0.0,1.0,,,0.0
10, 6,200.0,22.0,17.799999,,8.0,0.9,0.0,70.0,,1.0,,,0.0
10, 6,200.0,25.0,22.1,0.0,38.0,2.0,0.0,34.0,0.0,1.0,,,0.0
10, 6,200.0,28.0,22.799999,,348.0,3.3,0.0,29.0,,2.0,,,10.0
10, 6,200.0,31.0,19.799999,0.0,337.0,2.2,0.0,59.0,0.0,2.0,,,10.0
10, 6,200.0,34.0,17.6,,329.0,1.3,0.0,79.0,,3.0,,,20.0
10, 6,200.0,37.0,17.1,0.0,343.0,1.3,0.0,90.0,0.0,3.0,,,20.0
10, 6,200.0,40.0,15.6,,3.0,1.0,0.0,95.0,,3.0,,,20.0
10, 6,200.0,43.0,16.200001,0.0,354.0,1.0,0.0,95.0,0.0,3.0,,,20.0
10, 6,200.0,46.0,20.0,,342.0,1.0,0.0,69.0,,3.0,,,20.0
10, 6,200.0,49.0,22.5,0.0,326.0,2.3,0.0,45.0,0.0,2.0,,,10.0
10, 6,200.0,52.0,22.4,,306.0,3.1,0.0,40.0,,2.0,,,10.0
10, 6,200.0,55.0,19.0,0.0,284.0,2.3,0.0,70.0,0.0,3.0,,,20.0
10, 6,200.0,58.0,16.6,,295.0,2.1,0.0,85.0,,3.0,,,20.0
10, 6,200.0,61.0,14.4,0.0,271.0,2.1,1.0,95.0,5.0,4.0,,,62.0
10, 6,500.0,4.0,19.0,0.0,326.0,2.2,0.0,44.0,0.0,1.0,24.0,13.0,0.0
10, 6,500.0,7.0,15.2,,336.0,1.3,0.0,80.0,,1.0,23.4,15.2,0.0
10, 6,500.0,10.0,13.9,0.0,328.0,1.1,0.0,90.0,0.0,1.0,,,0.0
10, 6,500.0,13.0,13.6,,357.0,1.2,0.0,95.0,,1.0,,,0.0
10, 6,500.0,16.0,13.3,0.0,358.0,1.1,0.0,96.0,0.0,1.0,,,0.0
10, 6,500.0,19.0,17.799999,,8.0,0.9,0.0,70.0,,1.0,,,0.0
10, 6,500.0,22.0,22.1,0.0,38.0,2.0,0.0,34.0,0.0,1.0,,,0.0
10, 6,500.0,25.0,22.799999,,348.0,3.3,0.0,29.0,,2.0,,,10.0
10, 6,500.0,28.0,19.799999,0.0,337.0,2.2,0.0,59.0,0.0,2.0,,,10.0
10, 6,500.0,31.0,17.6,,329.0,1.3,0.0,79.0,,3.0,,,20.0
10, 6,500.0,34.0,17.1,0.0,343.0,1.3,0.0,90.0,0.0,3.0,,,20.0
10, 6,500.0,37.0,15.6,,3.0,1.0,0.0,95.0,,3.0,,,20.0
10, 6,500.0,40.0,16.200001,0.0,354.0,1.0,0.0,95.0,0.0,3.0,,,20.0
10, 6,500.0,43.0,20.0,,342.0,1.0,0.0,69.0,,3.0,,,20.0
10, 6,500.0,46.0,22.5,0.0,326.0,2.3,0.0,45.0,0.0,2.0,,,10.0
10, 6,500.0,49.0,22.4,,306.0,3.1,0.0,40.0,,2.0,,,10.0
10, 6,500.0,52.0,19.0,0.0,284.0,2.3,0.0,70.0,0.0,3.0,,,20.0
10, 6,500.0,55.0,16.6,,295.0,2.1,0.0,85.0,,3.0,,,20.0
10, 6,500.0,58.0,14.4,0.0,271.0,2.1,1.0,95.0,5.0,4.0,,,62.0
10, 6,800.0,4.0,16.4,,343.0,1.8,0.0,81.0,,1.0,24.299999,12.9,0.0
10, 6,800.0,7.0,14.9,0.0,334.0,1.1,0.0,87.0,0.0,1.0,23.6,15.4,0.0
10, 6,800.0,10.0,13.7,,15.0,1.1,0.0,88.0,,1.0,,,0.0
10, 6,800.0,13.0,12.9,0.0,8.0,1.0,0.0,94.0,0.0,1.0,,,0.0
10, 6,800.0,16.0,18.299999,,358.0,1.0,0.0,73.0,,1.0,,,0.0
10, 6,800.0,19.0,22.5,0.0,342.0,1.1,0.0,49.0,0.0,1.0,,,0.0
10, 6,800.0,22.0,22.4,,351.0,2.1,0.0,51.0,,2.0,,,10.0
10, 6,800.0,25.0,19.6,0.0,346.0,3.1,0.0,67.0,0.0,2.0,,,10.0
10, 6,800.0,28.0,16.6,,338.0,1.0,0.0,80.0,,3.0,,,20.0
10, 6,800.0,31.0,15.9,0.0,355.0,1.0,0.0,88.0,0.0,3.0,,,20.0
10, 6,800.0,34.0,15.9,,358.0,1.1,0.0,93.0,,3.0,,,20.0
10, 6,800.0,37.0,16.200001,0.0,352.0,1.1,0.0,93.0,0.0,3.0,,,20.0
10, 6,800.0,40.0,20.299999,,319.0,1.1,0.0,74.0,,3.0,,,20.0
10, 6,800.0,43.0,22.6,0.0,306.0,0.9,0.0,53.0,0.0,2.0,,,10.0
10, 6,800.0,46.0,22.4,,289.0,2.0,0.0,52.0,,2.0,,,10.0
10, 6,800.0,49.0,19.1,0.0,253.0,3.1,0.0,70.0,0.0,3.0,,,20.0
10, 6,800.0,52.0,18.1,,246.0,1.8,0.0,87.0,,3.0,,,20.0
10, 6,800.0,55.0,16.200001,0.0,235.0,1.1,1.0,89.0,5.0,4.0,,,62.0
10, 6,1100.0,4.0,14.9,0.0,334.0,1.1,0.0,87.0,0.0,1.0,24.299999,12.9,0.0
10, 6,1100.0,7.0,13.7,,15.0,1.1,0.0,88.0,,1.0,23.6,15.4,0.0
10, 6,1100.0,10.0,12.9,0.0,8.0,1.0,0.0,94.0,0.0,1.0,,,0.0
10, 6,1100.0,13.0,18.299999,,358.0,1.0,0.0,73.0,,1.0,,,0.0
10, 6,1100.0,16.0,22.5,0.0,342.0,1.1,0.0,49.0,0.0,1.0,,,0.0
10, 6,1100.0,19.0,22.4,,351.0,2.1,0.0,51.0,,2.0,,,10.0
10, 6,1100.0,22.0,19.6,0.0,346.0,3.1,0.0,67.0,0.0,2.0,,,10.0
10, 6,1100.0,25.0,16.6,,338.0,1.0,0.0,80.0,,3.0,,,20.0
10, 6,1100.0,28.0,15.9,0.0,355.0,1.0,0.0,88.0,0.0,3.0,,,20.0
10, 6,1100.0,31.0,15.9,,358.0,1.1,0.0,93.0,,3.0,,,20.0
10, 6,1100.0,34.0,16.200001,0.0,352.0,1.1,0.0,93.0,0.0,3.0,,,20.0
10, 6,1100.0,37.0,20.299999,,319.0,1.1,0.0,74.0,,3.0,,,20.0
10, 6,1100.0,40.0,22.6,0.0,306.0,0.9,0.0,53.0,0.0,2.0,,,10.0
10, 6,1100.0,43.0,22.4,,289.0,2.0,0.0,52.0,,2.0,,,10.0
10, 6,1100.0,46.0,19.1,0.0,253.0,3.1,0.0,70.0,0.0,3.0,,,20.0
10, 6,1100.0,49.0,18.1,,246.0,1.8,0.0,87.0,,3.0,,,20.0
10, 6,1100.0,52.0,16.200001,0.0,235.0,1.1,1.0,89.0,5.0,4.0,,,62.0
10, 6,1400.0,4.0,14.0,,21.0,1.3,0.0,87.0,,1.0,24.299999,13.1,0.0
10, 6,1400.0,7.0,13.3,0.0,45.0,0.8,0.0,94.0,0.0,1.0,23.799999,15.2,0.0
10, 6,1400.0,10.0,18.6,,1.0,0.9,0.0,73.0,,1.0,,,0.0
10, 6,1400.0,13.0,22.6,0.0,342.0,0.9,0.0,50.0,0.0,1.0,,,0.0
10, 6,1400.0,16.0,22.9,,353.0,2.3,0.0,52.0,,2.0,,,10.0
10, 6,1400.0,19.0,19.799999,0.0,350.0,3.0,0.0,68.0,0.0,2.0,,,10.0
10, 6,1400.0,22.0,17.0,,346.0,1.3,0.0,80.0,,3.0,,,20.0
10, 6,1400.0,25.0,16.200001,0.0,358.0,1.0,0.0,86.0,0.0,3.0,,,20.0
10, 6,1400.0,28.0,16.0,,353.0,1.0,0.0,92.0,,3.0,,,20.0
10, 6,1400.0,31.0,16.0,0.0,334.0,1.0,0.0,92.0,0.0,3.0,,,20.0
10, 6,1400.0,34.0,20.4,,317.0,1.0,0.0,74.0,,3.0,,,20.0
10, 6,1400.0,37.0,22.799999,0.0,307.0,1.0,0.0,53.0,0.0,2.0,,,10.0
10, 6,1400.0,40.0,22.4,,287.0,2.3,0.0,55.0,,2.0,,,10.0
10, 6,1400.0,43.0,19.4,0.0,252.0,3.3,0.0,70.0,0.0,3.0,,,20.0
10, 6,1400.0,46.0,17.299999,,251.0,1.7,0.0,85.0,,3.0,,,20.0
10, 6,1400.0,49.0,16.0,0.0,245.0,1.5,1.0,88.0,5.0,4.0,,,60.0
10, 6,1700.0,4.0,13.0,0.0,45.0,0.8,0.0,94.0,0.0,1.0,24.299999,13.0,0.0
10, 6,1700.0,7.0,18.6,,1.0,0.9,0.0,73.0,,1.0,23.799999,15.2,0.0
10, 6,1700.0,10.0,22.6,0.0,342.0,0.9,0.0,50.0,0.0,1.0,,,0.0
10, 6,1700.0,13.0,22.9,,353.0,2.3,0.0,52.0,,2.0,,,10.0
10, 6,1700.0,16.0,19.799999,0.0,350.0,3.0,0.0,68.0,0.0,2.0,,,10.0
10, 6,1700.0,19.0,17.0,,346.0,1.3,0.0,80.0,,3.0,,,20.0
10, 6,1700.0,22.0,16.200001,0.0,358.0,1.0,0.0,86.0,0.0,3.0,,,20.0
10, 6,1700.0,25.0,16.0,,353.0,1.0,0.0,92.0,,3.0,,,20.0
10, 6,1700.0,28.0,16.0,0.0,334.0,1.0,0.0,92.0,0.0,3.0,,,20.0
10, 6,1700.0,31.0,20.4,,317.0,1.0,0.0,74.0,,3.0,,,20.0
10, 6,1700.0,34.0,22.799999,0.0,307.0,1.0,0.0,53.0,0.0,2.0,,,10.0
10, 6,1700.0,37.0,22.4,,287.0,2.3,0.0,55.0,,2.0,,,10.0
10, 6,1700.0,40.0,19.4,0.0,252.0,3.3,0.0,70.0,0.0,3.0,,,20.0
10, 6,1700.0,43.0,17.299999,,251.0,1.7,0.0,85.0,,3.0,,,20.0
10, 6,1700.0,46.0,16.0,0.0,245.0,1.5,1.0,88.0,5.0,4.0,,,60.0
10, 6,2000.0,4.0,18.700001,,1.0,0.9,0.0,76.0,,2.0,24.200001,15.2,10.0
10, 6,2000.0,7.0,22.6,0.0,342.0,0.9,0.0,50.0,0.0,2.0,23.799999,13.5,10.0
10, 6,2000.0,10.0,23.200001,,353.0,2.3,0.0,48.0,,2.0,19.700001,,10.0
10, 6,2000.0,13.0,19.700001,0.0,350.0,3.0,0.0,66.0,0.0,3.0,,,20.0
10, 6,2000.0,16.0,16.9,,346.0,1.3,0.0,80.0,,3.0,,,20.0
10, 6,2000.0,19.0,15.7,0.0,358.0,1.0,0.0,89.0,0.0,3.0,,,20.0
10, 6,2000.0,22.0,15.9,,353.0,1.0,0.0,93.0,,3.0,,,20.0
10, 6,2000.0,25.0,15.9,0.0,334.0,1.0,0.0,93.0,0.0,3.0,,,20.0
10, 6,2000.0,28.0,20.4,,315.0,1.0,0.0,80.0,,3.0,,,20.0
10, 6,2000.0,31.0,22.799999,0.0,307.0,1.0,0.0,60.0,0.0,2.0,,,10.0
10, 6,2000.0,34.0,22.6,,287.0,2.3,0.0,58.0,,2.0,,,10.0
10, 6,2000.0,37.0,19.6,0.0,252.0,3.3,0.0,73.0,0.0,3.0,,,20.0
10, 6,2000.0,40.0,18.5,,251.0,1.7,0.0,86.0,,3.0,,,20.0
10, 6,2000.0,43.0,16.9,0.0,245.0,1.6,1.0,86.0,1.0,4.0,,,61.0
10, 6,2000.0,46.0,14.9,,323.0,3.1,0.0,78.0,,3.0,,,30.0
10, 6,2000.0,49.0,13.5,0.0,329.0,3.1,0.0,70.0,0.0,3.0,,,20.0
10, 6,2000.0,52.0,16.0,,316.0,2.7,0.0,55.0,,2.0,,,10.0
10, 6,2000.0,55.0,18.6,0.0,264.0,3.3,0.0,50.0,0.0,2.0,,,10.0
10, 6,2000.0,58.0,19.700001,,318.0,3.3,0.0,45.0,,2.0,,,11.0
10, 6,2000.0,61.0,16.6,0.0,305.0,2.0,0.0,55.0,0.0,2.0,,,10.0
10, 6,2000.0,64.0,14.2,,288.0,1.5,0.0,71.0,,2.0,,,10.0
10, 6,2000.0,67.0,12.2,0.0,227.0,0.8,0.0,77.0,0.0,2.0,,,10.0
10, 6,2300.0,4.0,22.6,0.0,342.0,0.9,0.0,50.0,0.0,2.0,24.200001,15.2,10.0
10, 6,2300.0,7.0,23.200001,,353.0,2.3,0.0,48.0,,2.0,23.799999,13.5,10.0
10, 6,2300.0,10.0,19.700001,0.0,350.0,3.0,0.0,66.0,0.0,3.0,19.700001,,20.0
10, 6,2300.0,13.0,16.9,,346.0,1.3,0.0,80.0,,3.0,,,20.0
10, 6,2300.0,16.0,15.7,0.0,358.0,1.0,0.0,89.0,0.0,3.0,,,20.0
10, 6,2300.0,19.0,15.9,,353.0,1.0,0.0,93.0,,3.0,,,20.0
10, 6,2300.0,22.0,15.9,0.0,334.0,1.0,0.0,93.0,0.0,3.0,,,20.0
10, 6,2300.0,25.0,20.4,,315.0,1.0,0.0,80.0,,3.0,,,20.0
10, 6,2300.0,28.0,22.799999,0.0,307.0,1.0,0.0,60.0,0.0,2.0,,,10.0
10, 6,2300.0,31.0,22.6,,287.0,2.3,0.0,58.0,,2.0,,,10.0
10, 6,2300.0,34.0,19.6,0.0,252.0,3.3,0.0,73.0,0.0,3.0,,,20.0
10, 6,2300.0,37.0,18.5,,251.0,1.7,0.0,86.0,,3.0,,,20.0
10, 6,2300.0,40.0,16.9,0.0,245.0,1.6,1.0,86.0,1.0,4.0,,,61.0
10, 6,2300.0,43.0,14.9,,323.0,3.1,0.0,78.0,,3.0,,,30.0
10, 6,2300.0,46.0,13.5,0.0,329.0,3.1,0.0,70.0,0.0,3.0,,,20.0
10, 6,2300.0,49.0,16.0,,316.0,2.7,0.0,55.0,,2.0,,,10.0
10, 6,2300.0,52.0,18.6,0.0,264.0,3.3,0.0,50.0,0.0,2.0,,,10.0
10, 6,2300.0,55.0,19.700001,,318.0,3.3,0.0,45.0,,2.0,,,11.0
10, 6,2300.0,58.0,16.6,0.0,305.0,2.0,0.0,55.0,0.0,2.0,,,10.0
10, 6,2300.0,61.0,14.2,,288.0,1.5,0.0,71.0,,2.0,,,10.0
10, 6,2300.0,64.0,12.2,0.0,227.0,0.8,0.0,77.0,0.0,2.0,,,10.0
10, 7,200.0,4.0,22.700001,,352.0,2.1,0.0,48.0,,2.0,24.299999,15.0,10.0
10, 7,200.0,7.0,19.5,0.0,346.0,3.1,0.0,66.0,0.0,3.0,23.799999,13.1,20.0
10, 7,200.0,10.0,16.5,,338.0,1.0,0.0,79.0,,3.0,19.799999,,20.0
10, 7,200.0,13.0,15.3,0.0,355.0,1.0,0.0,88.0,0.0,3.0,,,20.0
10, 7,200.0,16.0,15.6,,358.0,1.1,0.0,94.0,,3.0,,,20.0
10, 7,200.0,19.0,15.8,0.0,352.0,1.1,0.0,94.0,0.0,3.0,,,20.0
10, 7,200.0,22.0,20.4,,319.0,1.1,0.0,80.0,,3.0,,,20.0
10, 7,200.0,25.0,22.799999,0.0,306.0,1.0,0.0,60.0,0.0,2.0,,,10.0
10, 7,200.0,28.0,22.700001,,289.0,2.0,0.0,58.0,,2.0,,,10.0
10, 7,200.0,31.0,19.200001,0.0,254.0,3.1,0.0,72.0,0.0,3.0,,,20.0
10, 7,200.0,34.0,19.1,,245.0,1.8,0.0,87.0,,3.0,,,20.0
10, 7,200.0,37.0,17.0,0.0,235.0,1.1,1.0,87.0,1.0,4.0,,,62.0
10, 7,200.0,40.0,15.0,,324.0,3.1,0.0,79.0,,3.0,,,30.0
10, 7,200.0,43.0,13.1,0.0,330.0,3.0,0.0,71.0,0.0,3.0,,,20.0
10, 7,200.0,46.0,15.4,,317.0,2.7,0.0,55.0,,2.0,,,9.0
10, 7,200.0,49.0,18.9,0.0,270.0,3.0,0.0,51.0,0.0,2.0,,,10.0
10, 7,200.0,52.0,19.799999,,324.0,3.2,0.0,45.0,,2.0,,,10.0
10, 7,200.0,55.0,16.5,0.0,305.0,1.6,0.0,55.0,0.0,2.0,,,10.0
10, 7,200.0,58.0,14.5,,289.0,1.4,0.0,74.0,,2.0,,,10.0
10, 7,200.0,61.0,12.0,0.0,208.0,0.6,0.0,78.0,0.0,2.0,,,10.0
10, 7,500.0,4.0,19.6,0.0,346.0,3.1,0.0,66.0,0.0,3.0,23.799999,15.0,20.0
10, 7,500.0,7.0,16.5,,338.0,1.0,0.0,79.0,,3.0,19.799999,13.1,20.0
10, 7,500.0,10.0,15.3,0.0,355.0,1.0,0.0,88.0,0.0,3.0,,,20.0
10, 7,500.0,13.0,15.6,,358.0,1.1,0.0,94.0,,3.0,,,20.0
10, 7,500.0,16.0,15.8,0.0,352.0,1.1,0.0,94.0,0.0,3.0,,,20.0
10, 7,500.0,19.0,20.4,,319.0,1.1,0.0,80.0,,3.0,,,20.0
10, 7,500.0,22.0,22.799999,0.0,306.0,1.0,0.0,60.0,0.0,2.0,,,10.0
10, 7,500.0,25.0,22.700001,,289.0,2.0,0.0,58.0,,2.0,,,10.0
10, 7,500.0,28.0,19.200001,0.0,254.0,3.1,0.0,72.0,0.0,3.0,,,20.0
10, 7,500.0,31.0,19.1,,245.0,1.8,0.0,87.0,,3.0,,,20.0
10, 7,500.0,34.0,17.0,0.0,235.0,1.1,1.0,87.0,1.0,4.0,,,62.0
10, 7,500.0,37.0,15.0,,324.0,3.1,0.0,79.0,,3.0,,,30.0
10, 7,500.0,40.0,13.1,0.0,330.0,3.0,0.0,71.0,0.0,3.0,,,20.0
10, 7,500.0,43.0,15.4,,317.0,2.7,0.0,55.0,,2.0,,,9.0
10, 7,500.0,46.0,18.9,0.0,270.0,3.0,0.0,51.0,0.0,2.0,,,10.0
10, 7,500.0,49.0,19.799999,,324.0,3.2,0.0,45.0,,2.0,,,10.0
10, 7,500.0,52.0,16.5,0.0,305.0,1.6,0.0,55.0,0.0,2.0,,,10.0
10, 7,500.0,55.0,14.5,,289.0,1.4,0.0,74.0,,2.0,,,10.0
10, 7,500.0,58.0,12.0,0.0,208.0,0.6,0.0,78.0,0.0,2.0,,,10.0
10, 7,800.0,4.0,17.4,,355.0,2.1,0.0,83.0,,3.0,23.5,15.2,20.0
10, 7,800.0,7.0,14.9,0.0,15.0,1.1,0.0,90.0,0.0,3.0,20.0,13.3,20.0
10, 7,800.0,10.0,15.2,,357.0,1.1,0.0,93.0,,3.0,,,20.0
10, 7,800.0,13.0,15.7,0.0,316.0,1.1,0.0,95.0,0.0,3.0,,,20.0
10, 7,800.0,16.0,20.4,,359.0,1.0,0.0,79.0,,3.0,,,20.0
10, 7,800.0,19.0,21.799999,0.0,315.0,1.0,0.0,57.0,0.0,2.0,,,10.0
10, 7,800.0,22.0,22.299999,,277.0,2.0,0.0,55.0,,2.0,,,10.0
10, 7,800.0,25.0,19.1,0.0,266.0,3.1,0.0,69.0,0.0,3.0,,,20.0
10, 7,800.0,28.0,17.200001,,257.0,2.0,0.0,88.0,,3.0,,,20.0
10, 7,800.0,31.0,16.299999,0.0,310.0,4.3,1.0,91.0,1.0,4.0,,,62.0
10, 7,800.0,34.0,15.7,,321.0,3.1,0.0,83.0,,3.0,,,30.0
10, 7,800.0,37.0,14.9,0.0,317.0,2.3,0.0,72.0,0.0,3.0,,,20.0
10, 7,800.0,40.0,17.200001,,318.0,3.4,0.0,52.0,,2.0,,,9.0
10, 7,800.0,43.0,17.9,0.0,293.0,2.0,0.0,49.0,0.0,2.0,,,10.0
