month, format: day,hour,forecast,6시간적설,습도,강수형태,풍향,6시간강수량,강수확률,일최고기온,하늘상태,3시간기온,일최저기온,풍속
11, 27,1100.0,49.0,1.5,75.0,0.0,240.0,,20.0,,3.0,8.8,,1.5
11, 27,1100.0,52.0,0.8,78.0,0.0,257.0,0.0,20.0,,3.0,7.3,,0.8
11, 27,1400.0,4.0,0.8,73.0,0.0,290.0,,10.0,11.5,2.0,1.5,0.6,0.8
11, 27,1400.0,7.0,0.8,73.0,0.0,300.0,0.0,10.0,12.3,2.0,0.9,1.9,0.8
11, 27,1400.0,10.0,0.9,68.0,0.0,281.0,,10.0,,2.0,2.8,,0.9
11, 27,1400.0,13.0,0.9,45.0,0.0,286.0,0.0,10.0,,2.0,9.2,,0.9
11, 27,1400.0,16.0,2.6,44.0,0.0,305.0,,20.0,,3.0,10.5,,2.6
11, 27,1400.0,19.0,2.3,55.0,0.0,321.0,0.0,20.0,,3.0,8.2,,2.3
11, 27,1400.0,22.0,1.0,68.0,0.0,342.0,,20.0,,3.0,6.6,,1.0
11, 27,1400.0,25.0,1.2,68.0,0.0,307.0,0.0,20.0,,3.0,5.2,,1.2
11, 27,1400.0,28.0,0.9,78.0,0.0,308.0,,20.0,,3.0,3.4,,0.9
11, 27,1400.0,31.0,1.0,78.0,0.0,325.0,0.0,20.0,,3.0,2.8,,1.0
11, 27,1400.0,34.0,1.2,73.0,0.0,310.0,,20.0,,3.0,4.9,,1.2
11, 27,1400.0,37.0,0.9,50.0,0.0,343.0,0.0,20.0,,3.0,9.5,,0.9
11, 27,1400.0,40.0,1.7,45.0,0.0,139.0,,20.0,,3.0,11.3,,1.7
11, 27,1400.0,43.0,2.6,65.0,0.0,179.0,0.0,20.0,,3.0,9.4,,2.6
11, 27,1400.0,46.0,1.5,75.0,0.0,240.0,,20.0,,3.0,8.8,,1.5
11, 27,1400.0,49.0,0.8,78.0,0.0,257.0,0.0,20.0,,3.0,7.3,,0.8
11, 27,1700.0,4.0,0.9,73.0,0.0,298.0,0.0,10.0,11.5,2.0,0.8,0.6,0.9
11, 27,1700.0,7.0,0.9,68.0,0.0,281.0,,10.0,12.3,2.0,2.8,1.9,0.9
11, 27,1700.0,10.0,0.9,45.0,0.0,286.0,0.0,10.0,,2.0,9.2,,0.9
11, 27,1700.0,13.0,2.6,45.0,0.0,305.0,,20.0,,3.0,10.5,,2.6
11, 27,1700.0,16.0,2.3,55.0,0.0,321.0,0.0,20.0,,3.0,8.2,,2.3
11, 27,1700.0,19.0,1.0,68.0,0.0,342.0,,20.0,,3.0,6.6,,1.0
11, 27,1700.0,22.0,1.2,68.0,0.0,307.0,0.0,20.0,,3.0,5.2,,1.2
11, 27,1700.0,25.0,0.9,78.0,0.0,308.0,,20.0,,3.0,3.4,,0.9
11, 27,1700.0,28.0,1.0,78.0,0.0,325.0,0.0,20.0,,3.0,2.8,,1.0
11, 27,1700.0,31.0,1.2,73.0,0.0,310.0,,20.0,,3.0,4.9,,1.2
11, 27,1700.0,34.0,0.9,50.0,0.0,343.0,0.0,20.0,,3.0,9.5,,0.9
11, 27,1700.0,37.0,1.7,45.0,0.0,139.0,,20.0,,3.0,11.3,,1.7
11, 27,1700.0,40.0,2.6,65.0,0.0,179.0,0.0,20.0,,3.0,9.4,,2.6
11, 27,1700.0,43.0,1.5,75.0,0.0,240.0,,20.0,,3.0,8.8,,1.5
11, 27,1700.0,46.0,0.8,78.0,0.0,257.0,0.0,20.0,,3.0,7.3,,0.8
11, 27,2000.0,4.0,1.6,65.0,0.0,296.0,,10.0,11.3,2.0,3.9,2.1,1.6
11, 27,2000.0,7.0,2.6,45.0,0.0,313.0,0.0,10.0,12.2,2.0,8.4,4.5,2.6
11, 27,2000.0,10.0,2.4,45.0,0.0,313.0,,10.0,15.5,2.0,10.3,,2.4
11, 27,2000.0,13.0,1.0,58.0,0.0,314.0,0.0,10.0,,2.0,6.6,,1.0
11, 27,2000.0,16.0,1.0,68.0,0.0,307.0,,10.0,,2.0,5.6,,1.0
11, 27,2000.0,19.0,0.9,76.0,0.0,317.0,0.0,10.0,,2.0,4.0,,0.9
11, 27,2000.0,22.0,0.9,76.0,0.0,315.0,,20.0,,3.0,3.0,,0.9
11, 27,2000.0,25.0,1.0,81.0,0.0,327.0,0.0,20.0,,3.0,3.0,,1.0
11, 27,2000.0,28.0,1.0,68.0,0.0,330.0,,20.0,,3.0,4.7,,1.0
11, 27,2000.0,31.0,1.7,50.0,0.0,347.0,0.0,20.0,,3.0,9.6,,1.7
11, 27,2000.0,34.0,1.6,50.0,0.0,16.0,,20.0,,3.0,11.2,,1.6
11, 27,2000.0,37.0,1.7,63.0,0.0,32.0,0.0,20.0,,3.0,8.7,,1.7
11, 27,2000.0,40.0,1.5,68.0,0.0,267.0,,20.0,,3.0,7.7,,1.5
11, 27,2000.0,43.0,1.1,68.0,0.0,252.0,0.0,20.0,,3.0,6.3,,1.1
11, 27,2000.0,46.0,1.0,75.0,0.0,263.0,,20.0,,3.0,5.3,,1.0
11, 27,2000.0,49.0,1.0,79.0,0.0,256.0,0.0,20.0,,3.0,4.8,,1.0
11, 27,2000.0,52.0,1.0,69.0,0.0,269.0,,20.0,,3.0,8.1,,1.0
11, 27,2000.0,55.0,2.7,40.0,0.0,277.0,0.0,10.0,,2.0,15.3,,2.7
11, 27,2000.0,58.0,2.7,44.0,0.0,316.0,,10.0,,2.0,15.5,,2.7
11, 27,2000.0,61.0,1.7,55.0,0.0,328.0,0.0,10.0,,2.0,12.3,,1.7
11, 27,2000.0,64.0,1.1,68.0,0.0,331.0,,10.0,,2.0,8.9,,1.1
11, 27,2000.0,67.0,1.3,73.0,0.0,331.0,0.0,10.0,,2.0,6.8,,1.3
11, 27,2300.0,4.0,2.6,45.0,0.0,313.0,0.0,10.0,11.3,2.0,8.4,2.1,2.6
11, 27,2300.0,7.0,2.4,45.0,0.0,313.0,,10.0,12.2,2.0,10.3,4.5,2.4
11, 27,2300.0,10.0,1.0,58.0,0.0,314.0,0.0,10.0,15.5,2.0,6.6,,1.0
11, 27,2300.0,13.0,1.0,68.0,0.0,307.0,,10.0,,2.0,5.6,,1.0
11, 27,2300.0,16.0,0.9,76.0,0.0,317.0,0.0,10.0,,2.0,4.0,,0.9
11, 27,2300.0,19.0,0.9,76.0,0.0,315.0,,20.0,,3.0,3.0,,0.9
11, 27,2300.0,22.0,1.0,81.0,0.0,327.0,0.0,20.0,,3.0,3.0,,1.0
11, 27,2300.0,25.0,1.0,68.0,0.0,330.0,,20.0,,3.0,4.7,,1.0
11, 27,2300.0,28.0,1.7,50.0,0.0,347.0,0.0,20.0,,3.0,9.6,,1.7
11, 27,2300.0,31.0,1.6,50.0,0.0,16.0,,20.0,,3.0,11.2,,1.6
11, 27,2300.0,34.0,1.7,63.0,0.0,32.0,0.0,20.0,,3.0,8.7,,1.7
11, 27,2300.0,37.0,1.5,68.0,0.0,267.0,,20.0,,3.0,7.7,,1.5
11, 27,2300.0,40.0,1.1,68.0,0.0,252.0,0.0,20.0,,3.0,6.3,,1.1
11, 27,2300.0,43.0,1.0,75.0,0.0,263.0,,20.0,,3.0,5.3,,1.0
11, 27,2300.0,46.0,1.0,79.0,0.0,256.0,0.0,20.0,,3.0,4.8,,1.0
11, 27,2300.0,49.0,1.0,69.0,0.0,269.0,,20.0,,3.0,8.1,,1.0
11, 27,2300.0,52.0,2.7,40.0,0.0,277.0,0.0,10.0,,2.0,15.3,,2.7
11, 27,2300.0,55.0,2.7,44.0,0.0,316.0,,10.0,,2.0,15.5,,2.7
11, 27,2300.0,58.0,1.7,55.0,0.0,328.0,0.0,10.0,,2.0,12.3,,1.7
11, 27,2300.0,61.0,1.1,68.0,0.0,331.0,,10.0,,2.0,8.9,,1.1
11, 27,2300.0,64.0,1.3,73.0,0.0,331.0,0.0,10.0,,2.0,6.8,,1.3
11, 28,200.0,4.0,2.4,45.0,0.0,313.0,,10.0,11.3,2.0,10.3,2.1,2.4
11, 28,200.0,7.0,1.0,58.0,0.0,314.0,0.0,10.0,12.2,2.0,6.6,4.5,1.0
11, 28,200.0,10.0,1.0,68.0,0.0,307.0,,10.0,15.5,2.0,5.6,,1.0
11, 28,200.0,13.0,0.9,76.0,0.0,317.0,0.0,10.0,,2.0,4.0,,0.9
11, 28,200.0,16.0,0.9,76.0,0.0,315.0,,20.0,,3.0,3.0,,0.9
11, 28,200.0,19.0,1.0,81.0,0.0,327.0,0.0,20.0,,3.0,3.0,,1.0
11, 28,200.0,22.0,1.0,68.0,0.0,330.0,,20.0,,3.0,4.7,,1.0
11, 28,200.0,25.0,1.7,50.0,0.0,347.0,0.0,20.0,,3.0,9.6,,1.7
11, 28,200.0,28.0,1.6,50.0,0.0,16.0,,20.0,,3.0,11.2,,1.6
11, 28,200.0,31.0,1.7,63.0,0.0,32.0,0.0,20.0,,3.0,8.7,,1.7
11, 28,200.0,34.0,1.5,68.0,0.0,267.0,,20.0,,3.0,7.7,,1.5
11, 28,200.0,37.0,1.1,68.0,0.0,252.0,0.0,20.0,,3.0,6.3,,1.1
11, 28,200.0,40.0,1.0,75.0,0.0,263.0,,20.0,,3.0,5.3,,1.0
11, 28,200.0,43.0,1.0,79.0,0.0,256.0,0.0,20.0,,3.0,4.8,,1.0
11, 28,200.0,46.0,1.0,69.0,0.0,269.0,,20.0,,3.0,8.1,,1.0
11, 28,200.0,49.0,2.7,40.0,0.0,277.0,0.0,10.0,,2.0,15.3,,2.7
11, 28,200.0,52.0,2.7,44.0,0.0,316.0,,10.0,,2.0,15.5,,2.7
11, 28,200.0,55.0,1.7,55.0,0.0,328.0,0.0,10.0,,2.0,12.3,,1.7
11, 28,200.0,58.0,1.1,68.0,0.0,331.0,,10.0,,2.0,8.9,,1.1
11, 28,200.0,61.0,1.3,73.0,0.0,331.0,0.0,10.0,,2.0,6.8,,1.3
11, 28,500.0,4.0,1.0,58.0,0.0,316.0,0.0,10.0,12.2,2.0,6.6,2.1,1.0
11, 28,500.0,7.0,0.9,68.0,0.0,306.0,,10.0,15.5,2.0,5.6,4.5,0.9
11, 28,500.0,10.0,0.9,76.0,0.0,317.0,0.0,10.0,,2.0,4.0,,0.9
11, 28,500.0,13.0,0.9,76.0,0.0,315.0,,20.0,,3.0,3.0,,0.9
11, 28,500.0,16.0,1.0,81.0,0.0,327.0,0.0,20.0,,3.0,3.0,,1.0
11, 28,500.0,19.0,1.0,68.0,0.0,330.0,,20.0,,3.0,4.7,,1.0
11, 28,500.0,22.0,1.7,50.0,0.0,347.0,0.0,20.0,,3.0,9.6,,1.7
11, 28,500.0,25.0,1.6,50.0,0.0,16.0,,20.0,,3.0,11.2,,1.6
11, 28,500.0,28.0,1.7,63.0,0.0,32.0,0.0,20.0,,3.0,8.7,,1.7
11, 28,500.0,31.0,1.5,68.0,0.0,267.0,,20.0,,3.0,7.7,,1.5
11, 28,500.0,34.0,1.1,68.0,0.0,252.0,0.0,20.0,,3.0,6.3,,1.1
11, 28,500.0,37.0,1.0,75.0,0.0,263.0,,20.0,,3.0,5.3,,1.0
11, 28,500.0,40.0,1.0,79.0,0.0,256.0,0.0,20.0,,3.0,4.8,,1.0
11, 28,500.0,43.0,1.0,69.0,0.0,269.0,,20.0,,3.0,8.1,,1.0
11, 28,500.0,46.0,2.7,40.0,0.0,277.0,0.0,10.0,,2.0,15.3,,2.7
11, 28,500.0,49.0,2.7,44.0,0.0,316.0,,10.0,,2.0,15.5,,2.7
11, 28,500.0,52.0,1.7,55.0,0.0,328.0,0.0,10.0,,2.0,12.3,,1.7
11, 28,500.0,55.0,1.1,68.0,0.0,331.0,,10.0,,2.0,8.9,,1.1
11, 28,500.0,58.0,1.3,73.0,0.0,331.0,0.0,10.0,,2.0,6.8,,1.3
11, 28,800.0,4.0,0.9,68.0,0.0,300.0,,10.0,12.3,2.0,5.4,2.3,0.9
11, 28,800.0,7.0,0.9,71.0,0.0,261.0,0.0,10.0,15.6,2.0,4.0,4.6,0.9
11, 28,800.0,10.0,0.9,81.0,0.0,314.0,,20.0,,3.0,3.0,,0.9
11, 28,800.0,13.0,1.0,81.0,0.0,354.0,0.0,20.0,,3.0,2.6,,1.0
11, 28,800.0,16.0,0.9,73.0,0.0,315.0,,20.0,,3.0,4.6,,0.9
11, 28,800.0,19.0,1.0,55.0,0.0,323.0,0.0,20.0,,3.0,9.5,,1.0
11, 28,800.0,22.0,0.8,49.0,0.0,299.0,,20.0,,3.0,11.3,,0.8
11, 28,800.0,25.0,2.0,53.0,0.0,9.0,0.0,20.0,,3.0,8.8,,2.0
11, 28,800.0,28.0,1.0,68.0,0.0,298.0,,20.0,,3.0,7.7,,1.0
11, 28,800.0,31.0,1.2,73.0,0.0,266.0,0.0,20.0,,3.0,6.2,,1.2
11, 28,800.0,34.0,0.9,74.0,0.0,265.0,,20.0,,3.0,5.3,,0.9
11, 28,800.0,37.0,1.0,79.0,0.0,243.0,0.0,20.0,,3.0,4.9,,1.0
11, 28,800.0,40.0,0.9,64.0,0.0,256.0,,20.0,,3.0,8.2,,0.9
11, 28,800.0,43.0,1.6,50.0,0.0,316.0,0.0,10.0,,2.0,15.6,,1.6
11, 28,800.0,46.0,2.6,36.0,0.0,298.0,,10.0,,2.0,15.4,,2.6
11, 28,800.0,49.0,2.6,58.0,0.0,315.0,0.0,10.0,,2.0,12.1,,2.6
11, 28,800.0,52.0,1.0,63.0,0.0,319.0,,10.0,,2.0,8.8,,1.0
11, 28,800.0,55.0,1.3,73.0,0.0,317.0,0.0,10.0,,2.0,6.7,,1.3
11, 28,1100.0,4.0,0.9,71.0,0.0,261.0,0.0,10.0,12.3,2.0,4.0,2.3,0.9
11, 28,1100.0,7.0,0.9,81.0,0.0,314.0,,20.0,15.6,3.0,3.0,4.6,0.9
11, 28,1100.0,10.0,1.0,81.0,0.0,354.0,0.0,20.0,,3.0,2.6,,1.0
11, 28,1100.0,13.0,0.9,73.0,0.0,315.0,,20.0,,3.0,4.6,,0.9
11, 28,1100.0,16.0,1.0,55.0,0.0,323.0,0.0,20.0,,3.0,9.5,,1.0
11, 28,1100.0,19.0,0.8,49.0,0.0,299.0,,20.0,,3.0,11.3,,0.8
11, 28,1100.0,22.0,2.0,53.0,0.0,9.0,0.0,20.0,,3.0,8.8,,2.0
11, 28,1100.0,25.0,1.0,68.0,0.0,298.0,,20.0,,3.0,7.7,,1.0
11, 28,1100.0,28.0,1.2,73.0,0.0,266.0,0.0,20.0,,3.0,6.2,,1.2
11, 28,1100.0,31.0,0.9,74.0,0.0,265.0,,20.0,,3.0,5.3,,0.9
11, 28,1100.0,34.0,1.0,79.0,0.0,243.0,0.0,20.0,,3.0,4.9,,1.0
11, 28,1100.0,37.0,0.9,64.0,0.0,256.0,,20.0,,3.0,8.2,,0.9
11, 28,1100.0,40.0,1.6,50.0,0.0,316.0,0.0,10.0,,2.0,15.6,,1.6
11, 28,1100.0,43.0,2.6,36.0,0.0,298.0,,10.0,,2.0,15.4,,2.6
11, 28,1100.0,46.0,2.6,58.0,0.0,315.0,0.0,10.0,,2.0,12.1,,2.6
11, 28,1100.0,49.0,1.0,63.0,0.0,319.0,,10.0,,2.0,8.8,,1.0
11, 28,1100.0,52.0,1.3,73.0,0.0,317.0,0.0,10.0,,2.0,6.7,,1.3
11, 28,1400.0,4.0,1.0,81.0,0.0,315.0,,20.0,12.3,3.0,3.0,2.3,1.0
11, 28,1400.0,7.0,1.0,81.0,0.0,355.0,0.0,20.0,15.6,3.0,2.6,4.6,1.0
11, 28,1400.0,10.0,0.9,73.0,0.0,317.0,,20.0,,3.0,4.6,,0.9
11, 28,1400.0,13.0,1.1,55.0,0.0,324.0,0.0,20.0,,3.0,9.5,,1.1
11, 28,1400.0,16.0,0.8,49.0,0.0,295.0,,20.0,,3.0,11.3,,0.8
11, 28,1400.0,19.0,1.9,53.0,0.0,8.0,0.0,20.0,,3.0,8.8,,1.9
11, 28,1400.0,22.0,1.0,68.0,0.0,298.0,,20.0,,3.0,7.7,,1.0
11, 28,1400.0,25.0,1.2,73.0,0.0,266.0,0.0,20.0,,3.0,6.2,,1.2
11, 28,1400.0,28.0,0.9,74.0,0.0,265.0,,20.0,,3.0,5.3,,0.9
11, 28,1400.0,31.0,1.0,79.0,0.0,243.0,0.0,20.0,,3.0,4.9,,1.0
11, 28,1400.0,34.0,1.0,64.0,0.0,256.0,,20.0,,3.0,8.2,,1.0
11, 28,1400.0,37.0,1.7,50.0,0.0,315.0,0.0,10.0,,2.0,15.6,,1.7
11, 28,1400.0,40.0,2.7,36.0,0.0,298.0,,10.0,,2.0,15.4,,2.7
11, 28,1400.0,43.0,2.6,58.0,0.0,315.0,0.0,10.0,,2.0,12.1,,2.6
11, 28,1400.0,46.0,1.0,63.0,0.0,319.0,,10.0,,2.0,8.8,,1.0
11, 28,1400.0,49.0,1.3,73.0,0.0,317.0,0.0,10.0,,2.0,6.7,,1.3
11, 28,1700.0,4.0,1.0,81.0,0.0,355.0,0.0,20.0,12.3,3.0,2.6,2.3,1.0
11, 28,1700.0,7.0,0.9,73.0,0.0,317.0,,20.0,15.6,3.0,4.6,4.6,0.9
11, 28,1700.0,10.0,1.1,55.0,0.0,324.0,0.0,20.0,,3.0,9.5,,1.1
11, 28,1700.0,13.0,0.8,49.0,0.0,295.0,,20.0,,3.0,11.3,,0.8
11, 28,1700.0,16.0,1.9,53.0,0.0,8.0,0.0,20.0,,3.0,8.8,,1.9
11, 28,1700.0,19.0,1.0,68.0,0.0,298.0,,20.0,,3.0,7.7,,1.0
11, 28,1700.0,22.0,1.2,73.0,0.0,266.0,0.0,20.0,,3.0,6.2,,1.2
11, 28,1700.0,25.0,0.9,74.0,0.0,265.0,,20.0,,3.0,5.3,,0.9
11, 28,1700.0,28.0,1.0,79.0,0.0,243.0,0.0,20.0,,3.0,4.9,,1.0
11, 28,1700.0,31.0,1.0,64.0,0.0,256.0,,20.0,,3.0,8.2,,1.0
11, 28,1700.0,34.0,1.7,50.0,0.0,315.0,0.0,10.0,,2.0,15.6,,1.7
11, 28,1700.0,37.0,2.7,36.0,0.0,298.0,,10.0,,2.0,15.4,,2.7
11, 28,1700.0,40.0,2.6,58.0,0.0,315.0,0.0,10.0,,2.0,12.1,,2.6
11, 28,1700.0,43.0,1.0,63.0,0.0,319.0,,10.0,,2.0,8.8,,1.0
11, 28,1700.0,46.0,1.3,73.0,0.0,317.0,0.0,10.0,,2.0,6.7,,1.3
11, 28,2000.0,4.0,1.0,73.0,0.0,323.0,,20.0,11.7,3.0,5.0,4.1,1.0
11, 28,2000.0,7.0,1.1,52.0,0.0,320.0,0.0,20.0,15.4,3.0,9.4,3.6,1.1
11, 28,2000.0,10.0,0.9,46.0,0.0,267.0,,20.0,13.8,3.0,11.1,,0.9
11, 28,2000.0,13.0,1.6,60.0,0.0,337.0,0.0,20.0,,3.0,9.4,,1.6
11, 28,2000.0,16.0,1.0,66.0,0.0,314.0,,20.0,,3.0,7.6,,1.0
11, 28,2000.0,19.0,1.0,73.0,0.0,287.0,0.0,20.0,,3.0,5.9,,1.0
11, 28,2000.0,22.0,0.9,73.0,0.0,280.0,,20.0,,3.0,4.9,,0.9
11, 28,2000.0,25.0,0.9,78.0,0.0,262.0,0.0,20.0,,3.0,4.3,,0.9
11, 28,2000.0,28.0,1.0,64.0,0.0,233.0,,20.0,,3.0,7.3,,1.0
11, 28,2000.0,31.0,1.0,45.0,0.0,260.0,0.0,10.0,,2.0,13.6,,1.0
11, 28,2000.0,34.0,2.7,45.0,0.0,297.0,,10.0,,2.0,14.4,,2.7
11, 28,2000.0,37.0,2.6,58.0,0.0,330.0,0.0,10.0,,2.0,11.4,,2.6
11, 28,2000.0,40.0,1.0,73.0,0.0,334.0,,0.0,,1.0,8.9,,1.0
11, 28,2000.0,43.0,1.0,73.0,0.0,326.0,0.0,0.0,,1.0,7.5,,1.0
11, 28,2000.0,46.0,1.3,73.0,0.0,326.0,,0.0,,1.0,5.7,,1.3
11, 28,2000.0,49.0,0.9,78.0,0.0,309.0,0.0,0.0,,1.0,3.9,,0.9
11, 28,2000.0,52.0,1.0,67.0,0.0,318.0,,0.0,,1.0,6.7,,1.0
11, 28,2000.0,55.0,2.7,45.0,0.0,8.0,0.0,0.0,,1.0,12.3,,2.7
11, 28,2000.0,58.0,1.8,44.0,0.0,54.0,,0.0,,1.0,13.8,,1.8
11, 28,2000.0,61.0,1.8,61.0,0.0,22.0,0.0,0.0,,1.0,12.3,,1.8
11, 28,2000.0,64.0,1.7,72.0,0.0,38.0,,0.0,,1.0,9.6,,1.7
11, 28,2000.0,67.0,1.2,82.0,0.0,87.0,0.0,10.0,,2.0,9.3,,1.2
11, 28,2300.0,4.0,1.1,52.0,0.0,320.0,0.0,20.0,11.7,3.0,9.4,4.1,1.1
11, 28,2300.0,7.0,0.9,46.0,0.0,267.0,,20.0,15.4,3.0,11.0,3.6,0.9
11, 28,2300.0,10.0,1.6,60.0,0.0,337.0,0.0,20.0,13.8,3.0,9.4,,1.6
11, 28,2300.0,13.0,1.0,66.0,0.0,314.0,,20.0,,3.0,7.6,,1.0
11, 28,2300.0,16.0,1.0,73.0,0.0,287.0,0.0,20.0,,3.0,5.9,,1.0
11, 28,2300.0,19.0,0.9,73.0,0.0,280.0,,20.0,,3.0,4.9,,0.9
11, 28,2300.0,22.0,0.9,78.0,0.0,262.0,0.0,20.0,,3.0,4.3,,0.9
11, 28,2300.0,25.0,1.0,64.0,0.0,233.0,,20.0,,3.0,7.3,,1.0
11, 28,2300.0,28.0,1.0,45.0,0.0,260.0,0.0,10.0,,2.0,13.6,,1.0
11, 28,2300.0,31.0,2.7,45.0,0.0,297.0,,10.0,,2.0,14.4,,2.7
11, 28,2300.0,34.0,2.6,58.0,0.0,330.0,0.0,10.0,,2.0,11.4,,2.6
11, 28,2300.0,37.0,1.0,73.0,0.0,334.0,,0.0,,1.0,8.9,,1.0
11, 28,2300.0,40.0,1.0,73.0,0.0,326.0,0.0,0.0,,1.0,7.5,,1.0
11, 28,2300.0,43.0,1.3,73.0,0.0,326.0,,0.0,,1.0,5.7,,1.3
11, 28,2300.0,46.0,0.9,78.0,0.0,309.0,0.0,0.0,,1.0,3.9,,0.9
11, 28,2300.0,49.0,1.0,67.0,0.0,318.0,,0.0,,1.0,6.7,,1.0
11, 28,2300.0,52.0,2.7,45.0,0.0,8.0,0.0,0.0,,1.0,12.3,,2.7
11, 28,2300.0,55.0,1.8,44.0,0.0,54.0,,0.0,,1.0,13.8,,1.8
11, 28,2300.0,58.0,1.8,61.0,0.0,22.0,0.0,0.0,,1.0,12.3,,1.8
11, 28,2300.0,61.0,1.7,72.0,0.0,38.0,,0.0,,1.0,9.6,,1.7
11, 28,2300.0,64.0,1.2,82.0,0.0,87.0,0.0,10.0,,2.0,9.3,,1.2
11, 29,200.0,4.0,1.2,44.0,0.0,224.0,,20.0,12.2,3.0,11.2,4.1,1.2
11, 29,200.0,7.0,1.5,57.0,0.0,305.0,0.0,20.0,15.8,3.0,9.1,3.4,1.5
11, 29,200.0,10.0,1.3,66.0,0.0,304.0,,20.0,14.3,3.0,7.0,,1.3
11, 29,200.0,13.0,0.9,70.0,0.0,269.0,0.0,20.0,,3.0,5.4,,0.9
11, 29,200.0,16.0,0.7,73.0,0.0,258.0,,20.0,,3.0,4.8,,0.7
11, 29,200.0,19.0,0.8,75.0,0.0,232.0,0.0,20.0,,3.0,4.1,,0.8
11, 29,200.0,22.0,1.2,62.0,0.0,224.0,,20.0,,3.0,7.3,,1.2
11, 29,200.0,25.0,1.4,44.0,0.0,275.0,0.0,10.0,,2.0,13.4,,1.4
11, 29,200.0,28.0,2.9,44.0,0.0,295.0,,10.0,,2.0,14.8,,2.9
11, 29,200.0,31.0,2.2,56.0,0.0,329.0,0.0,10.0,,2.0,11.1,,2.2
11, 29,200.0,34.0,0.9,70.0,0.0,343.0,,0.0,,1.0,8.8,,0.9
11, 29,200.0,37.0,1.0,71.0,0.0,334.0,0.0,0.0,,1.0,7.1,,1.0
11, 29,200.0,40.0,1.0,76.0,0.0,335.0,,0.0,,1.0,5.4,,1.0
11, 29,200.0,43.0,0.8,76.0,0.0,313.0,0.0,0.0,,1.0,3.8,,0.8
11, 29,200.0,46.0,1.2,63.0,0.0,328.0,,0.0,,1.0,6.4,,1.2
11, 29,200.0,49.0,2.8,43.0,0.0,21.0,0.0,0.0,,1.0,12.2,,2.8
11, 29,200.0,52.0,2.4,40.0,0.0,74.0,,0.0,,1.0,14.0,,2.4
11, 29,200.0,55.0,2.0,60.0,0.0,27.0,0.0,0.0,,1.0,12.1,,2.0
11, 29,200.0,58.0,1.5,69.0,0.0,355.0,,0.0,,1.0,9.3,,1.5
11, 29,200.0,61.0,0.7,74.0,0.0,339.0,0.0,9.0,,2.0,8.4,,0.7
11, 29,500.0,4.0,1.5,57.0,0.0,305.0,0.0,20.0,15.8,3.0,9.4,3.8,1.5
11, 29,500.0,7.0,1.3,66.0,0.0,304.0,,20.0,14.3,3.0,7.6,3.4,1.3
11, 29,500.0,10.0,0.9,70.0,0.0,269.0,0.0,20.0,,3.0,5.7,,0.9
11, 29,500.0,13.0,0.7,73.0,0.0,258.0,,17.0,,3.0,4.8,,0.7
11, 29,500.0,16.0,0.8,75.0,0.0,232.0,0.0,17.0,,3.0,4.1,,0.8
11, 29,500.0,19.0,1.2,62.0,0.0,224.0,,17.0,,3.0,7.3,,1.2
11, 29,500.0,22.0,1.4,44.0,0.0,275.0,0.0,10.0,,2.0,13.4,,1.4
11, 29,500.0,25.0,2.9,44.0,0.0,295.0,,10.0,,2.0,14.8,,2.9
11, 29,500.0,28.0,2.2,56.0,0.0,329.0,0.0,10.0,,2.0,11.1,,2.2
11, 29,500.0,31.0,0.9,70.0,0.0,343.0,,0.0,,1.0,8.8,,0.9
11, 29,500.0,34.0,1.0,71.0,0.0,334.0,0.0,0.0,,1.0,7.1,,1.0
11, 29,500.0,37.0,1.0,76.0,0.0,335.0,,0.0,,1.0,5.4,,1.0
11, 29,500.0,40.0,0.8,76.0,0.0,313.0,0.0,0.0,,1.0,3.8,,0.8
11, 29,500.0,43.0,1.2,63.0,0.0,328.0,,0.0,,1.0,6.4,,1.2
11, 29,500.0,46.0,2.8,43.0,0.0,21.0,0.0,0.0,,1.0,12.2,,2.8
11, 29,500.0,49.0,2.4,40.0,0.0,74.0,,0.0,,1.0,14.0,,2.4
11, 29,500.0,52.0,2.0,60.0,0.0,27.0,0.0,0.0,,1.0,12.1,,2.0
11, 29,500.0,55.0,1.5,69.0,0.0,355.0,,0.0,,1.0,9.3,,1.5
11, 29,500.0,58.0,0.7,74.0,0.0,339.0,0.0,9.0,,2.0,8.4,,0.7
11, 29,800.0,4.0,1.2,70.0,0.0,283.0,,20.0,15.4,3.0,7.7,4.0,1.2
11, 29,800.0,7.0,0.7,74.0,0.0,264.0,0.0,20.0,14.3,3.0,6.6,2.8,0.7
11, 29,800.0,10.0,0.7,75.0,0.0,252.0,,10.0,,2.0,5.6,,0.7
11, 29,800.0,13.0,0.8,81.0,0.0,235.0,0.0,10.0,,2.0,5.0,,0.8
11, 29,800.0,16.0,1.1,66.0,0.0,243.0,,10.0,,2.0,8.1,,1.1
11, 29,800.0,19.0,1.6,45.0,0.0,317.0,0.0,10.0,,2.0,13.1,,1.6
11, 29,800.0,22.0,2.7,42.0,0.0,305.0,,10.0,,2.0,14.5,,2.7
11, 29,800.0,25.0,2.1,53.0,0.0,319.0,0.0,10.0,,2.0,10.6,,2.1
11, 29,800.0,28.0,1.4,67.0,0.0,339.0,,0.0,,1.0,7.8,,1.4
11, 29,800.0,31.0,1.0,72.0,0.0,324.0,0.0,0.0,,1.0,5.1,,1.0
