month, format: day,hour,forecast,강수확률,3시간기온,하늘상태,6시간적설,습도,일최저기온,풍향,강수형태,일최고기온,풍속,6시간강수량
4, 22,200.0,58.0,0.0,12.6,1.0,,55.0,,5.0,0.0,,1.7,
4, 22,200.0,61.0,0.0,11.6,1.0,0.0,70.0,,88.0,0.0,,1.3,0.0
4, 22,500.0,4.0,10.0,16.4,2.0,0.0,71.0,6.5,253.0,0.0,19.0,4.0,0.0
4, 22,500.0,7.0,10.0,11.6,2.0,,95.0,6.7,262.0,0.0,20.9,3.0,
4, 22,500.0,10.0,10.0,9.6,2.0,0.0,95.0,,275.0,0.0,,1.3,0.0
4, 22,500.0,13.0,20.0,7.8,3.0,,95.0,,248.0,0.0,,1.1,
4, 22,500.0,16.0,20.0,7.5,3.0,0.0,95.0,,197.0,0.0,,1.3,0.0
4, 22,500.0,19.0,20.0,11.8,3.0,,65.0,,251.0,0.0,,1.1,
4, 22,500.0,22.0,20.0,16.4,3.0,0.0,41.0,,310.0,0.0,,1.4,0.0
4, 22,500.0,25.0,20.0,16.9,3.0,,30.0,,283.0,0.0,,2.1,
4, 22,500.0,28.0,20.0,15.1,3.0,0.0,35.0,,284.0,0.0,,1.5,0.0
4, 22,500.0,31.0,20.0,11.6,3.0,,55.0,,311.0,0.0,,1.4,
4, 22,500.0,34.0,10.0,8.2,2.0,0.0,80.0,,320.0,0.0,,1.2,0.0
4, 22,500.0,37.0,0.0,7.6,1.0,,85.0,,337.0,0.0,,1.3,
4, 22,500.0,40.0,0.0,7.0,1.0,0.0,85.0,,357.0,0.0,,1.3,0.0
4, 22,500.0,43.0,0.0,11.8,1.0,,56.0,,33.0,0.0,,1.3,
4, 22,500.0,46.0,0.0,18.700001,1.0,0.0,26.0,,26.0,0.0,,3.0,0.0
4, 22,500.0,49.0,0.0,19.9,1.0,,21.0,,7.0,0.0,,2.9,
4, 22,500.0,52.0,0.0,16.5,1.0,0.0,35.0,,356.0,0.0,,2.7,0.0
4, 22,500.0,55.0,0.0,12.6,1.0,,55.0,,5.0,0.0,,1.7,
4, 22,500.0,58.0,0.0,11.5,1.0,0.0,70.0,,88.0,0.0,,1.3,0.0
4, 22,800.0,4.0,11.0,11.2,2.0,,85.0,7.2,262.0,0.0,17.700001,3.0,
4, 22,800.0,7.0,10.0,9.6,2.0,0.0,95.0,7.1,275.0,0.0,21.200001,1.3,0.0
4, 22,800.0,10.0,20.0,7.5,3.0,,95.0,,248.0,0.0,,1.1,
4, 22,800.0,13.0,20.0,7.6,3.0,0.0,95.0,,197.0,0.0,,1.3,0.0
4, 22,800.0,16.0,20.0,12.2,3.0,,81.0,,251.0,0.0,,1.1,
4, 22,800.0,19.0,20.0,16.9,3.0,0.0,57.0,,310.0,0.0,,1.4,0.0
4, 22,800.0,22.0,20.0,15.7,3.0,,42.0,,282.0,0.0,,2.1,
4, 22,800.0,25.0,20.0,13.6,3.0,0.0,55.0,,284.0,0.0,,1.5,0.0
4, 22,800.0,28.0,20.0,11.2,3.0,,68.0,,311.0,0.0,,1.4,
4, 22,800.0,31.0,10.0,8.8,2.0,0.0,80.0,,319.0,0.0,,1.2,0.0
4, 22,800.0,34.0,0.0,7.1,1.0,,85.0,,337.0,0.0,,1.3,
4, 22,800.0,37.0,0.0,7.3,1.0,0.0,74.0,,357.0,0.0,,1.3,0.0
4, 22,800.0,40.0,0.0,13.2,1.0,,54.0,,33.0,0.0,,1.3,
4, 22,800.0,43.0,0.0,18.0,1.0,0.0,39.0,,26.0,0.0,,3.0,0.0
4, 22,800.0,46.0,0.0,20.1,1.0,,30.0,,7.0,0.0,,2.9,
4, 22,800.0,49.0,0.0,16.5,1.0,0.0,38.0,,356.0,0.0,,2.7,0.0
4, 22,800.0,52.0,0.0,12.6,1.0,,56.0,,5.0,0.0,,1.7,
4, 22,800.0,55.0,0.0,11.3,1.0,0.0,70.0,,88.0,0.0,,1.3,0.0
4, 22,1100.0,4.0,10.0,9.6,2.0,0.0,95.0,7.2,275.0,0.0,17.700001,1.3,0.0
4, 22,1100.0,7.0,20.0,7.4,3.0,,95.0,7.1,248.0,0.0,21.1,1.1,
4, 22,1100.0,10.0,20.0,7.6,3.0,0.0,95.0,,197.0,0.0,,1.3,0.0
4, 22,1100.0,13.0,20.0,12.2,3.0,,81.0,,251.0,0.0,,1.1,
4, 22,1100.0,16.0,20.0,16.9,3.0,0.0,57.0,,310.0,0.0,,1.4,0.0
4, 22,1100.0,19.0,20.0,15.7,3.0,,42.0,,282.0,0.0,,2.1,
4, 22,1100.0,22.0,20.0,13.6,3.0,0.0,55.0,,284.0,0.0,,1.5,0.0
4, 22,1100.0,25.0,20.0,11.2,3.0,,68.0,,311.0,0.0,,1.4,
4, 22,1100.0,28.0,10.0,8.8,2.0,0.0,80.0,,319.0,0.0,,1.2,0.0
4, 22,1100.0,31.0,0.0,7.1,1.0,,85.0,,337.0,0.0,,1.3,
4, 22,1100.0,34.0,0.0,7.3,1.0,0.0,74.0,,357.0,0.0,,1.3,0.0
4, 22,1100.0,37.0,0.0,13.2,1.0,,54.0,,33.0,0.0,,1.3,
4, 22,1100.0,40.0,0.0,18.0,1.0,0.0,39.0,,26.0,0.0,,3.0,0.0
4, 22,1100.0,43.0,0.0,20.1,1.0,,30.0,,7.0,0.0,,2.9,
4, 22,1100.0,46.0,0.0,16.5,1.0,0.0,38.0,,356.0,0.0,,2.7,0.0
4, 22,1100.0,49.0,0.0,12.6,1.0,,56.0,,5.0,0.0,,1.7,
4, 22,1100.0,52.0,0.0,11.3,1.0,0.0,70.0,,88.0,0.0,,1.3,0.0
4, 22,1400.0,4.0,20.0,9.1,3.0,,96.0,8.0,255.0,0.0,17.9,1.2,
4, 22,1400.0,7.0,20.0,8.1,3.0,0.0,96.0,6.9,196.0,0.0,21.4,1.3,0.0
4, 22,1400.0,10.0,20.0,11.6,3.0,,82.0,,257.0,0.0,,1.2,
4, 22,1400.0,13.0,20.0,17.299999,3.0,0.0,56.0,,324.0,0.0,,2.0,0.0
4, 22,1400.0,16.0,20.0,15.7,3.0,,41.0,,289.0,0.0,,2.4,
4, 22,1400.0,19.0,20.0,13.3,3.0,0.0,55.0,,306.0,0.0,,1.4,0.0
4, 22,1400.0,22.0,20.0,10.7,3.0,,68.0,,321.0,0.0,,1.5,
4, 22,1400.0,25.0,10.0,8.8,2.0,0.0,80.0,,307.0,0.0,,1.4,0.0
4, 22,1400.0,28.0,0.0,6.9,1.0,,85.0,,326.0,0.0,,1.2,
4, 22,1400.0,31.0,0.0,7.2,1.0,0.0,73.0,,353.0,0.0,,1.3,0.0
4, 22,1400.0,34.0,0.0,13.3,1.0,,53.0,,31.0,0.0,,1.2,
4, 22,1400.0,37.0,0.0,19.200001,1.0,0.0,37.0,,24.0,0.0,,3.0,0.0
4, 22,1400.0,40.0,0.0,20.4,1.0,,29.0,,4.0,0.0,,3.0,
4, 22,1400.0,43.0,0.0,16.799999,1.0,0.0,38.0,,349.0,0.0,,3.1,0.0
4, 22,1400.0,46.0,0.0,12.4,1.0,,56.0,,354.0,0.0,,1.9,
4, 22,1400.0,49.0,0.0,11.1,1.0,0.0,70.0,,97.0,0.0,,1.2,0.0
4, 22,1700.0,4.0,20.0,8.1,3.0,0.0,96.0,8.0,196.0,0.0,17.9,1.3,0.0
4, 22,1700.0,7.0,20.0,11.5,3.0,,81.0,7.0,257.0,0.0,21.4,1.2,
4, 22,1700.0,10.0,20.0,17.1,3.0,0.0,56.0,,324.0,0.0,,2.0,0.0
4, 22,1700.0,13.0,20.0,15.7,3.0,,41.0,,289.0,0.0,,2.4,
4, 22,1700.0,16.0,20.0,13.2,3.0,0.0,55.0,,306.0,0.0,,1.4,0.0
4, 22,1700.0,19.0,20.0,10.6,3.0,,68.0,,321.0,0.0,,1.5,
4, 22,1700.0,22.0,10.0,8.8,2.0,0.0,80.0,,307.0,0.0,,1.4,0.0
4, 22,1700.0,25.0,0.0,6.9,1.0,,85.0,,326.0,0.0,,1.2,
4, 22,1700.0,28.0,0.0,7.2,1.0,0.0,73.0,,353.0,0.0,,1.3,0.0
4, 22,1700.0,31.0,0.0,13.3,1.0,,53.0,,31.0,0.0,,1.2,
4, 22,1700.0,34.0,0.0,19.200001,1.0,0.0,37.0,,24.0,0.0,,3.0,0.0
4, 22,1700.0,37.0,0.0,20.4,1.0,,29.0,,4.0,0.0,,3.0,
4, 22,1700.0,40.0,0.0,16.9,1.0,0.0,38.0,,349.0,0.0,,3.1,0.0
4, 22,1700.0,43.0,0.0,12.3,1.0,,56.0,,354.0,0.0,,1.9,
4, 22,1700.0,46.0,0.0,11.1,1.0,0.0,70.0,,97.0,0.0,,1.2,0.0
4, 22,2000.0,4.0,20.0,11.3,3.0,,80.0,7.0,260.0,0.0,17.6,1.1,
4, 22,2000.0,7.0,20.0,17.200001,3.0,0.0,54.0,8.2,326.0,0.0,21.299999,1.9,0.0
4, 22,2000.0,10.0,20.0,15.9,3.0,,39.0,,290.0,0.0,21.700001,2.4,
4, 22,2000.0,13.0,20.0,12.9,3.0,0.0,54.0,,311.0,0.0,,1.4,0.0
4, 22,2000.0,16.0,20.0,10.6,3.0,,67.0,,312.0,0.0,,1.2,
4, 22,2000.0,19.0,10.0,8.5,2.0,0.0,80.0,,311.0,0.0,,1.4,0.0
4, 22,2000.0,22.0,0.0,7.2,1.0,,85.0,,320.0,0.0,,1.3,
4, 22,2000.0,25.0,0.0,7.3,1.0,0.0,73.0,,353.0,0.0,,1.3,0.0
4, 22,2000.0,28.0,0.0,13.1,1.0,,53.0,,31.0,0.0,,1.2,
4, 22,2000.0,31.0,0.0,19.4,1.0,0.0,37.0,,23.0,0.0,,3.1,0.0
4, 22,2000.0,34.0,0.0,20.299999,1.0,,29.0,,4.0,0.0,,3.1,
4, 22,2000.0,37.0,0.0,16.700001,1.0,0.0,38.0,,352.0,0.0,,3.0,0.0
4, 22,2000.0,40.0,0.0,12.2,1.0,,55.0,,351.0,0.0,,2.0,
4, 22,2000.0,43.0,0.0,10.2,1.0,0.0,70.0,,98.0,0.0,,1.3,0.0
4, 22,2000.0,46.0,0.0,8.8,1.0,,70.0,,100.0,0.0,,1.0,
4, 22,2000.0,49.0,0.0,8.2,1.0,0.0,75.0,,140.0,0.0,,1.0,0.0
4, 22,2000.0,52.0,0.0,13.4,1.0,,60.0,,200.0,0.0,,0.9,
4, 22,2000.0,55.0,0.0,20.1,1.0,0.0,40.0,,301.0,0.0,,3.0,0.0
4, 22,2000.0,58.0,0.0,20.700001,1.0,,37.0,,307.0,0.0,,2.9,
4, 22,2000.0,61.0,0.0,16.9,1.0,0.0,30.0,,340.0,0.0,,3.0,0.0
4, 22,2000.0,64.0,0.0,13.1,1.0,,45.0,,351.0,0.0,,0.8,
4, 22,2000.0,67.0,0.0,11.5,1.0,0.0,60.0,,14.0,0.0,,1.0,0.0
4, 22,2300.0,4.0,20.0,17.200001,3.0,0.0,54.0,7.0,326.0,0.0,17.6,1.9,0.0
4, 22,2300.0,7.0,20.0,15.9,3.0,,39.0,8.2,290.0,0.0,21.299999,2.4,
4, 22,2300.0,10.0,20.0,12.9,3.0,0.0,54.0,,311.0,0.0,21.700001,1.4,0.0
4, 22,2300.0,13.0,20.0,10.6,3.0,,67.0,,312.0,0.0,,1.2,
4, 22,2300.0,16.0,10.0,8.5,2.0,0.0,80.0,,311.0,0.0,,1.4,0.0
4, 22,2300.0,19.0,0.0,7.2,1.0,,85.0,,320.0,0.0,,1.3,
4, 22,2300.0,22.0,0.0,7.3,1.0,0.0,73.0,,353.0,0.0,,1.3,0.0
4, 22,2300.0,25.0,0.0,13.1,1.0,,53.0,,31.0,0.0,,1.2,
4, 22,2300.0,28.0,0.0,19.4,1.0,0.0,37.0,,23.0,0.0,,3.1,0.0
4, 22,2300.0,31.0,0.0,20.299999,1.0,,29.0,,4.0,0.0,,3.1,
4, 22,2300.0,34.0,0.0,16.700001,1.0,0.0,38.0,,352.0,0.0,,3.0,0.0
4, 22,2300.0,37.0,0.0,12.2,1.0,,55.0,,351.0,0.0,,2.0,
4, 22,2300.0,40.0,0.0,10.2,1.0,0.0,70.0,,98.0,0.0,,1.3,0.0
4, 22,2300.0,43.0,0.0,8.8,1.0,,70.0,,100.0,0.0,,1.0,
4, 22,2300.0,46.0,0.0,8.2,1.0,0.0,75.0,,140.0,0.0,,1.0,0.0
4, 22,2300.0,49.0,0.0,13.4,1.0,,60.0,,200.0,0.0,,0.9,
4, 22,2300.0,52.0,0.0,20.1,1.0,0.0,40.0,,301.0,0.0,,3.0,0.0
4, 22,2300.0,55.0,0.0,20.700001,1.0,,37.0,,307.0,0.0,,2.9,
4, 22,2300.0,58.0,0.0,16.9,1.0,0.0,30.0,,340.0,0.0,,3.0,0.0
4, 22,2300.0,61.0,0.0,13.1,1.0,,45.0,,351.0,0.0,,0.8,
4, 22,2300.0,64.0,0.0,11.5,1.0,0.0,60.0,,14.0,0.0,,1.0,0.0
4, 23,200.0,4.0,20.0,15.9,3.0,,39.0,7.0,290.0,0.0,17.6,2.4,
4, 23,200.0,7.0,20.0,12.9,3.0,0.0,54.0,8.2,311.0,0.0,21.299999,1.4,0.0
4, 23,200.0,10.0,20.0,10.6,3.0,,67.0,,312.0,0.0,21.700001,1.2,
4, 23,200.0,13.0,10.0,8.5,2.0,0.0,80.0,,311.0,0.0,,1.4,0.0
4, 23,200.0,16.0,0.0,7.2,1.0,,85.0,,320.0,0.0,,1.3,
4, 23,200.0,19.0,0.0,7.3,1.0,0.0,73.0,,353.0,0.0,,1.3,0.0
4, 23,200.0,22.0,0.0,13.1,1.0,,53.0,,31.0,0.0,,1.2,
4, 23,200.0,25.0,0.0,19.4,1.0,0.0,37.0,,23.0,0.0,,3.1,0.0
4, 23,200.0,28.0,0.0,20.299999,1.0,,29.0,,4.0,0.0,,3.1,
4, 23,200.0,31.0,0.0,16.700001,1.0,0.0,38.0,,352.0,0.0,,3.0,0.0
4, 23,200.0,34.0,0.0,12.2,1.0,,55.0,,351.0,0.0,,2.0,
4, 23,200.0,37.0,0.0,10.2,1.0,0.0,70.0,,98.0,0.0,,1.3,0.0
4, 23,200.0,40.0,0.0,8.8,1.0,,70.0,,100.0,0.0,,1.0,
4, 23,200.0,43.0,0.0,8.2,1.0,0.0,75.0,,140.0,0.0,,1.0,0.0
4, 23,200.0,46.0,0.0,13.4,1.0,,60.0,,200.0,0.0,,0.9,
4, 23,200.0,49.0,0.0,20.1,1.0,0.0,40.0,,301.0,0.0,,3.0,0.0
4, 23,200.0,52.0,0.0,20.700001,1.0,,37.0,,307.0,0.0,,2.9,
4, 23,200.0,55.0,0.0,16.9,1.0,0.0,30.0,,340.0,0.0,,3.0,0.0
4, 23,200.0,58.0,0.0,13.1,1.0,,45.0,,351.0,0.0,,0.8,
4, 23,200.0,61.0,0.0,11.5,1.0,0.0,60.0,,14.0,0.0,,1.0,0.0
4, 23,500.0,4.0,20.0,12.9,3.0,0.0,54.0,7.0,311.0,0.0,21.299999,1.4,0.0
4, 23,500.0,7.0,20.0,10.6,3.0,,67.0,8.2,312.0,0.0,21.700001,1.2,
4, 23,500.0,10.0,10.0,8.5,2.0,0.0,80.0,,311.0,0.0,,1.4,0.0
4, 23,500.0,13.0,0.0,7.2,1.0,,85.0,,320.0,0.0,,1.3,
4, 23,500.0,16.0,0.0,7.3,1.0,0.0,73.0,,353.0,0.0,,1.3,0.0
4, 23,500.0,19.0,0.0,13.1,1.0,,53.0,,31.0,0.0,,1.2,
4, 23,500.0,22.0,0.0,19.4,1.0,0.0,37.0,,23.0,0.0,,3.1,0.0
4, 23,500.0,25.0,0.0,20.299999,1.0,,29.0,,4.0,0.0,,3.1,
4, 23,500.0,28.0,0.0,16.700001,1.0,0.0,38.0,,352.0,0.0,,3.0,0.0
4, 23,500.0,31.0,0.0,12.2,1.0,,55.0,,351.0,0.0,,2.0,
4, 23,500.0,34.0,0.0,10.2,1.0,0.0,70.0,,98.0,0.0,,1.3,0.0
4, 23,500.0,37.0,0.0,8.8,1.0,,70.0,,100.0,0.0,,1.0,
4, 23,500.0,40.0,0.0,8.2,1.0,0.0,75.0,,140.0,0.0,,1.0,0.0
4, 23,500.0,43.0,0.0,13.4,1.0,,60.0,,200.0,0.0,,0.9,
4, 23,500.0,46.0,0.0,20.1,1.0,0.0,40.0,,301.0,0.0,,3.0,0.0
4, 23,500.0,49.0,0.0,20.700001,1.0,,37.0,,307.0,0.0,,2.9,
4, 23,500.0,52.0,0.0,16.9,1.0,0.0,30.0,,340.0,0.0,,3.0,0.0
4, 23,500.0,55.0,0.0,13.1,1.0,,45.0,,351.0,0.0,,0.8,
4, 23,500.0,58.0,0.0,11.5,1.0,0.0,60.0,,14.0,0.0,,1.0,0.0
4, 23,800.0,4.0,20.0,10.1,3.0,,66.0,6.6,326.0,0.0,21.1,2.8,
4, 23,800.0,7.0,10.0,8.7,2.0,0.0,80.0,8.4,20.0,0.0,21.9,1.3,0.0
4, 23,800.0,10.0,10.0,7.5,2.0,,85.0,,22.0,0.0,,0.9,
4, 23,800.0,13.0,10.0,7.6,2.0,0.0,80.0,,29.0,0.0,,1.0,0.0
4, 23,800.0,16.0,10.0,13.8,2.0,,60.0,,35.0,0.0,,0.9,
4, 23,800.0,19.0,10.0,17.200001,2.0,0.0,38.0,,88.0,0.0,,1.9,0.0
4, 23,800.0,22.0,0.0,20.1,1.0,,36.0,,39.0,0.0,,1.8,
4, 23,800.0,25.0,0.0,17.200001,1.0,0.0,35.0,,7.0,0.0,,3.9,0.0
4, 23,800.0,28.0,0.0,13.2,1.0,,55.0,,23.0,0.0,,3.1,
4, 23,800.0,31.0,0.0,11.5,1.0,0.0,70.0,,112.0,0.0,,1.0,0.0
4, 23,800.0,34.0,0.0,10.0,1.0,,74.0,,94.0,0.0,,1.0,
4, 23,800.0,37.0,0.0,9.4,1.0,0.0,78.0,,119.0,0.0,,1.0,0.0
4, 23,800.0,40.0,0.0,15.1,1.0,,54.0,,16.0,0.0,,1.0,
4, 23,800.0,43.0,0.0,19.9,1.0,0.0,42.0,,35.0,0.0,,0.9,0.0
4, 23,800.0,46.0,0.0,21.799999,1.0,,35.0,,353.0,0.0,,1.9,
4, 23,800.0,49.0,0.0,19.299999,1.0,0.0,34.0,,331.0,0.0,,3.9,0.0
4, 23,800.0,52.0,0.0,13.9,1.0,,45.0,,345.0,0.0,,3.9,
4, 23,800.0,55.0,0.0,13.0,1.0,0.0,65.0,,12.0,0.0,,2.1,0.0
4, 23,1100.0,4.0,10.0,8.7,2.0,0.0,80.0,6.6,20.0,0.0,21.1,1.3,0.0
4, 23,1100.0,7.0,10.0,7.5,2.0,,85.0,8.4,22.0,0.0,21.9,0.9,
4, 23,1100.0,10.0,10.0,7.6,2.0,0.0,80.0,,29.0,0.0,,1.0,0.0
4, 23,1100.0,13.0,10.0,13.8,2.0,,60.0,,35.0,0.0,,0.9,
4, 23,1100.0,16.0,10.0,17.200001,2.0,0.0,38.0,,88.0,0.0,,1.9,0.0
4, 23,1100.0,19.0,0.0,20.1,1.0,,36.0,,39.0,0.0,,1.8,
4, 23,1100.0,22.0,0.0,17.200001,1.0,0.0,35.0,,7.0,0.0,,3.9,0.0
4, 23,1100.0,25.0,0.0,13.2,1.0,,55.0,,23.0,0.0,,3.1,
4, 23,1100.0,28.0,0.0,11.5,1.0,0.0,70.0,,112.0,0.0,,1.0,0.0
4, 23,1100.0,31.0,0.0,10.0,1.0,,74.0,,94.0,0.0,,1.0,
4, 23,1100.0,34.0,0.0,9.4,1.0,0.0,78.0,,119.0,0.0,,1.0,0.0
4, 23,1100.0,37.0,0.0,15.1,1.0,,54.0,,16.0,0.0,,1.0,
4, 23,1100.0,40.0,0.0,19.9,1.0,0.0,42.0,,35.0,0.0,,0.9,0.0
4, 23,1100.0,43.0,0.0,21.799999,1.0,,35.0,,353.0,0.0,,1.9,
4, 23,1100.0,46.0,0.0,19.299999,1.0,0.0,34.0,,331.0,0.0,,3.9,0.0
4, 23,1100.0,49.0,0.0,13.9,1.0,,45.0,,345.0,0.0,,3.9,
4, 23,1100.0,52.0,0.0,13.0,1.0,0.0,65.0,,12.0,0.0,,2.1,0.0
4, 23,1400.0,4.0,10.0,6.5,2.0,,83.0,6.2,24.0,0.0,20.9,1.3,
4, 23,1400.0,7.0,10.0,6.2,2.0,0.0,79.0,8.6,26.0,0.0,22.0,1.3,0.0
4, 23,1400.0,10.0,10.0,13.5,2.0,,62.0,,32.0,0.0,,1.3,
4, 23,1400.0,13.0,10.0,17.299999,2.0,0.0,41.0,,77.0,0.0,,2.5,0.0
4, 23,1400.0,16.0,0.0,19.9,1.0,,37.0,,29.0,0.0,,2.4,
4, 23,1400.0,19.0,0.0,17.200001,1.0,0.0,37.0,,5.0,0.0,,3.8,0.0
4, 23,1400.0,22.0,0.0,12.9,1.0,,58.0,,24.0,0.0,,3.1,
4, 23,1400.0,25.0,0.0,11.5,1.0,0.0,71.0,,92.0,0.0,,1.3,0.0
4, 23,1400.0,28.0,0.0,10.2,1.0,,76.0,,88.0,0.0,,1.0,
4, 23,1400.0,31.0,0.0,9.6,1.0,0.0,78.0,,122.0,0.0,,1.1,0.0
4, 23,1400.0,34.0,0.0,15.2,1.0,,60.0,,29.0,0.0,,0.7,
4, 23,1400.0,37.0,0.0,19.799999,1.0,0.0,44.0,,17.0,0.0,,1.1,0.0
4, 23,1400.0,40.0,0.0,21.4,1.0,,38.0,,355.0,0.0,,2.1,
4, 23,1400.0,43.0,0.0,19.299999,1.0,0.0,37.0,,337.0,0.0,,3.6,0.0
4, 23,1400.0,46.0,0.0,14.2,1.0,,46.0,,351.0,0.0,,3.6,
4, 23,1400.0,49.0,0.0,13.0,1.0,0.0,64.0,,20.0,0.0,,2.0,0.0
4, 23,1700.0,4.0,10.0,6.2,2.0,0.0,79.0,6.2,26.0,0.0,20.9,1.3,0.0
4, 23,1700.0,7.0,10.0,13.5,2.0,,62.0,8.6,32.0,0.0,22.0,1.3,
4, 23,1700.0,10.0,10.0,17.299999,2.0,0.0,41.0,,77.0,0.0,,2.5,0.0
4, 23,1700.0,13.0,0.0,19.9,1.0,,37.0,,29.0,0.0,,2.4,
4, 23,1700.0,16.0,0.0,17.200001,1.0,0.0,37.0,,5.0,0.0,,3.8,0.0
4, 23,1700.0,19.0,0.0,12.9,1.0,,58.0,,24.0,0.0,,3.1,
4, 23,1700.0,22.0,0.0,11.5,1.0,0.0,71.0,,92.0,0.0,,1.3,0.0
4, 23,1700.0,25.0,0.0,10.2,1.0,,76.0,,88.0,0.0,,1.0,
4, 23,1700.0,28.0,0.0,9.6,1.0,0.0,78.0,,122.0,0.0,,1.1,0.0
4, 23,1700.0,31.0,0.0,15.2,1.0,,60.0,,29.0,0.0,,0.7,
4, 23,1700.0,34.0,0.0,19.799999,1.0,0.0,44.0,,17.0,0.0,,1.1,0.0
4, 23,1700.0,37.0,0.0,21.4,1.0,,38.0,,355.0,0.0,,2.1,
4, 23,1700.0,40.0,0.0,19.299999,1.0,0.0,37.0,,337.0,0.0,,3.6,0.0
4, 23,1700.0,43.0,0.0,14.2,1.0,,46.0,,351.0,0.0,,3.6,
4, 23,1700.0,46.0,0.0,13.0,1.0,0.0,64.0,,20.0,0.0,,2.0,0.0
4, 23,2000.0,4.0,20.0,13.3,3.0,,62.0,7.6,32.0,0.0,21.0,1.3,
4, 23,2000.0,7.0,10.0,17.1,2.0,0.0,41.0,10.2,77.0,0.0,23.299999,2.5,0.0
4, 23,2000.0,10.0,0.0,20.0,1.0,,37.0,,29.0,0.0,25.9,2.4,
4, 23,2000.0,13.0,0.0,17.5,1.0,0.0,37.0,,5.0,0.0,,3.8,0.0
4, 23,2000.0,16.0,0.0,13.3,1.0,,58.0,,24.0,0.0,,3.1,
4, 23,2000.0,19.0,0.0,10.6,1.0,0.0,71.0,,92.0,0.0,,1.3,0.0
4, 23,2000.0,22.0,0.0,9.2,1.0,,78.0,,88.0,0.0,,1.0,
4, 23,2000.0,25.0,0.0,9.0,1.0,0.0,77.0,,122.0,0.0,,1.1,0.0
4, 23,2000.0,28.0,0.0,15.3,1.0,,62.0,,29.0,0.0,,0.7,
4, 23,2000.0,31.0,0.0,20.6,1.0,0.0,45.0,,17.0,0.0,,1.1,0.0
4, 23,2000.0,34.0,0.0,22.0,1.0,,38.0,,355.0,0.0,,2.1,
4, 23,2000.0,37.0,0.0,18.9,1.0,0.0,36.0,,337.0,0.0,,3.6,0.0
4, 23,2000.0,40.0,0.0,14.6,1.0,,46.0,,351.0,0.0,,3.6,
4, 23,2000.0,43.0,0.0,12.9,1.0,0.0,63.0,,20.0,0.0,,2.0,0.0
4, 23,2000.0,46.0,0.0,12.7,1.0,,77.0,,131.0,0.0,,0.2,
4, 23,2000.0,49.0,0.0,10.7,1.0,0.0,63.0,,19.0,0.0,,1.3,0.0
4, 23,2000.0,52.0,10.0,16.9,2.0,,57.0,,55.0,0.0,,0.8,
4, 23,2000.0,55.0,10.0,22.299999,2.0,0.0,42.0,,50.0,0.0,,3.4,0.0
4, 23,2000.0,58.0,20.0,25.9,3.0,,40.0,,97.0,0.0,,3.2,
4, 23,2000.0,61.0,20.0,23.1,3.0,0.0,43.0,,318.0,0.0,,0.6,0.0
4, 23,2000.0,64.0,20.0,16.700001,3.0,,61.0,,333.0,0.0,,2.0,
4, 23,2000.0,67.0,20.0,15.0,3.0,0.0,76.0,,84.0,0.0,,1.0,0.0
4, 23,2300.0,4.0,10.0,17.0,2.0,0.0,41.0,7.6,77.0,0.0,21.0,2.5,0.0
4, 23,2300.0,7.0,0.0,20.0,1.0,,37.0,10.2,29.0,0.0,23.299999,2.4,
4, 23,2300.0,10.0,0.0,17.5,1.0,0.0,37.0,,5.0,0.0,25.9,3.8,0.0
4, 23,2300.0,13.0,0.0,13.3,1.0,,58.0,,24.0,0.0,,3.1,
4, 23,2300.0,16.0,0.0,10.6,1.0,0.0,71.0,,92.0,0.0,,1.3,0.0
4, 23,2300.0,19.0,0.0,9.2,1.0,,78.0,,88.0,0.0,,1.0,
4, 23,2300.0,22.0,0.0,9.0,1.0,0.0,77.0,,122.0,0.0,,1.1,0.0
4, 23,2300.0,25.0,0.0,15.3,1.0,,62.0,,29.0,0.0,,0.7,
4, 23,2300.0,28.0,0.0,20.6,1.0,0.0,45.0,,17.0,0.0,,1.1,0.0
4, 23,2300.0,31.0,0.0,22.0,1.0,,38.0,,355.0,0.0,,2.1,
4, 23,2300.0,34.0,0.0,18.9,1.0,0.0,36.0,,337.0,0.0,,3.6,0.0
4, 23,2300.0,37.0,0.0,14.6,1.0,,46.0,,351.0,0.0,,3.6,
4, 23,2300.0,40.0,0.0,12.9,1.0,0.0,63.0,,20.0,0.0,,2.0,0.0
4, 23,2300.0,43.0,0.0,12.7,1.0,,77.0,,131.0,0.0,,0.2,
4, 23,2300.0,46.0,0.0,10.7,1.0,0.0,63.0,,19.0,0.0,,1.3,0.0
4, 23,2300.0,49.0,10.0,16.9,2.0,,57.0,,55.0,0.0,,0.8,
4, 23,2300.0,52.0,10.0,22.299999,2.0,0.0,42.0,,50.0,0.0,,3.4,0.0
4, 23,2300.0,55.0,20.0,25.9,3.0,,40.0,,97.0,0.0,,3.2,
4, 23,2300.0,58.0,20.0,23.1,3.0,0.0,43.0,,318.0,0.0,,0.6,0.0
4, 23,2300.0,61.0,20.0,16.700001,3.0,,61.0,,333.0,0.0,,2.0,
4, 23,2300.0,64.0,20.0,15.0,3.0,0.0,76.0,,84.0,0.0,,1.0,0.0
4, 24,200.0,4.0,0.0,20.200001,1.0,,36.0,7.2,39.0,0.0,21.200001,1.8,
4, 24,200.0,7.0,0.0,17.1,1.0,0.0,36.0,9.8,6.0,0.0,23.299999,3.9,0.0
