 format: day,hour,forecast,value  location:53_114 Start : 20160101 ,month
3,2300.0,10.0,24.799999,7
4,200.0,4.0,23.9,7
4,200.0,7.0,24.9,7
4,200.0,10.0,24.799999,7
4,500.0,4.0,24.9,7
4,500.0,7.0,24.799999,7
4,800.0,4.0,25.200001,7
4,800.0,7.0,26.1,7
4,1100.0,4.0,25.200001,7
4,1100.0,7.0,26.1,7
4,1400.0,4.0,25.4,7
4,1400.0,7.0,26.0,7
4,1700.0,4.0,25.4,7
4,1700.0,7.0,26.0,7
4,2000.0,4.0,26.6,7
4,2000.0,7.0,26.200001,7
4,2000.0,10.0,27.299999,7
4,2300.0,4.0,26.6,7
4,2300.0,7.0,26.200001,7
4,2300.0,10.0,27.299999,7
5,200.0,4.0,26.299999,7
5,200.0,7.0,26.0,7
5,200.0,10.0,26.9,7
5,500.0,4.0,26.0,7
5,500.0,7.0,26.9,7
5,800.0,4.0,26.1,7
5,800.0,7.0,26.700001,7
5,1100.0,4.0,26.4,7
5,1100.0,7.0,27.0,7
5,1400.0,4.0,26.5,7
5,1400.0,7.0,27.0,7
5,1700.0,4.0,26.5,7
5,1700.0,7.0,27.0,7
5,2000.0,4.0,25.799999,7
5,2000.0,7.0,27.299999,7
5,2000.0,10.0,28.0,7
5,2300.0,4.0,25.799999,7
5,2300.0,7.0,27.299999,7
5,2300.0,10.0,28.0,7
6,200.0,4.0,25.6,7
6,200.0,7.0,27.0,7
6,200.0,10.0,28.200001,7
6,500.0,4.0,27.0,7
6,500.0,7.0,28.1,7
6,800.0,4.0,26.200001,7
6,800.0,7.0,28.0,7
6,1100.0,4.0,26.200001,7
6,1100.0,7.0,28.0,7
6,1400.0,4.0,26.200001,7
6,1400.0,7.0,28.0,7
6,1700.0,4.0,26.200001,7
6,1700.0,7.0,28.0,7
6,2000.0,4.0,26.700001,7
6,2000.0,7.0,29.6,7
6,2000.0,10.0,29.1,7
6,2300.0,4.0,26.700001,7
6,2300.0,7.0,29.6,7
6,2300.0,10.0,29.1,7
7,200.0,4.0,26.5,7
7,200.0,7.0,29.6,7
7,200.0,10.0,29.1,7
7,500.0,4.0,29.6,7
7,500.0,7.0,29.1,7
7,800.0,4.0,29.700001,7
7,800.0,7.0,29.6,7
7,1100.0,4.0,29.700001,7
7,1100.0,7.0,29.6,7
7,1400.0,4.0,29.700001,7
7,1400.0,7.0,29.6,7
7,1700.0,4.0,29.700001,7
7,1700.0,7.0,29.6,7
7,2000.0,4.0,29.5,7
7,2000.0,7.0,30.299999,7
7,2000.0,10.0,30.1,7
7,2300.0,4.0,29.5,7
7,2300.0,7.0,30.299999,7
7,2300.0,10.0,30.1,7
8,200.0,4.0,29.200001,7
8,200.0,7.0,30.299999,7
8,200.0,10.0,30.1,7
8,500.0,4.0,30.299999,7
8,500.0,7.0,30.1,7
8,800.0,4.0,30.4,7
8,800.0,7.0,30.5,7
8,1100.0,4.0,30.4,7
8,1100.0,7.0,30.5,7
8,1400.0,4.0,30.4,7
8,1400.0,7.0,30.5,7
8,1700.0,4.0,30.4,7
8,1700.0,7.0,30.5,7
8,2000.0,4.0,30.0,7
8,2000.0,7.0,29.9,7
8,2000.0,10.0,29.0,7
